Period Ending:,202231/12,202131/12,202031/12,202031/03
Total Revenue,49887,56177,29886.99,74187.22
"Revenue 49887 56177 29886.99 74187.22  Other Revenue, Total - - - -","Revenue 49887 56177 29886.99 74187.22  Other Revenue, Total - - - -","Revenue 49887 56177 29886.99 74187.22  Other Revenue, Total - - - -","Revenue 49887 56177 29886.99 74187.22  Other Revenue, Total - - - -","Revenue 49887 56177 29886.99 74187.22  Other Revenue, Total - - - -"
Revenue,49887,56177,29886.99,74187.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",39030,46913,24867.58,65086.74
Gross Profit,10857,9264,5019.41,9100.48
Total Operating Expenses,43476,50775,27466.86,69030.85
"Selling/General/Admin. Expenses, Total 4355 3705 2542.37 3798.03  Research & Development - - - -  Depreciation / Amortization 120 83 56.66 57.78  Interest Expense (Income) - Net Operating -598 - - -  Unusual Expense (Income) - 73 0.26 88.3  Other Operating Expenses, Total 569 1 - -","Selling/General/Admin. Expenses, Total 4355 3705 2542.37 3798.03  Research & Development - - - -  Depreciation / Amortization 120 83 56.66 57.78  Interest Expense (Income) - Net Operating -598 - - -  Unusual Expense (Income) - 73 0.26 88.3  Other Operating Expenses, Total 569 1 - -","Selling/General/Admin. Expenses, Total 4355 3705 2542.37 3798.03  Research & Development - - - -  Depreciation / Amortization 120 83 56.66 57.78  Interest Expense (Income) - Net Operating -598 - - -  Unusual Expense (Income) - 73 0.26 88.3  Other Operating Expenses, Total 569 1 - -","Selling/General/Admin. Expenses, Total 4355 3705 2542.37 3798.03  Research & Development - - - -  Depreciation / Amortization 120 83 56.66 57.78  Interest Expense (Income) - Net Operating -598 - - -  Unusual Expense (Income) - 73 0.26 88.3  Other Operating Expenses, Total 569 1 - -","Selling/General/Admin. Expenses, Total 4355 3705 2542.37 3798.03  Research & Development - - - -  Depreciation / Amortization 120 83 56.66 57.78  Interest Expense (Income) - Net Operating -598 - - -  Unusual Expense (Income) - 73 0.26 88.3  Other Operating Expenses, Total 569 1 - -"
"Selling/General/Admin. Expenses, Total",4355,3705,2542.37,3798.03
Research & Development,-,-,-,-
Depreciation / Amortization,120,83,56.66,57.78
Interest Expense (Income) - Net Operating,-598,-,-,-
Unusual Expense (Income),-,73,0.26,88.3
"Other Operating Expenses, Total",569,1,-,-
Operating Income,6411,5402,2420.12,5156.37
"Interest Income (Expense), Net Non-Operating",-,-609,-753.67,-625.27
Gain (Loss) on Sale of Assets,-64,-,-,-
"Other, Net",1864,134,490.43,96.88
Net Income Before Taxes,4611,4927,2156.88,4627.98
Provision for Income Taxes,967,1802,512.32,1450.5
Net Income After Taxes,3644,3125,1644.56,3177.48
Minority Interest,54,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3641,3125,1644.56,3177.48
Total Extraordinary Items,-,-,-,-
Net Income,3641,3125,1644.56,3177.48
Total Adjustments to Net Income,-,-1,-,-0
Income Available to Common Excluding Extraordinary Items,3641,3124,1644.56,3177.47
Dilution Adjustment,-,-,-,-
Diluted Net Income,3641,3124,1644.56,3177.47
Diluted Weighted Average Shares,18.29,18.29,18.29,18.2
Diluted EPS Excluding Extraordinary Items,199.12,170.84,89.94,174.59
DPS - Common Stock Primary Issue,55,50,25,55
Diluted Normalized EPS,202.93,176.44,89.95,177.92
