Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,9780,8148,8288.96,13732.85
"Revenue 9780 8148 8288.96 13732.85  Other Revenue, Total - - - -","Revenue 9780 8148 8288.96 13732.85  Other Revenue, Total - - - -","Revenue 9780 8148 8288.96 13732.85  Other Revenue, Total - - - -","Revenue 9780 8148 8288.96 13732.85  Other Revenue, Total - - - -","Revenue 9780 8148 8288.96 13732.85  Other Revenue, Total - - - -"
Revenue,9780,8148,8288.96,13732.85
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8252,7872,8284.96,11165.9
Gross Profit,1528,276,4,2566.95
Total Operating Expenses,10159,9594,10350.22,13651.36
"Selling/General/Admin. Expenses, Total 1907 1722 1909.33 2435.8  Research & Development - - - -  Depreciation / Amortization 187 205 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - 72.76 155.93 49.66  Other Operating Expenses, Total -159 -177 - -","Selling/General/Admin. Expenses, Total 1907 1722 1909.33 2435.8  Research & Development - - - -  Depreciation / Amortization 187 205 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - 72.76 155.93 49.66  Other Operating Expenses, Total -159 -177 - -","Selling/General/Admin. Expenses, Total 1907 1722 1909.33 2435.8  Research & Development - - - -  Depreciation / Amortization 187 205 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - 72.76 155.93 49.66  Other Operating Expenses, Total -159 -177 - -","Selling/General/Admin. Expenses, Total 1907 1722 1909.33 2435.8  Research & Development - - - -  Depreciation / Amortization 187 205 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - 72.76 155.93 49.66  Other Operating Expenses, Total -159 -177 - -","Selling/General/Admin. Expenses, Total 1907 1722 1909.33 2435.8  Research & Development - - - -  Depreciation / Amortization 187 205 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - 72.76 155.93 49.66  Other Operating Expenses, Total -159 -177 - -"
"Selling/General/Admin. Expenses, Total",1907,1722,1909.33,2435.8
Research & Development,-,-,-,-
Depreciation / Amortization,187,205,-,-
Interest Expense (Income) - Net Operating,-28,-28,-,-
Unusual Expense (Income),-,72.76,155.93,49.66
"Other Operating Expenses, Total",-159,-177,-,-
Operating Income,-379,-1446,-2061.26,81.49
"Interest Income (Expense), Net Non-Operating",-,-13.49,-18.87,-50.57
Gain (Loss) on Sale of Assets,-,-,3.5,-
"Other, Net",-271,-1676,540.05,151.43
Net Income Before Taxes,-108,230,-1536.58,182.35
Provision for Income Taxes,-36,-84,-34.45,134.17
Net Income After Taxes,-72,314,-1502.13,48.19
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-72,314,-1502.13,48.19
Total Extraordinary Items,-,-,-,-
Net Income,-72,314,-1502.13,48.19
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-72,314,-1502.13,48.18
Dilution Adjustment,-,-,-,-
Diluted Net Income,-72,314,-1502.13,48.18
Diluted Weighted Average Shares,3.05,2.96,2.66,2.66
Diluted EPS Excluding Extraordinary Items,-23.64,105.94,-564.56,18.11
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,30.16,63.68,-523.3,46.34
