Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,2877,2611.14,2766.57,2638.28
"Revenue 2877 2611.14 2766.57 2638.28  Other Revenue, Total - - - -","Revenue 2877 2611.14 2766.57 2638.28  Other Revenue, Total - - - -","Revenue 2877 2611.14 2766.57 2638.28  Other Revenue, Total - - - -","Revenue 2877 2611.14 2766.57 2638.28  Other Revenue, Total - - - -","Revenue 2877 2611.14 2766.57 2638.28  Other Revenue, Total - - - -"
Revenue,2877,2611.14,2766.57,2638.28
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1982,1711.46,1894.9,1801.89
Gross Profit,895,899.68,871.67,836.39
Total Operating Expenses,2405,2152.41,2311.49,2225.74
"Selling/General/Admin. Expenses, Total 410 424.26 414.2 419.53  Research & Development 13 14.33 2.4 4.31  Depreciation / Amortization 32 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.37 - -  Other Operating Expenses, Total -32 - - -","Selling/General/Admin. Expenses, Total 410 424.26 414.2 419.53  Research & Development 13 14.33 2.4 4.31  Depreciation / Amortization 32 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.37 - -  Other Operating Expenses, Total -32 - - -","Selling/General/Admin. Expenses, Total 410 424.26 414.2 419.53  Research & Development 13 14.33 2.4 4.31  Depreciation / Amortization 32 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.37 - -  Other Operating Expenses, Total -32 - - -","Selling/General/Admin. Expenses, Total 410 424.26 414.2 419.53  Research & Development 13 14.33 2.4 4.31  Depreciation / Amortization 32 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.37 - -  Other Operating Expenses, Total -32 - - -","Selling/General/Admin. Expenses, Total 410 424.26 414.2 419.53  Research & Development 13 14.33 2.4 4.31  Depreciation / Amortization 32 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.37 - -  Other Operating Expenses, Total -32 - - -"
"Selling/General/Admin. Expenses, Total",410,424.26,414.2,419.53
Research & Development,13,14.33,2.4,4.31
Depreciation / Amortization,32,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,2.37,-,-
"Other Operating Expenses, Total",-32,-,-,-
Operating Income,472,458.73,455.08,412.54
"Interest Income (Expense), Net Non-Operating",-,14.13,1.9,4.89
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-34,21.23,10.75,11.66
Net Income Before Taxes,506,494.09,467.72,429.09
Provision for Income Taxes,167,165.21,154.44,147.04
Net Income After Taxes,339,328.88,313.29,282.05
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,339,328.88,313.29,282.05
Total Extraordinary Items,-,-,-,-
Net Income,339,328.88,313.29,282.05
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,339,328.88,313.29,282.05
Dilution Adjustment,-,-,-,-
Diluted Net Income,339,328.88,313.29,282.05
Diluted Weighted Average Shares,3.88,3.9,3.89,3.9
Diluted EPS Excluding Extraordinary Items,87.31,84.41,80.44,72.34
DPS - Common Stock Primary Issue,17,17,15.83,14.39
Diluted Normalized EPS,81.45,84.81,80.44,72.34
