Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17917,15522,15771.05,15935.41
"Revenue 17917 15522 15771.05 15935.41  Other Revenue, Total - - - -","Revenue 17917 15522 15771.05 15935.41  Other Revenue, Total - - - -","Revenue 17917 15522 15771.05 15935.41  Other Revenue, Total - - - -","Revenue 17917 15522 15771.05 15935.41  Other Revenue, Total - - - -","Revenue 17917 15522 15771.05 15935.41  Other Revenue, Total - - - -"
Revenue,17917,15522,15771.05,15935.41
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14634,12213,12275.42,13016.97
Gross Profit,3283,3309,3495.63,2918.43
Total Operating Expenses,17938,15035,15111.42,16321.56
"Selling/General/Admin. Expenses, Total 3304 2815 2848.84 3118.23  Research & Development - - - -  Depreciation / Amortization 188 160 -12.84 -12.97  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 203.08 73.61 199.32  Other Operating Expenses, Total -181 -148 - -","Selling/General/Admin. Expenses, Total 3304 2815 2848.84 3118.23  Research & Development - - - -  Depreciation / Amortization 188 160 -12.84 -12.97  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 203.08 73.61 199.32  Other Operating Expenses, Total -181 -148 - -","Selling/General/Admin. Expenses, Total 3304 2815 2848.84 3118.23  Research & Development - - - -  Depreciation / Amortization 188 160 -12.84 -12.97  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 203.08 73.61 199.32  Other Operating Expenses, Total -181 -148 - -","Selling/General/Admin. Expenses, Total 3304 2815 2848.84 3118.23  Research & Development - - - -  Depreciation / Amortization 188 160 -12.84 -12.97  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 203.08 73.61 199.32  Other Operating Expenses, Total -181 -148 - -","Selling/General/Admin. Expenses, Total 3304 2815 2848.84 3118.23  Research & Development - - - -  Depreciation / Amortization 188 160 -12.84 -12.97  Interest Expense (Income) - Net Operating -7 -5 - -  Unusual Expense (Income) - 203.08 73.61 199.32  Other Operating Expenses, Total -181 -148 - -"
"Selling/General/Admin. Expenses, Total",3304,2815,2848.84,3118.23
Research & Development,-,-,-,-
Depreciation / Amortization,188,160,-12.84,-12.97
Interest Expense (Income) - Net Operating,-7,-5,-,-
Unusual Expense (Income),-,203.08,73.61,199.32
"Other Operating Expenses, Total",-181,-148,-,-
Operating Income,-21,487,659.63,-386.15
"Interest Income (Expense), Net Non-Operating",-,-21.95,-5.37,-7.15
Gain (Loss) on Sale of Assets,1,16,29.3,-
"Other, Net",-44,202,79.63,5.52
Net Income Before Taxes,22,269,763.19,-387.77
Provision for Income Taxes,85,101,0.96,-71.81
Net Income After Taxes,-63,168,762.23,-315.96
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-63,168,762.23,-315.96
Total Extraordinary Items,-,-,-,-
Net Income,-63,168,762.23,-315.96
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-63,168,762.23,-315.96
Dilution Adjustment,-,-,-,-
Diluted Net Income,-63,168,762.23,-315.96
Diluted Weighted Average Shares,74.9,74.9,74.89,85.67
Diluted EPS Excluding Extraordinary Items,-0.841,2.24,10.18,-3.69
DPS - Common Stock Primary Issue,1,2,2,1
Diluted Normalized EPS,-0.451,3.85,9.71,-2.12
