Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,53915,55074,64204,66171
"Revenue 53915 55074 64204 66171  Other Revenue, Total - - - -","Revenue 53915 55074 64204 66171  Other Revenue, Total - - - -","Revenue 53915 55074 64204 66171  Other Revenue, Total - - - -","Revenue 53915 55074 64204 66171  Other Revenue, Total - - - -","Revenue 53915 55074 64204 66171  Other Revenue, Total - - - -"
Revenue,53915,55074,64204,66171
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",38185,36935,37891,39691
Gross Profit,15730,18139,26313,26480
Total Operating Expenses,52665,51921,59886,62389
"Selling/General/Admin. Expenses, Total 14480 14514 21661 20805  Research & Development - 962 965 842  Depreciation / Amortization 3645 3698 3176 344  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 572 -52 707  Other Operating Expenses, Total -4154 -4188 -3807 -","Selling/General/Admin. Expenses, Total 14480 14514 21661 20805  Research & Development - 962 965 842  Depreciation / Amortization 3645 3698 3176 344  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 572 -52 707  Other Operating Expenses, Total -4154 -4188 -3807 -","Selling/General/Admin. Expenses, Total 14480 14514 21661 20805  Research & Development - 962 965 842  Depreciation / Amortization 3645 3698 3176 344  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 572 -52 707  Other Operating Expenses, Total -4154 -4188 -3807 -","Selling/General/Admin. Expenses, Total 14480 14514 21661 20805  Research & Development - 962 965 842  Depreciation / Amortization 3645 3698 3176 344  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 572 -52 707  Other Operating Expenses, Total -4154 -4188 -3807 -","Selling/General/Admin. Expenses, Total 14480 14514 21661 20805  Research & Development - 962 965 842  Depreciation / Amortization 3645 3698 3176 344  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 572 -52 707  Other Operating Expenses, Total -4154 -4188 -3807 -"
"Selling/General/Admin. Expenses, Total",14480,14514,21661,20805
Research & Development,-,962,965,842
Depreciation / Amortization,3645,3698,3176,344
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,572,-52,707
"Other Operating Expenses, Total",-4154,-4188,-3807,-
Operating Income,1250,3153,4318,3782
"Interest Income (Expense), Net Non-Operating",-,725,336,1016
Gain (Loss) on Sale of Assets,622,191,-96,-153
"Other, Net",-1459,-163,-305,176
Net Income Before Taxes,2087,3125,4719,4821
Provision for Income Taxes,681,1010,1314,1720
Net Income After Taxes,1406,2115,3405,3101
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1406,2115,3405,3101
Total Extraordinary Items,-,-,-,-
Net Income,1406,2115,3405,3101
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1406,2115,3405,3100
Dilution Adjustment,-,-,-,-
Diluted Net Income,1406,2115,3405,3100
Diluted Weighted Average Shares,28.65,29.78,29.95,29.95
Diluted EPS Excluding Extraordinary Items,49.07,71.02,113.67,103.51
DPS - Common Stock Primary Issue,-,45,41,38
Diluted Normalized EPS,33.96,73.58,98.3,121.98
