Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,26127,23874,21827.77,23597.38
"Revenue 26127 23874 21827.77 23597.38  Other Revenue, Total - - - -","Revenue 26127 23874 21827.77 23597.38  Other Revenue, Total - - - -","Revenue 26127 23874 21827.77 23597.38  Other Revenue, Total - - - -","Revenue 26127 23874 21827.77 23597.38  Other Revenue, Total - - - -","Revenue 26127 23874 21827.77 23597.38  Other Revenue, Total - - - -"
Revenue,26127,23874,21827.77,23597.38
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",20809,18654,16720.59,17701.19
Gross Profit,5318,5220,5107.17,5896.19
Total Operating Expenses,25190,22877,21128.92,22571.11
"Selling/General/Admin. Expenses, Total 3573 3504 3744.16 4213.69  Research & Development 579 549 516.64 342.65  Depreciation / Amortization 1376 1302 147.52 157.25  Interest Expense (Income) - Net Operating -20 -12 - -  Unusual Expense (Income) - - - 156.32  Other Operating Expenses, Total -1127 -1120 - -","Selling/General/Admin. Expenses, Total 3573 3504 3744.16 4213.69  Research & Development 579 549 516.64 342.65  Depreciation / Amortization 1376 1302 147.52 157.25  Interest Expense (Income) - Net Operating -20 -12 - -  Unusual Expense (Income) - - - 156.32  Other Operating Expenses, Total -1127 -1120 - -","Selling/General/Admin. Expenses, Total 3573 3504 3744.16 4213.69  Research & Development 579 549 516.64 342.65  Depreciation / Amortization 1376 1302 147.52 157.25  Interest Expense (Income) - Net Operating -20 -12 - -  Unusual Expense (Income) - - - 156.32  Other Operating Expenses, Total -1127 -1120 - -","Selling/General/Admin. Expenses, Total 3573 3504 3744.16 4213.69  Research & Development 579 549 516.64 342.65  Depreciation / Amortization 1376 1302 147.52 157.25  Interest Expense (Income) - Net Operating -20 -12 - -  Unusual Expense (Income) - - - 156.32  Other Operating Expenses, Total -1127 -1120 - -","Selling/General/Admin. Expenses, Total 3573 3504 3744.16 4213.69  Research & Development 579 549 516.64 342.65  Depreciation / Amortization 1376 1302 147.52 157.25  Interest Expense (Income) - Net Operating -20 -12 - -  Unusual Expense (Income) - - - 156.32  Other Operating Expenses, Total -1127 -1120 - -"
"Selling/General/Admin. Expenses, Total",3573,3504,3744.16,4213.69
Research & Development,579,549,516.64,342.65
Depreciation / Amortization,1376,1302,147.52,157.25
Interest Expense (Income) - Net Operating,-20,-12,-,-
Unusual Expense (Income),-,-,-,156.32
"Other Operating Expenses, Total",-1127,-1120,-,-
Operating Income,937,997,698.84,1026.27
"Interest Income (Expense), Net Non-Operating",-,-67.64,-49.45,-90.55
Gain (Loss) on Sale of Assets,240,201,117.16,143.89
"Other, Net",-468,-566,364.82,151.3
Net Income Before Taxes,1165,1362,1131.38,1230.9
Provision for Income Taxes,391,401,-41.92,488.07
Net Income After Taxes,774,961,1173.3,742.83
Minority Interest,415,382,-15.14,-38.03
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,760,946,1158.16,704.8
Total Extraordinary Items,-,-,-,-
Net Income,760,946,1158.16,704.8
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,760,946,1158.16,704.8
Dilution Adjustment,-,-,-,-
Diluted Net Income,760,946,1158.16,704.8
Diluted Weighted Average Shares,33,33,33,33
Diluted EPS Excluding Extraordinary Items,23.03,28.67,35.1,21.36
DPS - Common Stock Primary Issue,9,8.5,7,11
Diluted Normalized EPS,18.16,21.54,32.79,21.59
