Period Ending:,202231/12,202231/03,202131/03,202031/03
Total Revenue,8044,11261,11620.75,9936.2
"Revenue 8044 11261 11620.75 9936.2  Other Revenue, Total - - - -","Revenue 8044 11261 11620.75 9936.2  Other Revenue, Total - - - -","Revenue 8044 11261 11620.75 9936.2  Other Revenue, Total - - - -","Revenue 8044 11261 11620.75 9936.2  Other Revenue, Total - - - -","Revenue 8044 11261 11620.75 9936.2  Other Revenue, Total - - - -"
Revenue,8044,11261,11620.75,9936.2
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5582,8073,8462.81,7111.73
Gross Profit,2462,3188,3157.95,2824.47
Total Operating Expenses,7766,10760,10975.48,9567.44
"Selling/General/Admin. Expenses, Total 2169 2665 2585.63 2441.84  Research & Development - - - -  Depreciation / Amortization 22 33 20.35 19.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -28.73 -93.31 -5.32  Other Operating Expenses, Total 0.667 -11 - -","Selling/General/Admin. Expenses, Total 2169 2665 2585.63 2441.84  Research & Development - - - -  Depreciation / Amortization 22 33 20.35 19.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -28.73 -93.31 -5.32  Other Operating Expenses, Total 0.667 -11 - -","Selling/General/Admin. Expenses, Total 2169 2665 2585.63 2441.84  Research & Development - - - -  Depreciation / Amortization 22 33 20.35 19.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -28.73 -93.31 -5.32  Other Operating Expenses, Total 0.667 -11 - -","Selling/General/Admin. Expenses, Total 2169 2665 2585.63 2441.84  Research & Development - - - -  Depreciation / Amortization 22 33 20.35 19.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -28.73 -93.31 -5.32  Other Operating Expenses, Total 0.667 -11 - -","Selling/General/Admin. Expenses, Total 2169 2665 2585.63 2441.84  Research & Development - - - -  Depreciation / Amortization 22 33 20.35 19.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -28.73 -93.31 -5.32  Other Operating Expenses, Total 0.667 -11 - -"
"Selling/General/Admin. Expenses, Total",2169,2665,2585.63,2441.84
Research & Development,-,-,-,-
Depreciation / Amortization,22,33,20.35,19.19
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-28.73,-93.31,-5.32
"Other Operating Expenses, Total",0.667,-11,-,-
Operating Income,278,501,645.28,368.75
"Interest Income (Expense), Net Non-Operating",-,49.09,17.45,3.35
Gain (Loss) on Sale of Assets,181,35,-,0.53
"Other, Net",-442,-135,61.25,10.98
Net Income Before Taxes,387,601,723.97,383.62
Provision for Income Taxes,85,166,218.59,116.4
Net Income After Taxes,302,435,505.38,267.22
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,302,435,505.38,267.22
Total Extraordinary Items,-,-,-,-
Net Income,302,435,505.38,267.22
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,302,435,505.38,267.22
Dilution Adjustment,-,-,-,-
Diluted Net Income,302,435,505.38,267.22
Diluted Weighted Average Shares,5.65,5.65,5.65,5.65
Diluted EPS Excluding Extraordinary Items,72.36,76.96,89.43,47.29
DPS - Common Stock Primary Issue,16,24,26,26
Diluted Normalized EPS,44.9,60.71,77.91,46.57
