Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,12721,11025,12098.97,10617.05
"Revenue 12721 11025.71 12098.97 10617.05  Other Revenue, Total - - - -","Revenue 12721 11025.71 12098.97 10617.05  Other Revenue, Total - - - -","Revenue 12721 11025.71 12098.97 10617.05  Other Revenue, Total - - - -","Revenue 12721 11025.71 12098.97 10617.05  Other Revenue, Total - - - -","Revenue 12721 11025.71 12098.97 10617.05  Other Revenue, Total - - - -"
Revenue,12721,11025.71,12098.97,10617.05
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6698,5560.68,6299.49,6006.96
Gross Profit,6023,5465.03,5799.47,4610.09
Total Operating Expenses,12506,11133.54,12760.16,10479.98
"Selling/General/Admin. Expenses, Total 5722 5458.32 6261.19 4240.85  Research & Development - - - -  Depreciation / Amortization 251 111.76 148.74 149.23  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.78 50.73 82.94  Other Operating Expenses, Total -154 -0 -0 -","Selling/General/Admin. Expenses, Total 5722 5458.32 6261.19 4240.85  Research & Development - - - -  Depreciation / Amortization 251 111.76 148.74 149.23  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.78 50.73 82.94  Other Operating Expenses, Total -154 -0 -0 -","Selling/General/Admin. Expenses, Total 5722 5458.32 6261.19 4240.85  Research & Development - - - -  Depreciation / Amortization 251 111.76 148.74 149.23  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.78 50.73 82.94  Other Operating Expenses, Total -154 -0 -0 -","Selling/General/Admin. Expenses, Total 5722 5458.32 6261.19 4240.85  Research & Development - - - -  Depreciation / Amortization 251 111.76 148.74 149.23  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.78 50.73 82.94  Other Operating Expenses, Total -154 -0 -0 -","Selling/General/Admin. Expenses, Total 5722 5458.32 6261.19 4240.85  Research & Development - - - -  Depreciation / Amortization 251 111.76 148.74 149.23  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.78 50.73 82.94  Other Operating Expenses, Total -154 -0 -0 -"
"Selling/General/Admin. Expenses, Total",5722,5458.32,6261.19,4240.85
Research & Development,-,-,-,-
Depreciation / Amortization,251,111.76,148.74,149.23
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,2.78,50.73,82.94
"Other Operating Expenses, Total",-154,-0,-0,-
Operating Income,215,-107.83,-661.19,137.07
"Interest Income (Expense), Net Non-Operating",-,74.74,-13.36,-6.97
Gain (Loss) on Sale of Assets,401,-195.62,0.48,0.08
"Other, Net",-376,18.77,73.74,-2.8
Net Income Before Taxes,591,-209.94,-600.33,127.37
Provision for Income Taxes,122,6.35,-18.71,111.24
Net Income After Taxes,469,-216.29,-581.62,16.14
Minority Interest,102,3.77,9.96,7.67
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,491,-212.53,-571.66,23.81
Total Extraordinary Items,-,-,-,-
Net Income,491,-212.53,-571.66,23.81
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,491,-212.52,-571.66,23.81
Dilution Adjustment,-,-,-,0.04
Diluted Net Income,491,-212.52,-571.66,23.81
Diluted Weighted Average Shares,8.63,8.01,7.27,7.57
Diluted EPS Excluding Extraordinary Items,56.88,-26.53,-78.58,3.15
DPS - Common Stock Primary Issue,5,-,-,2
Diluted Normalized EPS,17.97,3.52,-53.65,29.97
