Period Ending:,202131/12,202031/12,201931/12,201831/12
Total Revenue,55073.6,54948.45,53947.14,52672.4
"Revenue 55073.6 54948.45 53947.14 52672.4  Other Revenue, Total - - - -","Revenue 55073.6 54948.45 53947.14 52672.4  Other Revenue, Total - - - -","Revenue 55073.6 54948.45 53947.14 52672.4  Other Revenue, Total - - - -","Revenue 55073.6 54948.45 53947.14 52672.4  Other Revenue, Total - - - -","Revenue 55073.6 54948.45 53947.14 52672.4  Other Revenue, Total - - - -"
Revenue,55073.6,54948.45,53947.14,52672.4
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",32180.75,32487.52,31887.77,29155.16
Gross Profit,22892.84,22460.93,22059.37,23517.24
Total Operating Expenses,52994.5,53355.66,52415.29,48326.18
"Selling/General/Admin. Expenses, Total 20197.33 20275.37 19596.97 18981.5  Research & Development 306 227.61 210.03 163.24  Depreciation / Amortization 23.14 17.21 18.33 14.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 287.28 347.95 702.2 11.83  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 20197.33 20275.37 19596.97 18981.5  Research & Development 306 227.61 210.03 163.24  Depreciation / Amortization 23.14 17.21 18.33 14.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 287.28 347.95 702.2 11.83  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 20197.33 20275.37 19596.97 18981.5  Research & Development 306 227.61 210.03 163.24  Depreciation / Amortization 23.14 17.21 18.33 14.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 287.28 347.95 702.2 11.83  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 20197.33 20275.37 19596.97 18981.5  Research & Development 306 227.61 210.03 163.24  Depreciation / Amortization 23.14 17.21 18.33 14.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 287.28 347.95 702.2 11.83  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 20197.33 20275.37 19596.97 18981.5  Research & Development 306 227.61 210.03 163.24  Depreciation / Amortization 23.14 17.21 18.33 14.45  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 287.28 347.95 702.2 11.83  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",20197.33,20275.37,19596.97,18981.5
Research & Development,306,227.61,210.03,163.24
Depreciation / Amortization,23.14,17.21,18.33,14.45
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),287.28,347.95,702.2,11.83
"Other Operating Expenses, Total",-,-,-,-
Operating Income,2079.1,1592.79,1531.84,4346.22
"Interest Income (Expense), Net Non-Operating",104.96,-36.77,10.46,23.97
Gain (Loss) on Sale of Assets,1596.56,3.35,-13.79,11.26
"Other, Net",-242.51,-239.85,-70.98,-68.6
Net Income Before Taxes,3538.11,1319.52,1457.53,4312.86
Provision for Income Taxes,1266.55,362.74,477.32,1377.25
Net Income After Taxes,2271.56,956.78,980.21,2935.61
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2271.56,956.78,980.21,2935.61
Total Extraordinary Items,-,-,-,-
Net Income,2271.56,956.78,980.21,2935.61
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,2271.56,956.78,980.2,2935.61
Dilution Adjustment,-,-,-,-
Diluted Net Income,2271.56,956.78,980.2,2935.61
Diluted Weighted Average Shares,19.48,19.48,19.48,19.48
Diluted EPS Excluding Extraordinary Items,116.59,49.11,50.31,150.67
DPS - Common Stock Primary Issue,20,20,20,20
Diluted Normalized EPS,73.45,61.93,75.02,150.69
