Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,11539837,9921513,8998661,8259885
"Revenue 10095841 8396702 7333670 8259885  Other Revenue, Total 1443996 1524811 1664991 -","Revenue 10095841 8396702 7333670 8259885  Other Revenue, Total 1443996 1524811 1664991 -","Revenue 10095841 8396702 7333670 8259885  Other Revenue, Total 1443996 1524811 1664991 -","Revenue 10095841 8396702 7333670 8259885  Other Revenue, Total 1443996 1524811 1664991 -","Revenue 10095841 8396702 7333670 8259885  Other Revenue, Total 1443996 1524811 1664991 -"
Revenue,10095841,8396702,7333670,8259885
"Other Revenue, Total",1443996,1524811,1664991,-
"Cost of Revenue, Total",8394784,7220505,6576105,5923424
Gross Profit,3145053,2701008,2422556,2834126
Total Operating Expenses,10360815,8809117,8041703,7407898
"Selling/General/Admin. Expenses, Total 1969170 1588473 1473154 1484240  Research & Development 735698 618368 545357 499290  Depreciation / Amortization 2 2 680102 299147  Interest Expense (Income) - Net Operating -26398 -14600 -14208 -11090  Unusual Expense (Income) - - 23835 30865  Other Operating Expenses, Total -712441 -603631 -1210255 -787113","Selling/General/Admin. Expenses, Total 1969170 1588473 1473154 1484240  Research & Development 735698 618368 545357 499290  Depreciation / Amortization 2 2 680102 299147  Interest Expense (Income) - Net Operating -26398 -14600 -14208 -11090  Unusual Expense (Income) - - 23835 30865  Other Operating Expenses, Total -712441 -603631 -1210255 -787113","Selling/General/Admin. Expenses, Total 1969170 1588473 1473154 1484240  Research & Development 735698 618368 545357 499290  Depreciation / Amortization 2 2 680102 299147  Interest Expense (Income) - Net Operating -26398 -14600 -14208 -11090  Unusual Expense (Income) - - 23835 30865  Other Operating Expenses, Total -712441 -603631 -1210255 -787113","Selling/General/Admin. Expenses, Total 1969170 1588473 1473154 1484240  Research & Development 735698 618368 545357 499290  Depreciation / Amortization 2 2 680102 299147  Interest Expense (Income) - Net Operating -26398 -14600 -14208 -11090  Unusual Expense (Income) - - 23835 30865  Other Operating Expenses, Total -712441 -603631 -1210255 -787113","Selling/General/Admin. Expenses, Total 1969170 1588473 1473154 1484240  Research & Development 735698 618368 545357 499290  Depreciation / Amortization 2 2 680102 299147  Interest Expense (Income) - Net Operating -26398 -14600 -14208 -11090  Unusual Expense (Income) - - 23835 30865  Other Operating Expenses, Total -712441 -603631 -1210255 -787113"
"Selling/General/Admin. Expenses, Total",1969170,1588473,1473154,1484240
Research & Development,735698,618368,545357,499290
Depreciation / Amortization,2,2,680102,299147
Interest Expense (Income) - Net Operating,-26398,-14600,-14208,-11090
Unusual Expense (Income),-,-,23835,30865
"Other Operating Expenses, Total",-712441,-603631,-1210255,-787113
Operating Income,1179022,1112396,956958,851987
"Interest Income (Expense), Net Non-Operating",-,-84836,42710,-18601
Gain (Loss) on Sale of Assets,11445,14762,50483,-18151
"Other, Net",-12736,-19869,-91490,70688
Net Income Before Taxes,1180313,1117503,997965,799450
Provision for Income Taxes,236691,229097,-45931,177190
Net Income After Taxes,943622,888406,1043896,622260
Minority Interest,105939,85338,46868,-40069
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,937126,882178,1029610,582191
Total Extraordinary Items,-,-,-,-
Net Income,937126,882178,1029610,582191
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,937126,882178,1029610,582191
Dilution Adjustment,-51,-163,-385,-
Diluted Net Income,937177,882341,1029995,582191
Diluted Weighted Average Shares,1241.38,1251.26,1250.35,1262.26
Diluted EPS Excluding Extraordinary Items,754.95,705.16,823.77,461.23
DPS - Common Stock Primary Issue,75,65,55,45
Diluted Normalized EPS,588.97,553.15,463.42,495.5
