Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,3683,3283,3789.07,4560.39
"Revenue 3683 3283.13 3789.07 4560.39  Other Revenue, Total - - - -","Revenue 3683 3283.13 3789.07 4560.39  Other Revenue, Total - - - -","Revenue 3683 3283.13 3789.07 4560.39  Other Revenue, Total - - - -","Revenue 3683 3283.13 3789.07 4560.39  Other Revenue, Total - - - -","Revenue 3683 3283.13 3789.07 4560.39  Other Revenue, Total - - - -"
Revenue,3683,3283.13,3789.07,4560.39
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2137,1900.96,2199.27,2677.78
Gross Profit,1546,1382.17,1589.8,1882.61
Total Operating Expenses,3628,3688.64,4027.15,4501.51
"Selling/General/Admin. Expenses, Total 1491 1608.74 1761.2 1823.73  Research & Development - - - -  Depreciation / Amortization 3 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 178.94 66.69 -  Other Operating Expenses, Total 22 - - -","Selling/General/Admin. Expenses, Total 1491 1608.74 1761.2 1823.73  Research & Development - - - -  Depreciation / Amortization 3 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 178.94 66.69 -  Other Operating Expenses, Total 22 - - -","Selling/General/Admin. Expenses, Total 1491 1608.74 1761.2 1823.73  Research & Development - - - -  Depreciation / Amortization 3 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 178.94 66.69 -  Other Operating Expenses, Total 22 - - -","Selling/General/Admin. Expenses, Total 1491 1608.74 1761.2 1823.73  Research & Development - - - -  Depreciation / Amortization 3 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 178.94 66.69 -  Other Operating Expenses, Total 22 - - -","Selling/General/Admin. Expenses, Total 1491 1608.74 1761.2 1823.73  Research & Development - - - -  Depreciation / Amortization 3 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 178.94 66.69 -  Other Operating Expenses, Total 22 - - -"
"Selling/General/Admin. Expenses, Total",1491,1608.74,1761.2,1823.73
Research & Development,-,-,-,-
Depreciation / Amortization,3,-,-,-
Interest Expense (Income) - Net Operating,-25,-,-,-
Unusual Expense (Income),-,178.94,66.69,-
"Other Operating Expenses, Total",22,-,-,-
Operating Income,55,-405.51,-238.08,58.88
"Interest Income (Expense), Net Non-Operating",-,-30.93,-21.04,-13.43
Gain (Loss) on Sale of Assets,15,-0.27,-,-
"Other, Net",26,11.04,3.16,-7.21
Net Income Before Taxes,14,-425.67,-255.95,38.24
Provision for Income Taxes,3,3.63,54.05,36.08
Net Income After Taxes,11,-429.3,-310,2.15
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11,-429.3,-310,2.15
Total Extraordinary Items,-,-,-,-
Net Income,11,-429.3,-310,2.15
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,11,-429.3,-310,2.15
Dilution Adjustment,-,-,-,-
Diluted Net Income,11,-429.3,-310,2.15
Diluted Weighted Average Shares,1.21,1.2,1.2,1.19
Diluted EPS Excluding Extraordinary Items,9.1,-358.09,-258.79,1.82
DPS - Common Stock Primary Issue,-,-,-,29.5
Diluted Normalized EPS,19.64,-260.93,-222.6,1.82
