Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,106200,66070,58452,65133
"Revenue 106200 66070 58452 65133  Other Revenue, Total - - - -","Revenue 106200 66070 58452 65133  Other Revenue, Total - - - -","Revenue 106200 66070 58452 65133  Other Revenue, Total - - - -","Revenue 106200 66070 58452 65133  Other Revenue, Total - - - -","Revenue 106200 66070 58452 65133  Other Revenue, Total - - - -"
Revenue,106200,66070,58452,65133
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",89168,52610,45199,52388
Gross Profit,17032,13460,13253,12745
Total Operating Expenses,98894,62328,55103,62816
"Selling/General/Admin. Expenses, Total 9726 7682 7777 7595  Research & Development 219 226 241 236  Depreciation / Amortization 5416 1613 1610 1582  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 195 276 1013  Other Operating Expenses, Total -5626 2 - 2","Selling/General/Admin. Expenses, Total 9726 7682 7777 7595  Research & Development 219 226 241 236  Depreciation / Amortization 5416 1613 1610 1582  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 195 276 1013  Other Operating Expenses, Total -5626 2 - 2","Selling/General/Admin. Expenses, Total 9726 7682 7777 7595  Research & Development 219 226 241 236  Depreciation / Amortization 5416 1613 1610 1582  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 195 276 1013  Other Operating Expenses, Total -5626 2 - 2","Selling/General/Admin. Expenses, Total 9726 7682 7777 7595  Research & Development 219 226 241 236  Depreciation / Amortization 5416 1613 1610 1582  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 195 276 1013  Other Operating Expenses, Total -5626 2 - 2","Selling/General/Admin. Expenses, Total 9726 7682 7777 7595  Research & Development 219 226 241 236  Depreciation / Amortization 5416 1613 1610 1582  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 195 276 1013  Other Operating Expenses, Total -5626 2 - 2"
"Selling/General/Admin. Expenses, Total",9726,7682,7777,7595
Research & Development,219,226,241,236
Depreciation / Amortization,5416,1613,1610,1582
Interest Expense (Income) - Net Operating,-9,-,-,-
Unusual Expense (Income),-,195,276,1013
"Other Operating Expenses, Total",-5626,2,-,2
Operating Income,7306,3742,3349,2317
"Interest Income (Expense), Net Non-Operating",-,352,326,1530
Gain (Loss) on Sale of Assets,-,50,562,-
"Other, Net",-393,134,120,138
Net Income Before Taxes,7699,4278,4357,3985
Provision for Income Taxes,2347,1163,1327,1115
Net Income After Taxes,5352,3115,3030,2870
Minority Interest,2109,-268,-185,-132
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4766,2847,2845,2738
Total Extraordinary Items,-,-,-,-
Net Income,4766,2847,2845,2738
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,4766,2846,2844,2737
Dilution Adjustment,-,-,-,-
Diluted Net Income,4766,2846,2844,2737
Diluted Weighted Average Shares,26.74,26.72,26.76,27.3
Diluted EPS Excluding Extraordinary Items,178.26,106.5,106.28,100.27
DPS - Common Stock Primary Issue,32,30,28,28
Diluted Normalized EPS,163.43,110.45,98.84,126.99
