Period Ending:,202231/01,202131/01,202031/01,201931/01
Total Revenue,404.57,586.41,783.42,694.46
"Revenue 404.57 586.41 783.42 694.46  Other Revenue, Total - - - -","Revenue 404.57 586.41 783.42 694.46  Other Revenue, Total - - - -","Revenue 404.57 586.41 783.42 694.46  Other Revenue, Total - - - -","Revenue 404.57 586.41 783.42 694.46  Other Revenue, Total - - - -","Revenue 404.57 586.41 783.42 694.46  Other Revenue, Total - - - -"
Revenue,404.57,586.41,783.42,694.46
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",323.36,381.01,553.95,507.73
Gross Profit,81.21,205.4,229.46,186.73
Total Operating Expenses,914.12,958.49,892.73,841.5
"Selling/General/Admin. Expenses, Total 398.76 493.97 331.57 331.51  Research & Development 30.63 - 1.21 -  Depreciation / Amortization 8.4 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 152.96 83.5 5.99 2.26  Other Operating Expenses, Total - -0 - -","Selling/General/Admin. Expenses, Total 398.76 493.97 331.57 331.51  Research & Development 30.63 - 1.21 -  Depreciation / Amortization 8.4 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 152.96 83.5 5.99 2.26  Other Operating Expenses, Total - -0 - -","Selling/General/Admin. Expenses, Total 398.76 493.97 331.57 331.51  Research & Development 30.63 - 1.21 -  Depreciation / Amortization 8.4 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 152.96 83.5 5.99 2.26  Other Operating Expenses, Total - -0 - -","Selling/General/Admin. Expenses, Total 398.76 493.97 331.57 331.51  Research & Development 30.63 - 1.21 -  Depreciation / Amortization 8.4 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 152.96 83.5 5.99 2.26  Other Operating Expenses, Total - -0 - -","Selling/General/Admin. Expenses, Total 398.76 493.97 331.57 331.51  Research & Development 30.63 - 1.21 -  Depreciation / Amortization 8.4 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 152.96 83.5 5.99 2.26  Other Operating Expenses, Total - -0 - -"
"Selling/General/Admin. Expenses, Total",398.76,493.97,331.57,331.51
Research & Development,30.63,-,1.21,-
Depreciation / Amortization,8.4,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),152.96,83.5,5.99,2.26
"Other Operating Expenses, Total",-,-0,-,-
Operating Income,-509.54,-372.08,-109.31,-147.04
"Interest Income (Expense), Net Non-Operating",-0.2,-0.4,-1.27,-1.42
Gain (Loss) on Sale of Assets,1.79,-,0.05,-
"Other, Net",-8.45,2.62,2.21,-0.54
Net Income Before Taxes,-516.41,-369.86,-108.31,-148.99
Provision for Income Taxes,1.43,1.11,5.58,17.2
Net Income After Taxes,-517.84,-370.97,-113.89,-166.2
Minority Interest,-,3.49,-8.38,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-517.84,-367.48,-122.26,-166.2
Total Extraordinary Items,-,-,-,-
Net Income,-517.84,-367.48,-122.26,-166.2
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-517.84,-367.48,-122.26,-166.2
Dilution Adjustment,-,-,-,-
Diluted Net Income,-517.84,-367.48,-122.26,-166.2
Diluted Weighted Average Shares,3.69,3.54,3.16,3.16
Diluted EPS Excluding Extraordinary Items,-140.38,-103.66,-38.65,-52.66
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-113.75,-88.35,-37.43,-52.19
