Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,10883,9412,11962.67,18445.75
"Revenue 10883 9412.23 11962.67 18445.75  Other Revenue, Total - - - -","Revenue 10883 9412.23 11962.67 18445.75  Other Revenue, Total - - - -","Revenue 10883 9412.23 11962.67 18445.75  Other Revenue, Total - - - -","Revenue 10883 9412.23 11962.67 18445.75  Other Revenue, Total - - - -","Revenue 10883 9412.23 11962.67 18445.75  Other Revenue, Total - - - -"
Revenue,10883,9412.23,11962.67,18445.75
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9059,8134.94,10887.13,15061.66
Gross Profit,1824,1277.29,1075.54,3384.09
Total Operating Expenses,11069,9633.82,11872.9,18228.51
"Selling/General/Admin. Expenses, Total 1935 1915.5 2070.73 2837.71  Research & Development - - - -  Depreciation / Amortization 75 78.87 77.06 90.95  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -495.49 -1162.01 238.19  Other Operating Expenses, Total 7 - - -","Selling/General/Admin. Expenses, Total 1935 1915.5 2070.73 2837.71  Research & Development - - - -  Depreciation / Amortization 75 78.87 77.06 90.95  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -495.49 -1162.01 238.19  Other Operating Expenses, Total 7 - - -","Selling/General/Admin. Expenses, Total 1935 1915.5 2070.73 2837.71  Research & Development - - - -  Depreciation / Amortization 75 78.87 77.06 90.95  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -495.49 -1162.01 238.19  Other Operating Expenses, Total 7 - - -","Selling/General/Admin. Expenses, Total 1935 1915.5 2070.73 2837.71  Research & Development - - - -  Depreciation / Amortization 75 78.87 77.06 90.95  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -495.49 -1162.01 238.19  Other Operating Expenses, Total 7 - - -","Selling/General/Admin. Expenses, Total 1935 1915.5 2070.73 2837.71  Research & Development - - - -  Depreciation / Amortization 75 78.87 77.06 90.95  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -495.49 -1162.01 238.19  Other Operating Expenses, Total 7 - - -"
"Selling/General/Admin. Expenses, Total",1935,1915.5,2070.73,2837.71
Research & Development,-,-,-,-
Depreciation / Amortization,75,78.87,77.06,90.95
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,-495.49,-1162.01,238.19
"Other Operating Expenses, Total",7,-,-,-
Operating Income,-186,-221.59,89.76,217.24
"Interest Income (Expense), Net Non-Operating",-,-5.82,2.91,0.57
Gain (Loss) on Sale of Assets,-,-,11.9,-209.37
"Other, Net",-267,46.3,34.66,-10.75
Net Income Before Taxes,81,-181.11,139.22,-2.31
Provision for Income Taxes,-21,239.22,115.73,107.71
Net Income After Taxes,102,-420.33,23.49,-110.02
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,102,-420.33,23.49,-110.02
Total Extraordinary Items,-,-,-,-
Net Income,102,-420.33,23.49,-110.02
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,102,-420.33,23.49,-110.02
Dilution Adjustment,-0.963,-,-,-
Diluted Net Income,102.96,-420.33,23.49,-110.02
Diluted Weighted Average Shares,5.04,5.04,5.1,5.05
Diluted EPS Excluding Extraordinary Items,20.44,-83.36,4.61,-21.81
DPS - Common Stock Primary Issue,5,5,5,10
Diluted Normalized EPS,10.05,-145.97,-143.82,38.65
