Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,97778,93077,90553,100333
"Revenue 97778 93077 90553 100333  Other Revenue, Total - - - -","Revenue 97778 93077 90553 100333  Other Revenue, Total - - - -","Revenue 97778 93077 90553 100333  Other Revenue, Total - - - -","Revenue 97778 93077 90553 100333  Other Revenue, Total - - - -","Revenue 97778 93077 90553 100333  Other Revenue, Total - - - -"
Revenue,97778,93077,90553,100333
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",77993,72675,69986,79866
Gross Profit,19785,20402,20567,20467
Total Operating Expenses,92773,87787,88121,94283
"Selling/General/Admin. Expenses, Total 13691 13667 13699 11592  Research & Development - - - -  Depreciation / Amortization 3037 1043 1204 822  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 402 3230 2001  Other Operating Expenses, Total -3043 - 2 2","Selling/General/Admin. Expenses, Total 13691 13667 13699 11592  Research & Development - - - -  Depreciation / Amortization 3037 1043 1204 822  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 402 3230 2001  Other Operating Expenses, Total -3043 - 2 2","Selling/General/Admin. Expenses, Total 13691 13667 13699 11592  Research & Development - - - -  Depreciation / Amortization 3037 1043 1204 822  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 402 3230 2001  Other Operating Expenses, Total -3043 - 2 2","Selling/General/Admin. Expenses, Total 13691 13667 13699 11592  Research & Development - - - -  Depreciation / Amortization 3037 1043 1204 822  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 402 3230 2001  Other Operating Expenses, Total -3043 - 2 2","Selling/General/Admin. Expenses, Total 13691 13667 13699 11592  Research & Development - - - -  Depreciation / Amortization 3037 1043 1204 822  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 402 3230 2001  Other Operating Expenses, Total -3043 - 2 2"
"Selling/General/Admin. Expenses, Total",13691,13667,13699,11592
Research & Development,-,-,-,-
Depreciation / Amortization,3037,1043,1204,822
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,402,3230,2001
"Other Operating Expenses, Total",-3043,-,2,2
Operating Income,5005,5290,2432,6050
"Interest Income (Expense), Net Non-Operating",-,778,514,2520
Gain (Loss) on Sale of Assets,-147,5355,-122,3
"Other, Net",-308,35,86,-44
Net Income Before Taxes,5460,11458,2910,8529
Provision for Income Taxes,1287,3243,1854,2660
Net Income After Taxes,4173,8215,1056,5869
Minority Interest,1508,-41,-98,-172
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4214,8174,958,5697
Total Extraordinary Items,-,-,-,-
Net Income,4214,8174,958,5697
Total Adjustments to Net Income,-,-1,-,-1
Income Available to Common Excluding Extraordinary Items,4214,8173,958,5696
Dilution Adjustment,-,-,-,-
Diluted Net Income,4214,8173,958,5696
Diluted Weighted Average Shares,43.83,43.84,43.48,43.73
Diluted EPS Excluding Extraordinary Items,96.15,186.41,22.03,130.27
DPS - Common Stock Primary Issue,-,30,24,24
Diluted Normalized EPS,-,108.81,82.66,163.68
