Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,9347,8942.5,9312.5,7568.17
"Revenue 9347 8942.5 9312.5 7568.17  Other Revenue, Total - - - -","Revenue 9347 8942.5 9312.5 7568.17  Other Revenue, Total - - - -","Revenue 9347 8942.5 9312.5 7568.17  Other Revenue, Total - - - -","Revenue 9347 8942.5 9312.5 7568.17  Other Revenue, Total - - - -","Revenue 9347 8942.5 9312.5 7568.17  Other Revenue, Total - - - -"
Revenue,9347,8942.5,9312.5,7568.17
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5088,4829.77,5065.46,3584.07
Gross Profit,4259,4112.73,4247.03,3984.1
Total Operating Expenses,8139,8037.32,8282.03,6704.27
"Selling/General/Admin. Expenses, Total 2998 3095.43 3113.06 3011.84  Research & Development 37 80.18 61.52 81.6  Depreciation / Amortization 19 20.33 24.73 23.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.61 17.26 2.93  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 2998 3095.43 3113.06 3011.84  Research & Development 37 80.18 61.52 81.6  Depreciation / Amortization 19 20.33 24.73 23.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.61 17.26 2.93  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 2998 3095.43 3113.06 3011.84  Research & Development 37 80.18 61.52 81.6  Depreciation / Amortization 19 20.33 24.73 23.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.61 17.26 2.93  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 2998 3095.43 3113.06 3011.84  Research & Development 37 80.18 61.52 81.6  Depreciation / Amortization 19 20.33 24.73 23.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.61 17.26 2.93  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 2998 3095.43 3113.06 3011.84  Research & Development 37 80.18 61.52 81.6  Depreciation / Amortization 19 20.33 24.73 23.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.61 17.26 2.93  Other Operating Expenses, Total -3 - - -"
"Selling/General/Admin. Expenses, Total",2998,3095.43,3113.06,3011.84
Research & Development,37,80.18,61.52,81.6
Depreciation / Amortization,19,20.33,24.73,23.83
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,11.61,17.26,2.93
"Other Operating Expenses, Total",-3,-,-,-
Operating Income,1208,905.18,1030.47,863.9
"Interest Income (Expense), Net Non-Operating",-,2.03,3.54,10.05
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-43,1.22,56.3,0.68
Net Income Before Taxes,1251,908.43,1090.31,874.62
Provision for Income Taxes,435,327.65,344.29,302.03
Net Income After Taxes,816,580.77,746.02,572.59
Minority Interest,199,-18.71,-14.33,-19.12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,809,562.06,731.69,553.47
Total Extraordinary Items,-,-,-,-
Net Income,809,562.06,731.69,553.47
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,809,562.06,731.69,553.47
Dilution Adjustment,-,-,-,-
Diluted Net Income,809,562.06,731.69,553.47
Diluted Weighted Average Shares,26.16,26.16,26.16,26.16
Diluted EPS Excluding Extraordinary Items,30.93,21.49,27.97,21.16
DPS - Common Stock Primary Issue,5,5,5,4
Diluted Normalized EPS,29.65,21.92,28.57,21.38
