Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,16502,12566,8749.19,6382.22
"Revenue 16502 12566 8749.19 6382.22  Other Revenue, Total - - - -","Revenue 16502 12566 8749.19 6382.22  Other Revenue, Total - - - -","Revenue 16502 12566 8749.19 6382.22  Other Revenue, Total - - - -","Revenue 16502 12566 8749.19 6382.22  Other Revenue, Total - - - -","Revenue 16502 12566 8749.19 6382.22  Other Revenue, Total - - - -"
Revenue,16502,12566,8749.19,6382.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8587,6633,4790.26,5080.82
Gross Profit,7915,5933,3958.93,1301.4
Total Operating Expenses,15290,11422,8088.64,7008.46
"Selling/General/Admin. Expenses, Total 6703 4789 3214.35 1836.79  Research & Development - - - -  Depreciation / Amortization 159 158 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - - 84.03 90.85  Other Operating Expenses, Total -152 -150 - -","Selling/General/Admin. Expenses, Total 6703 4789 3214.35 1836.79  Research & Development - - - -  Depreciation / Amortization 159 158 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - - 84.03 90.85  Other Operating Expenses, Total -152 -150 - -","Selling/General/Admin. Expenses, Total 6703 4789 3214.35 1836.79  Research & Development - - - -  Depreciation / Amortization 159 158 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - - 84.03 90.85  Other Operating Expenses, Total -152 -150 - -","Selling/General/Admin. Expenses, Total 6703 4789 3214.35 1836.79  Research & Development - - - -  Depreciation / Amortization 159 158 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - - 84.03 90.85  Other Operating Expenses, Total -152 -150 - -","Selling/General/Admin. Expenses, Total 6703 4789 3214.35 1836.79  Research & Development - - - -  Depreciation / Amortization 159 158 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - - 84.03 90.85  Other Operating Expenses, Total -152 -150 - -"
"Selling/General/Admin. Expenses, Total",6703,4789,3214.35,1836.79
Research & Development,-,-,-,-
Depreciation / Amortization,159,158,-,-
Interest Expense (Income) - Net Operating,-7,-8,-,-
Unusual Expense (Income),-,-,84.03,90.85
"Other Operating Expenses, Total",-152,-150,-,-
Operating Income,1212,1144,660.55,-626.24
"Interest Income (Expense), Net Non-Operating",-,104.51,-37.11,272.36
Gain (Loss) on Sale of Assets,42,92,63.87,-
"Other, Net",-91,-306,28.47,11.28
Net Income Before Taxes,1261,1358,715.78,-342.6
Provision for Income Taxes,420,442,200.78,-15.92
Net Income After Taxes,841,916,515,-326.68
Minority Interest,471,281,-9.79,21.71
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,783,829,505.21,-304.97
Total Extraordinary Items,-,-,-,-
Net Income,783,829,505.21,-304.97
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,783,829,505.21,-304.97
Dilution Adjustment,-,-0.499,-,-
Diluted Net Income,783,829.5,505.21,-304.97
Diluted Weighted Average Shares,15.74,15.35,15.33,15.15
Diluted EPS Excluding Extraordinary Items,49.75,54.03,32.96,-20.13
DPS - Common Stock Primary Issue,-,3.9,3.9,-
Diluted Normalized EPS,44.72,45.87,37.25,-12.95
