Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,70342,64586,68055,58375
"Revenue 70342 64586 68055 58375  Other Revenue, Total - - - -","Revenue 70342 64586 68055 58375  Other Revenue, Total - - - -","Revenue 70342 64586 68055 58375  Other Revenue, Total - - - -","Revenue 70342 64586 68055 58375  Other Revenue, Total - - - -","Revenue 70342 64586 68055 58375  Other Revenue, Total - - - -"
Revenue,70342,64586,68055,58375
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",37100,33226,34347,30103
Gross Profit,33242,31360,33708,28272
Total Operating Expenses,61815,54487,58458,50394
"Selling/General/Admin. Expenses, Total 24715 21261 22636 19862  Research & Development - 160 260 198  Depreciation / Amortization 954 1333 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 153 1215 230  Other Operating Expenses, Total -1087 -1493 - 1","Selling/General/Admin. Expenses, Total 24715 21261 22636 19862  Research & Development - 160 260 198  Depreciation / Amortization 954 1333 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 153 1215 230  Other Operating Expenses, Total -1087 -1493 - 1","Selling/General/Admin. Expenses, Total 24715 21261 22636 19862  Research & Development - 160 260 198  Depreciation / Amortization 954 1333 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 153 1215 230  Other Operating Expenses, Total -1087 -1493 - 1","Selling/General/Admin. Expenses, Total 24715 21261 22636 19862  Research & Development - 160 260 198  Depreciation / Amortization 954 1333 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 153 1215 230  Other Operating Expenses, Total -1087 -1493 - 1","Selling/General/Admin. Expenses, Total 24715 21261 22636 19862  Research & Development - 160 260 198  Depreciation / Amortization 954 1333 - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 153 1215 230  Other Operating Expenses, Total -1087 -1493 - 1"
"Selling/General/Admin. Expenses, Total",24715,21261,22636,19862
Research & Development,-,160,260,198
Depreciation / Amortization,954,1333,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,153,1215,230
"Other Operating Expenses, Total",-1087,-1493,-,1
Operating Income,8527,10099,9597,7981
"Interest Income (Expense), Net Non-Operating",-,151,105,56
Gain (Loss) on Sale of Assets,-1519,-88,-,-
"Other, Net",3704,137,19,3
Net Income Before Taxes,6342,10050,9721,8040
Provision for Income Taxes,2781,3219,3533,2516
Net Income After Taxes,3561,6831,6188,5524
Minority Interest,164,173,88,20
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3572,6912,6276,5544
Total Extraordinary Items,-,-,-,-
Net Income,3572,6912,6276,5544
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,3572,6912,6276,5543
Dilution Adjustment,-0.211,-0.811,-,-
Diluted Net Income,3572.21,6912.81,6276,5543
Diluted Weighted Average Shares,55.02,55.02,55,54.96
Diluted EPS Excluding Extraordinary Items,64.93,125.65,114.1,100.86
DPS - Common Stock Primary Issue,45,40,37,31
Diluted Normalized EPS,97.83,117.3,131.98,106.59
