Period Ending:,202331/01,202231/07,202231/01,202131/07
Total Revenue,2541,2706,2476,3833.33
"Revenue 2541 2706 - 3833.33  Other Revenue, Total - - - -","Revenue 2541 2706 - 3833.33  Other Revenue, Total - - - -","Revenue 2541 2706 - 3833.33  Other Revenue, Total - - - -","Revenue 2541 2706 - 3833.33  Other Revenue, Total - - - -","Revenue 2541 2706 - 3833.33  Other Revenue, Total - - - -"
Revenue,2541,2706,-,3833.33
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1109,1257,-,1520.99
Gross Profit,1432,1449,-,2312.34
Total Operating Expenses,1178,1324,-,1627.23
"Selling/General/Admin. Expenses, Total 16 16 - 106.23  Research & Development - - - -  Depreciation / Amortization 180 176 - -  Interest Expense (Income) - Net Operating -167 -111 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 120 -42 - 0.01","Selling/General/Admin. Expenses, Total 16 16 - 106.23  Research & Development - - - -  Depreciation / Amortization 180 176 - -  Interest Expense (Income) - Net Operating -167 -111 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 120 -42 - 0.01","Selling/General/Admin. Expenses, Total 16 16 - 106.23  Research & Development - - - -  Depreciation / Amortization 180 176 - -  Interest Expense (Income) - Net Operating -167 -111 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 120 -42 - 0.01","Selling/General/Admin. Expenses, Total 16 16 - 106.23  Research & Development - - - -  Depreciation / Amortization 180 176 - -  Interest Expense (Income) - Net Operating -167 -111 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 120 -42 - 0.01","Selling/General/Admin. Expenses, Total 16 16 - 106.23  Research & Development - - - -  Depreciation / Amortization 180 176 - -  Interest Expense (Income) - Net Operating -167 -111 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 120 -42 - 0.01"
"Selling/General/Admin. Expenses, Total",16,16,-,106.23
Research & Development,-,-,-,-
Depreciation / Amortization,180,176,-,-
Interest Expense (Income) - Net Operating,-167,-111,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",120,-42,-,0.01
Operating Income,1363,1382,-,2206.1
"Interest Income (Expense), Net Non-Operating",-,-,-,-170.93
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-1491,342,-,-13.81
Net Income Before Taxes,1860,1268,-,2021.36
Provision for Income Taxes,1,-,-,1.75
Net Income After Taxes,1859,1268,-,2019.61
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1859,1268,-,2019.61
Total Extraordinary Items,-,-,-,-
Net Income,1859,1268,-,2019.61
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1859,1268,-,2019.61
Dilution Adjustment,-,-,-,-
Diluted Net Income,1859,1268,-,2019.61
Diluted Weighted Average Shares,0.352,0.352,-,0.28
Diluted EPS Excluding Extraordinary Items,10563.49,7205.22,-,7136.89
DPS - Common Stock Primary Issue,-,-,-,7137
Diluted Normalized EPS,4240.45,4503.26,-,7136.89
