Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,16338,14184,12247.81,11594.57
"Revenue 16338 14184.49 12247.81 11594.57  Other Revenue, Total - - - -","Revenue 16338 14184.49 12247.81 11594.57  Other Revenue, Total - - - -","Revenue 16338 14184.49 12247.81 11594.57  Other Revenue, Total - - - -","Revenue 16338 14184.49 12247.81 11594.57  Other Revenue, Total - - - -","Revenue 16338 14184.49 12247.81 11594.57  Other Revenue, Total - - - -"
Revenue,16338,14184.49,12247.81,11594.57
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12704,10933.01,9679.54,9200.42
Gross Profit,3634,3251.48,2568.27,2394.14
Total Operating Expenses,15981,13867.2,12248.83,11350.54
"Selling/General/Admin. Expenses, Total 3248 2746.31 2544.7 2124.65  Research & Development - - - -  Depreciation / Amortization 51 169.56 21.59 18.68  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 18.32 3 6.79  Other Operating Expenses, Total -17 - - -","Selling/General/Admin. Expenses, Total 3248 2746.31 2544.7 2124.65  Research & Development - - - -  Depreciation / Amortization 51 169.56 21.59 18.68  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 18.32 3 6.79  Other Operating Expenses, Total -17 - - -","Selling/General/Admin. Expenses, Total 3248 2746.31 2544.7 2124.65  Research & Development - - - -  Depreciation / Amortization 51 169.56 21.59 18.68  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 18.32 3 6.79  Other Operating Expenses, Total -17 - - -","Selling/General/Admin. Expenses, Total 3248 2746.31 2544.7 2124.65  Research & Development - - - -  Depreciation / Amortization 51 169.56 21.59 18.68  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 18.32 3 6.79  Other Operating Expenses, Total -17 - - -","Selling/General/Admin. Expenses, Total 3248 2746.31 2544.7 2124.65  Research & Development - - - -  Depreciation / Amortization 51 169.56 21.59 18.68  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 18.32 3 6.79  Other Operating Expenses, Total -17 - - -"
"Selling/General/Admin. Expenses, Total",3248,2746.31,2544.7,2124.65
Research & Development,-,-,-,-
Depreciation / Amortization,51,169.56,21.59,18.68
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,18.32,3,6.79
"Other Operating Expenses, Total",-17,-,-,-
Operating Income,357,317.29,-1.02,244.02
"Interest Income (Expense), Net Non-Operating",-,-2.56,-7.38,-9.1
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-4,3.32,10.08,39.83
Net Income Before Taxes,361,318.05,1.68,274.75
Provision for Income Taxes,137,219.44,37.27,107.93
Net Income After Taxes,224,98.61,-35.59,166.83
Minority Interest,94,-29.7,-3.75,-9.46
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,195,68.91,-39.34,157.37
Total Extraordinary Items,-,-,-,-
Net Income,195,68.91,-39.34,157.37
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,195,68.91,-39.34,157.37
Dilution Adjustment,-0.651,-,-,-
Diluted Net Income,195.65,68.91,-39.34,157.37
Diluted Weighted Average Shares,8.51,8.51,8.51,8.46
Diluted EPS Excluding Extraordinary Items,22.93,8.1,-4.63,18.61
DPS - Common Stock Primary Issue,-,-,-,6.25
Diluted Normalized EPS,23.33,34.51,3.45,25.11
