Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,62734,47556,41194.45,23941.98
"Revenue 62734 47556 41194.45 23941.98  Other Revenue, Total - - - -","Revenue 62734 47556 41194.45 23941.98  Other Revenue, Total - - - -","Revenue 62734 47556 41194.45 23941.98  Other Revenue, Total - - - -","Revenue 62734 47556 41194.45 23941.98  Other Revenue, Total - - - -","Revenue 62734 47556 41194.45 23941.98  Other Revenue, Total - - - -"
Revenue,62734,47556,41194.45,23941.98
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",47017,37246,32722.53,18758.83
Gross Profit,15717,10310,8471.92,5183.15
Total Operating Expenses,52551,41783,37140.53,22336.3
"Selling/General/Admin. Expenses, Total 5534 4537 4243.17 3531.86  Research & Development - - - -  Depreciation / Amortization 327 264 - -  Interest Expense (Income) - Net Operating -316 -215 - -  Unusual Expense (Income) - -4.61 174.83 45.61  Other Operating Expenses, Total -11 -49 - -","Selling/General/Admin. Expenses, Total 5534 4537 4243.17 3531.86  Research & Development - - - -  Depreciation / Amortization 327 264 - -  Interest Expense (Income) - Net Operating -316 -215 - -  Unusual Expense (Income) - -4.61 174.83 45.61  Other Operating Expenses, Total -11 -49 - -","Selling/General/Admin. Expenses, Total 5534 4537 4243.17 3531.86  Research & Development - - - -  Depreciation / Amortization 327 264 - -  Interest Expense (Income) - Net Operating -316 -215 - -  Unusual Expense (Income) - -4.61 174.83 45.61  Other Operating Expenses, Total -11 -49 - -","Selling/General/Admin. Expenses, Total 5534 4537 4243.17 3531.86  Research & Development - - - -  Depreciation / Amortization 327 264 - -  Interest Expense (Income) - Net Operating -316 -215 - -  Unusual Expense (Income) - -4.61 174.83 45.61  Other Operating Expenses, Total -11 -49 - -","Selling/General/Admin. Expenses, Total 5534 4537 4243.17 3531.86  Research & Development - - - -  Depreciation / Amortization 327 264 - -  Interest Expense (Income) - Net Operating -316 -215 - -  Unusual Expense (Income) - -4.61 174.83 45.61  Other Operating Expenses, Total -11 -49 - -"
"Selling/General/Admin. Expenses, Total",5534,4537,4243.17,3531.86
Research & Development,-,-,-,-
Depreciation / Amortization,327,264,-,-
Interest Expense (Income) - Net Operating,-316,-215,-,-
Unusual Expense (Income),-,-4.61,174.83,45.61
"Other Operating Expenses, Total",-11,-49,-,-
Operating Income,10183,5773,4053.92,1605.68
"Interest Income (Expense), Net Non-Operating",-,7.63,70.33,-180.28
Gain (Loss) on Sale of Assets,-16,254,-,-
"Other, Net",1044,69,-88.33,-75.16
Net Income Before Taxes,9155,5450,4035.91,1350.24
Provision for Income Taxes,3458,1876,1467.98,696.69
Net Income After Taxes,5697,3574,2567.93,653.55
Minority Interest,5,83,43.8,43.04
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5775,3574,2611.74,696.59
Total Extraordinary Items,-,-,-,-
Net Income,5775,3574,2611.74,696.59
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,5775,3574,2611.74,696.59
Dilution Adjustment,-0.871,-0.628,-,-
Diluted Net Income,5775.87,3574.63,2611.74,696.59
Diluted Weighted Average Shares,29.38,27.46,25.26,25.16
Diluted EPS Excluding Extraordinary Items,196.58,130.19,103.4,27.68
DPS - Common Stock Primary Issue,24,23,22,21
Diluted Normalized EPS,197.82,120.55,117.15,39.71
