Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17024,17222,18155,20539
"Revenue 17024 17222 18155 20539  Other Revenue, Total - - - -","Revenue 17024 17222 18155 20539  Other Revenue, Total - - - -","Revenue 17024 17222 18155 20539  Other Revenue, Total - - - -","Revenue 17024 17222 18155 20539  Other Revenue, Total - - - -","Revenue 17024 17222 18155 20539  Other Revenue, Total - - - -"
Revenue,17024,17222,18155,20539
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12405,12308,13133,15339
Gross Profit,4619,4914,5022,5200
Total Operating Expenses,17013,16950,17848,20175
"Selling/General/Admin. Expenses, Total 4608 4638 4650 4689  Research & Development - - 81 142  Depreciation / Amortization 171 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 4 -16 3  Other Operating Expenses, Total -169 - - 2","Selling/General/Admin. Expenses, Total 4608 4638 4650 4689  Research & Development - - 81 142  Depreciation / Amortization 171 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 4 -16 3  Other Operating Expenses, Total -169 - - 2","Selling/General/Admin. Expenses, Total 4608 4638 4650 4689  Research & Development - - 81 142  Depreciation / Amortization 171 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 4 -16 3  Other Operating Expenses, Total -169 - - 2","Selling/General/Admin. Expenses, Total 4608 4638 4650 4689  Research & Development - - 81 142  Depreciation / Amortization 171 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 4 -16 3  Other Operating Expenses, Total -169 - - 2","Selling/General/Admin. Expenses, Total 4608 4638 4650 4689  Research & Development - - 81 142  Depreciation / Amortization 171 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 4 -16 3  Other Operating Expenses, Total -169 - - 2"
"Selling/General/Admin. Expenses, Total",4608,4638,4650,4689
Research & Development,-,-,81,142
Depreciation / Amortization,171,-,-,-
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,4,-16,3
"Other Operating Expenses, Total",-169,-,-,2
Operating Income,11,272,307,364
"Interest Income (Expense), Net Non-Operating",-,1,20,-1
Gain (Loss) on Sale of Assets,-1,2,-,-
"Other, Net",-38,28,20,7
Net Income Before Taxes,50,303,347,370
Provision for Income Taxes,376,105,114,119
Net Income After Taxes,-326,198,233,251
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-326,198,233,251
Total Extraordinary Items,-,-,-,-
Net Income,-326,198,233,251
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,-326,198,232,251
Dilution Adjustment,-,-,-,-
Diluted Net Income,-326,198,232,251
Diluted Weighted Average Shares,3.5,3.5,3.5,3.5
Diluted EPS Excluding Extraordinary Items,-93.19,56.6,66.32,71.75
DPS - Common Stock Primary Issue,-,25,33,33
Diluted Normalized EPS,2.86,56.97,63.25,72.33
