Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,509070,419190,364620,406886
"Revenue 509070 419190 364620 406886  Other Revenue, Total - - - -","Revenue 509070 419190 364620 406886  Other Revenue, Total - - - -","Revenue 509070 419190 364620 406886  Other Revenue, Total - - - -","Revenue 509070 419190 364620 406886  Other Revenue, Total - - - -","Revenue 509070 419190 364620 406886  Other Revenue, Total - - - -"
Revenue,509070,419190,364620,406886
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",372018,294182,243938,277359
Gross Profit,137052,125008,120682,129527
Total Operating Expenses,476993,388833,336721,376940
"Selling/General/Admin. Expenses, Total 104975 94910 75905 84209  Research & Development - - 6400 6582  Depreciation / Amortization 15771 - 7149 8354  Interest Expense (Income) - Net Operating -1328 - - -  Unusual Expense (Income) - -261 3329 435  Other Operating Expenses, Total -14443 2 - 1","Selling/General/Admin. Expenses, Total 104975 94910 75905 84209  Research & Development - - 6400 6582  Depreciation / Amortization 15771 - 7149 8354  Interest Expense (Income) - Net Operating -1328 - - -  Unusual Expense (Income) - -261 3329 435  Other Operating Expenses, Total -14443 2 - 1","Selling/General/Admin. Expenses, Total 104975 94910 75905 84209  Research & Development - - 6400 6582  Depreciation / Amortization 15771 - 7149 8354  Interest Expense (Income) - Net Operating -1328 - - -  Unusual Expense (Income) - -261 3329 435  Other Operating Expenses, Total -14443 2 - 1","Selling/General/Admin. Expenses, Total 104975 94910 75905 84209  Research & Development - - 6400 6582  Depreciation / Amortization 15771 - 7149 8354  Interest Expense (Income) - Net Operating -1328 - - -  Unusual Expense (Income) - -261 3329 435  Other Operating Expenses, Total -14443 2 - 1","Selling/General/Admin. Expenses, Total 104975 94910 75905 84209  Research & Development - - 6400 6582  Depreciation / Amortization 15771 - 7149 8354  Interest Expense (Income) - Net Operating -1328 - - -  Unusual Expense (Income) - -261 3329 435  Other Operating Expenses, Total -14443 2 - 1"
"Selling/General/Admin. Expenses, Total",104975,94910,75905,84209
Research & Development,-,-,6400,6582
Depreciation / Amortization,15771,-,7149,8354
Interest Expense (Income) - Net Operating,-1328,-,-,-
Unusual Expense (Income),-,-261,3329,435
"Other Operating Expenses, Total",-14443,2,-,1
Operating Income,32077,30357,27899,29946
"Interest Income (Expense), Net Non-Operating",-,8364,11073,3228
Gain (Loss) on Sale of Assets,3998,4356,1606,738
"Other, Net",-15389,759,248,578
Net Income Before Taxes,43468,43836,40826,34490
Provision for Income Taxes,13955,11591,17259,11310
Net Income After Taxes,29513,32245,23567,23180
Minority Interest,60110,-5719,-3539,-4702
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,25195,26526,20028,18478
Total Extraordinary Items,-,-,-,-
Net Income,25195,26526,20028,18478
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,25195,26525,20027,18477
Dilution Adjustment,-,-,-34,-122
Diluted Net Income,25195,26525,19993,18355
Diluted Weighted Average Shares,245.28,276.19,275.87,279.33
Diluted EPS Excluding Extraordinary Items,102.72,96.04,72.47,65.71
DPS - Common Stock Primary Issue,30,30,30,30
Diluted Normalized EPS,84.86,97.23,88.77,85.73
