Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,2251,1829,1427.56,1132.27
"Revenue 2251 1829.28 1427.56 1132.27  Other Revenue, Total - - - -","Revenue 2251 1829.28 1427.56 1132.27  Other Revenue, Total - - - -","Revenue 2251 1829.28 1427.56 1132.27  Other Revenue, Total - - - -","Revenue 2251 1829.28 1427.56 1132.27  Other Revenue, Total - - - -","Revenue 2251 1829.28 1427.56 1132.27  Other Revenue, Total - - - -"
Revenue,2251,1829.28,1427.56,1132.27
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1190,909.64,719.56,621.92
Gross Profit,1061,919.64,707.99,510.35
Total Operating Expenses,1970,1523.34,1253.95,1113.18
"Selling/General/Admin. Expenses, Total 729 599.22 517.59 480.53  Research & Development - - - -  Depreciation / Amortization 8 16.97 16.8 9.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - -2.48 - 1.31  Other Operating Expenses, Total 45 - - -","Selling/General/Admin. Expenses, Total 729 599.22 517.59 480.53  Research & Development - - - -  Depreciation / Amortization 8 16.97 16.8 9.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - -2.48 - 1.31  Other Operating Expenses, Total 45 - - -","Selling/General/Admin. Expenses, Total 729 599.22 517.59 480.53  Research & Development - - - -  Depreciation / Amortization 8 16.97 16.8 9.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - -2.48 - 1.31  Other Operating Expenses, Total 45 - - -","Selling/General/Admin. Expenses, Total 729 599.22 517.59 480.53  Research & Development - - - -  Depreciation / Amortization 8 16.97 16.8 9.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - -2.48 - 1.31  Other Operating Expenses, Total 45 - - -","Selling/General/Admin. Expenses, Total 729 599.22 517.59 480.53  Research & Development - - - -  Depreciation / Amortization 8 16.97 16.8 9.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - -2.48 - 1.31  Other Operating Expenses, Total 45 - - -"
"Selling/General/Admin. Expenses, Total",729,599.22,517.59,480.53
Research & Development,-,-,-,-
Depreciation / Amortization,8,16.97,16.8,9.41
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,-2.48,-,1.31
"Other Operating Expenses, Total",45,-,-,-
Operating Income,281,305.93,173.6,19.09
"Interest Income (Expense), Net Non-Operating",-,-1.82,-2.65,-2.56
Gain (Loss) on Sale of Assets,-,-,-0.06,-
"Other, Net",455,-15.1,2.7,1.83
Net Income Before Taxes,-174,289.02,173.59,18.36
Provision for Income Taxes,106,83.02,56.94,10.33
Net Income After Taxes,-280,206,116.65,8.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-280,206,116.65,8.03
Total Extraordinary Items,-,-,-,-
Net Income,-280,206,116.65,8.03
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-280,206,116.65,8.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,-280,206,116.65,8.03
Diluted Weighted Average Shares,2.5,2.39,2.32,2.34
Diluted EPS Excluding Extraordinary Items,-112.09,86.3,50.24,3.43
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,69.8,92.67,57.5,7.7
