Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,15960,14046,13332.68,13109.58
"Revenue 15960 14046.17 13332.68 13109.58  Other Revenue, Total - - - -","Revenue 15960 14046.17 13332.68 13109.58  Other Revenue, Total - - - -","Revenue 15960 14046.17 13332.68 13109.58  Other Revenue, Total - - - -","Revenue 15960 14046.17 13332.68 13109.58  Other Revenue, Total - - - -","Revenue 15960 14046.17 13332.68 13109.58  Other Revenue, Total - - - -"
Revenue,15960,14046.17,13332.68,13109.58
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6277,5603.85,5379.46,4997.34
Gross Profit,9683,8442.32,7953.23,8112.24
Total Operating Expenses,14819,13224.89,12029.04,11802.68
"Selling/General/Admin. Expenses, Total 8542 7187.2 6518.35 6561.53  Research & Development 83 83.41 77.72 111.28  Depreciation / Amortization 964 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 350.43 53.51 132.53  Other Operating Expenses, Total -1040 - - -","Selling/General/Admin. Expenses, Total 8542 7187.2 6518.35 6561.53  Research & Development 83 83.41 77.72 111.28  Depreciation / Amortization 964 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 350.43 53.51 132.53  Other Operating Expenses, Total -1040 - - -","Selling/General/Admin. Expenses, Total 8542 7187.2 6518.35 6561.53  Research & Development 83 83.41 77.72 111.28  Depreciation / Amortization 964 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 350.43 53.51 132.53  Other Operating Expenses, Total -1040 - - -","Selling/General/Admin. Expenses, Total 8542 7187.2 6518.35 6561.53  Research & Development 83 83.41 77.72 111.28  Depreciation / Amortization 964 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 350.43 53.51 132.53  Other Operating Expenses, Total -1040 - - -","Selling/General/Admin. Expenses, Total 8542 7187.2 6518.35 6561.53  Research & Development 83 83.41 77.72 111.28  Depreciation / Amortization 964 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 350.43 53.51 132.53  Other Operating Expenses, Total -1040 - - -"
"Selling/General/Admin. Expenses, Total",8542,7187.2,6518.35,6561.53
Research & Development,83,83.41,77.72,111.28
Depreciation / Amortization,964,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,350.43,53.51,132.53
"Other Operating Expenses, Total",-1040,-,-,-
Operating Income,1141,821.28,1303.65,1306.9
"Interest Income (Expense), Net Non-Operating",-,49.45,12.28,7.47
Gain (Loss) on Sale of Assets,179,-,-,31.2
"Other, Net",-374,8.56,36.21,38.82
Net Income Before Taxes,1336,879.29,1352.13,1384.39
Provision for Income Taxes,482,434.07,251.17,303.18
Net Income After Taxes,854,445.22,1100.96,1081.21
Minority Interest,21,38.4,69.59,-7.85
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,846,483.62,1170.54,1073.37
Total Extraordinary Items,-,-,-,-
Net Income,846,483.62,1170.54,1073.37
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,846,483.62,1170.54,1073.37
Dilution Adjustment,-,-,-,-
Diluted Net Income,846,483.62,1170.54,1073.37
Diluted Weighted Average Shares,11.52,11.52,11.52,11.52
Diluted EPS Excluding Extraordinary Items,73.44,41.98,101.62,93.18
DPS - Common Stock Primary Issue,39.06,33.64,50.81,46.59
Diluted Normalized EPS,65.17,57.38,105.4,100.05
