Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,212359,208084,200682,181476
"Revenue 212359 208084 200682 181476  Other Revenue, Total - - - -","Revenue 212359 208084 200682 181476  Other Revenue, Total - - - -","Revenue 212359 208084 200682 181476  Other Revenue, Total - - - -","Revenue 212359 208084 200682 181476  Other Revenue, Total - - - -","Revenue 212359 208084 200682 181476  Other Revenue, Total - - - -"
Revenue,212359,208084,200682,181476
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",123325,117821,113693,102924
Gross Profit,89034,90263,86989,78552
Total Operating Expenses,196913,187165,179413,164033
"Selling/General/Admin. Expenses, Total 68999 65110 61745 57326  Research & Development - - - -  Depreciation / Amortization 4589 4234 3975 3620  Interest Expense (Income) - Net Operating -9 -11 -13 -  Unusual Expense (Income) - 219 143 161  Other Operating Expenses, Total 9 11 13 2","Selling/General/Admin. Expenses, Total 68999 65110 61745 57326  Research & Development - - - -  Depreciation / Amortization 4589 4234 3975 3620  Interest Expense (Income) - Net Operating -9 -11 -13 -  Unusual Expense (Income) - 219 143 161  Other Operating Expenses, Total 9 11 13 2","Selling/General/Admin. Expenses, Total 68999 65110 61745 57326  Research & Development - - - -  Depreciation / Amortization 4589 4234 3975 3620  Interest Expense (Income) - Net Operating -9 -11 -13 -  Unusual Expense (Income) - 219 143 161  Other Operating Expenses, Total 9 11 13 2","Selling/General/Admin. Expenses, Total 68999 65110 61745 57326  Research & Development - - - -  Depreciation / Amortization 4589 4234 3975 3620  Interest Expense (Income) - Net Operating -9 -11 -13 -  Unusual Expense (Income) - 219 143 161  Other Operating Expenses, Total 9 11 13 2","Selling/General/Admin. Expenses, Total 68999 65110 61745 57326  Research & Development - - - -  Depreciation / Amortization 4589 4234 3975 3620  Interest Expense (Income) - Net Operating -9 -11 -13 -  Unusual Expense (Income) - 219 143 161  Other Operating Expenses, Total 9 11 13 2"
"Selling/General/Admin. Expenses, Total",68999,65110,61745,57326
Research & Development,-,-,-,-
Depreciation / Amortization,4589,4234,3975,3620
Interest Expense (Income) - Net Operating,-9,-11,-13,-
Unusual Expense (Income),-,219,143,161
"Other Operating Expenses, Total",9,11,13,2
Operating Income,15446,20919,21269,17443
"Interest Income (Expense), Net Non-Operating",-,-1,-3,-3
Gain (Loss) on Sale of Assets,-9,-4,-9,-
"Other, Net",101,-208,56,94
Net Income Before Taxes,15354,21131,21222,17534
Provision for Income Taxes,5100,6830,6496,5464
Net Income After Taxes,10254,14301,14726,12070
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10254,14301,14726,12070
Total Extraordinary Items,-,-,-,-
Net Income,10254,14301,14726,12070
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,10254,14301,14726,12070
Dilution Adjustment,-,-,-,-
Diluted Net Income,10254,14301,14726,12070
Diluted Weighted Average Shares,75.24,75.78,75.84,75.84
Diluted EPS Excluding Extraordinary Items,136.28,188.73,194.17,159.15
DPS - Common Stock Primary Issue,-,70,65,55
Diluted Normalized EPS,129.79,176.1,176.07,160.61
