Period Ending:,202328/02,202231/08,202228/02,202131/08
Total Revenue,2891,3028,2778,4324.05
"Revenue 2891 3028 - 4324.05  Other Revenue, Total - - - -","Revenue 2891 3028 - 4324.05  Other Revenue, Total - - - -","Revenue 2891 3028 - 4324.05  Other Revenue, Total - - - -","Revenue 2891 3028 - 4324.05  Other Revenue, Total - - - -","Revenue 2891 3028 - 4324.05  Other Revenue, Total - - - -"
Revenue,2891,3028,-,4324.05
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1586,1342,-,1969.01
Gross Profit,1305,1686,-,2355.04
Total Operating Expenses,1648,1397,-,2064.09
"Selling/General/Admin. Expenses, Total 13 12 - 95.08  Research & Development - - - -  Depreciation / Amortization 303 316 - -  Interest Expense (Income) - Net Operating -161 -147 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -279 -431.58 - -","Selling/General/Admin. Expenses, Total 13 12 - 95.08  Research & Development - - - -  Depreciation / Amortization 303 316 - -  Interest Expense (Income) - Net Operating -161 -147 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -279 -431.58 - -","Selling/General/Admin. Expenses, Total 13 12 - 95.08  Research & Development - - - -  Depreciation / Amortization 303 316 - -  Interest Expense (Income) - Net Operating -161 -147 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -279 -431.58 - -","Selling/General/Admin. Expenses, Total 13 12 - 95.08  Research & Development - - - -  Depreciation / Amortization 303 316 - -  Interest Expense (Income) - Net Operating -161 -147 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -279 -431.58 - -","Selling/General/Admin. Expenses, Total 13 12 - 95.08  Research & Development - - - -  Depreciation / Amortization 303 316 - -  Interest Expense (Income) - Net Operating -161 -147 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -279 -431.58 - -"
"Selling/General/Admin. Expenses, Total",13,12,-,95.08
Research & Development,-,-,-,-
Depreciation / Amortization,303,316,-,-
Interest Expense (Income) - Net Operating,-161,-147,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-279,-431.58,-,-
Operating Income,1243,1631,-,2259.96
"Interest Income (Expense), Net Non-Operating",-,-,-,-226.71
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",501,460.11,-,-0.94
Net Income Before Taxes,1076,1475,-,2032.31
Provision for Income Taxes,-,0.822,-,1.76
Net Income After Taxes,1076,1475,-,2030.55
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1076,1475,-,2030.55
Total Extraordinary Items,-,-,-,-
Net Income,1076,1475,-,2030.55
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1076,1475,-,2030.55
Dilution Adjustment,-,-,-,-
Diluted Net Income,1076,1475,-,2030.55
Diluted Weighted Average Shares,0.467,0.467,-,0.36
Diluted EPS Excluding Extraordinary Items,4607.16,6141.85,-,5690.99
DPS - Common Stock Primary Issue,-,-,-,5691
Diluted Normalized EPS,2895.53,3847.46,-,5690.99
