Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4497,4130,3946,3542.47
"Revenue 4497 4130 3946 3542.47  Other Revenue, Total - - - -","Revenue 4497 4130 3946 3542.47  Other Revenue, Total - - - -","Revenue 4497 4130 3946 3542.47  Other Revenue, Total - - - -","Revenue 4497 4130 3946 3542.47  Other Revenue, Total - - - -","Revenue 4497 4130 3946 3542.47  Other Revenue, Total - - - -"
Revenue,4497,4130,3946,3542.47
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,-,-,-
Gross Profit,-,4130,3946,-
Total Operating Expenses,3926,3672,3274,3158.98
"Selling/General/Admin. Expenses, Total 3830 3583 3191 3080.72  Research & Development - - - -  Depreciation / Amortization 93 91 89 78.26  Interest Expense (Income) - Net Operating - -12 -9 -  Unusual Expense (Income) - 22.33 - -  Other Operating Expenses, Total 19 10 3 -","Selling/General/Admin. Expenses, Total 3830 3583 3191 3080.72  Research & Development - - - -  Depreciation / Amortization 93 91 89 78.26  Interest Expense (Income) - Net Operating - -12 -9 -  Unusual Expense (Income) - 22.33 - -  Other Operating Expenses, Total 19 10 3 -","Selling/General/Admin. Expenses, Total 3830 3583 3191 3080.72  Research & Development - - - -  Depreciation / Amortization 93 91 89 78.26  Interest Expense (Income) - Net Operating - -12 -9 -  Unusual Expense (Income) - 22.33 - -  Other Operating Expenses, Total 19 10 3 -","Selling/General/Admin. Expenses, Total 3830 3583 3191 3080.72  Research & Development - - - -  Depreciation / Amortization 93 91 89 78.26  Interest Expense (Income) - Net Operating - -12 -9 -  Unusual Expense (Income) - 22.33 - -  Other Operating Expenses, Total 19 10 3 -","Selling/General/Admin. Expenses, Total 3830 3583 3191 3080.72  Research & Development - - - -  Depreciation / Amortization 93 91 89 78.26  Interest Expense (Income) - Net Operating - -12 -9 -  Unusual Expense (Income) - 22.33 - -  Other Operating Expenses, Total 19 10 3 -"
"Selling/General/Admin. Expenses, Total",3830,3583,3191,3080.72
Research & Development,-,-,-,-
Depreciation / Amortization,93,91,89,78.26
Interest Expense (Income) - Net Operating,-,-12,-9,-
Unusual Expense (Income),-,22.33,-,-
"Other Operating Expenses, Total",19,10,3,-
Operating Income,-,458,672,383.49
"Interest Income (Expense), Net Non-Operating",-,-12.01,-9.95,-6.88
Gain (Loss) on Sale of Assets,-,43.71,24.43,19.57
"Other, Net",-105,-125,-127,58.27
Net Income Before Taxes,676,583,799,454.45
Provision for Income Taxes,-,183,258,154.78
Net Income After Taxes,-,400,541,299.67
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,400,541,299.67
Total Extraordinary Items,-,-,-,-
Net Income,-,400,541,299.67
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,400,541,299.67
Dilution Adjustment,-,-,-,-
Diluted Net Income,471,400,541,299.67
Diluted Weighted Average Shares,17.98,17.98,17.98,17.98
Diluted EPS Excluding Extraordinary Items,-,22.25,30.09,16.67
DPS - Common Stock Primary Issue,-,3,2,2
Diluted Normalized EPS,23.5,20.37,27.78,15.95
