Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,806453,670350,643736,672314
"Revenue 806453 670350 643736 672314  Other Revenue, Total - - - -","Revenue 806453 670350 643736 672314  Other Revenue, Total - - - -","Revenue 806453 670350 643736 672314  Other Revenue, Total - - - -","Revenue 806453 670350 643736 672314  Other Revenue, Total - - - -","Revenue 806453 670350 643736 672314  Other Revenue, Total - - - -"
Revenue,806453,670350,643736,672314
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",635434,543762,534633,572797
Gross Profit,171019,126588,109103,99517
Total Operating Expenses,737041,635525,643047,694708
"Selling/General/Admin. Expenses, Total 101607 88300 82092 93047  Research & Development - - - -  Depreciation / Amortization 29112 - 2589 3123  Interest Expense (Income) - Net Operating -3056 - - -  Unusual Expense (Income) - 3463 23733 25740  Other Operating Expenses, Total -26056 -41876 - 1","Selling/General/Admin. Expenses, Total 101607 88300 82092 93047  Research & Development - - - -  Depreciation / Amortization 29112 - 2589 3123  Interest Expense (Income) - Net Operating -3056 - - -  Unusual Expense (Income) - 3463 23733 25740  Other Operating Expenses, Total -26056 -41876 - 1","Selling/General/Admin. Expenses, Total 101607 88300 82092 93047  Research & Development - - - -  Depreciation / Amortization 29112 - 2589 3123  Interest Expense (Income) - Net Operating -3056 - - -  Unusual Expense (Income) - 3463 23733 25740  Other Operating Expenses, Total -26056 -41876 - 1","Selling/General/Admin. Expenses, Total 101607 88300 82092 93047  Research & Development - - - -  Depreciation / Amortization 29112 - 2589 3123  Interest Expense (Income) - Net Operating -3056 - - -  Unusual Expense (Income) - 3463 23733 25740  Other Operating Expenses, Total -26056 -41876 - 1","Selling/General/Admin. Expenses, Total 101607 88300 82092 93047  Research & Development - - - -  Depreciation / Amortization 29112 - 2589 3123  Interest Expense (Income) - Net Operating -3056 - - -  Unusual Expense (Income) - 3463 23733 25740  Other Operating Expenses, Total -26056 -41876 - 1"
"Selling/General/Admin. Expenses, Total",101607,88300,82092,93047
Research & Development,-,-,-,-
Depreciation / Amortization,29112,-,2589,3123
Interest Expense (Income) - Net Operating,-3056,-,-,-
Unusual Expense (Income),-,3463,23733,25740
"Other Operating Expenses, Total",-26056,-41876,-,1
Operating Income,69412,38288,689,-22394
"Interest Income (Expense), Net Non-Operating",-,600,787,3828
Gain (Loss) on Sale of Assets,2971,21050,4294,-
"Other, Net",16451,-34438,-4596,-1197
Net Income Before Taxes,49990,51676,1174,-19763
Provision for Income Taxes,8001,11545,5308,17304
Net Income After Taxes,41989,40130,-4134,-37067
Minority Interest,23847,-1030,-1236,-1441
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,40311,39100,-5370,-38508
Total Extraordinary Items,-,-,-,-
Net Income,40311,39100,-5370,-38508
Total Adjustments to Net Income,-,-,1,-2
Income Available to Common Excluding Extraordinary Items,40311,39101,-5369,-38510
Dilution Adjustment,-,-,-,-
Diluted Net Income,40311,39101,-5369,-38510
Diluted Weighted Average Shares,275.78,275.65,275.39,281.95
Diluted EPS Excluding Extraordinary Items,146.17,141.85,-19.5,-136.58
DPS - Common Stock Primary Issue,-,10,-,5
Diluted Normalized EPS,146.09,95.22,32.16,-69.94
