Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5591,4810,2612.94,2063.88
"Revenue 5591 4810 2612.94 2063.88  Other Revenue, Total - - - -","Revenue 5591 4810 2612.94 2063.88  Other Revenue, Total - - - -","Revenue 5591 4810 2612.94 2063.88  Other Revenue, Total - - - -","Revenue 5591 4810 2612.94 2063.88  Other Revenue, Total - - - -","Revenue 5591 4810 2612.94 2063.88  Other Revenue, Total - - - -"
Revenue,5591,4810,2612.94,2063.88
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2455,1762,951.34,738.32
Gross Profit,3136,3048,1661.6,1325.56
Total Operating Expenses,5968,5012,3259.06,2531.72
"Selling/General/Admin. Expenses, Total 3513 2949 1957.89 1421.27  Research & Development - 301 212.05 213.77  Depreciation / Amortization 394 232 - 158.36  Interest Expense (Income) - Net Operating -1 -5 - -  Unusual Expense (Income) - 96.88 137.78 -  Other Operating Expenses, Total -393 -227 - -0","Selling/General/Admin. Expenses, Total 3513 2949 1957.89 1421.27  Research & Development - 301 212.05 213.77  Depreciation / Amortization 394 232 - 158.36  Interest Expense (Income) - Net Operating -1 -5 - -  Unusual Expense (Income) - 96.88 137.78 -  Other Operating Expenses, Total -393 -227 - -0","Selling/General/Admin. Expenses, Total 3513 2949 1957.89 1421.27  Research & Development - 301 212.05 213.77  Depreciation / Amortization 394 232 - 158.36  Interest Expense (Income) - Net Operating -1 -5 - -  Unusual Expense (Income) - 96.88 137.78 -  Other Operating Expenses, Total -393 -227 - -0","Selling/General/Admin. Expenses, Total 3513 2949 1957.89 1421.27  Research & Development - 301 212.05 213.77  Depreciation / Amortization 394 232 - 158.36  Interest Expense (Income) - Net Operating -1 -5 - -  Unusual Expense (Income) - 96.88 137.78 -  Other Operating Expenses, Total -393 -227 - -0","Selling/General/Admin. Expenses, Total 3513 2949 1957.89 1421.27  Research & Development - 301 212.05 213.77  Depreciation / Amortization 394 232 - 158.36  Interest Expense (Income) - Net Operating -1 -5 - -  Unusual Expense (Income) - 96.88 137.78 -  Other Operating Expenses, Total -393 -227 - -0"
"Selling/General/Admin. Expenses, Total",3513,2949,1957.89,1421.27
Research & Development,-,301,212.05,213.77
Depreciation / Amortization,394,232,-,158.36
Interest Expense (Income) - Net Operating,-1,-5,-,-
Unusual Expense (Income),-,96.88,137.78,-
"Other Operating Expenses, Total",-393,-227,-,-0
Operating Income,-377,-202,-646.12,-467.84
"Interest Income (Expense), Net Non-Operating",-,-9.5,-11.12,-0.61
Gain (Loss) on Sale of Assets,293,-40,-,-
"Other, Net",-581,31,68.11,45.55
Net Income Before Taxes,-89,-193,-589.12,-422.9
Provision for Income Taxes,66,-19,3.57,46.74
Net Income After Taxes,-155,-174,-592.69,-469.64
Minority Interest,75,40,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-141,-137,-592.69,-469.64
Total Extraordinary Items,-,-,-,-
Net Income,-141,-137,-592.69,-469.64
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-141,-137,-592.69,-469.64
Dilution Adjustment,-,-,-,-
Diluted Net Income,-141,-137,-592.69,-469.64
Diluted Weighted Average Shares,81.89,76.83,79.31,79.31
Diluted EPS Excluding Extraordinary Items,-1.72,-1.78,-7.47,-5.92
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-2.71,-0.307,-6.34,-4.04
