Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10691,8871,10022.24,14347.25
"Revenue 10691 8871 10022.24 14347.25  Other Revenue, Total - - - -","Revenue 10691 8871 10022.24 14347.25  Other Revenue, Total - - - -","Revenue 10691 8871 10022.24 14347.25  Other Revenue, Total - - - -","Revenue 10691 8871 10022.24 14347.25  Other Revenue, Total - - - -","Revenue 10691 8871 10022.24 14347.25  Other Revenue, Total - - - -"
Revenue,10691,8871,10022.24,14347.25
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8532,7424.08,8047.43,11193.46
Gross Profit,2159,1446.92,1974.81,3153.79
Total Operating Expenses,10265,8999,9744.16,13216.79
"Selling/General/Admin. Expenses, Total 1733 1554 1464.29 1721.52  Research & Development - - 214.7 247.39  Depreciation / Amortization 276 290 17.74 46.78  Interest Expense (Income) - Net Operating -42 -42 - -  Unusual Expense (Income) - - - 7.65  Other Operating Expenses, Total -234 -455 - -","Selling/General/Admin. Expenses, Total 1733 1554 1464.29 1721.52  Research & Development - - 214.7 247.39  Depreciation / Amortization 276 290 17.74 46.78  Interest Expense (Income) - Net Operating -42 -42 - -  Unusual Expense (Income) - - - 7.65  Other Operating Expenses, Total -234 -455 - -","Selling/General/Admin. Expenses, Total 1733 1554 1464.29 1721.52  Research & Development - - 214.7 247.39  Depreciation / Amortization 276 290 17.74 46.78  Interest Expense (Income) - Net Operating -42 -42 - -  Unusual Expense (Income) - - - 7.65  Other Operating Expenses, Total -234 -455 - -","Selling/General/Admin. Expenses, Total 1733 1554 1464.29 1721.52  Research & Development - - 214.7 247.39  Depreciation / Amortization 276 290 17.74 46.78  Interest Expense (Income) - Net Operating -42 -42 - -  Unusual Expense (Income) - - - 7.65  Other Operating Expenses, Total -234 -455 - -","Selling/General/Admin. Expenses, Total 1733 1554 1464.29 1721.52  Research & Development - - 214.7 247.39  Depreciation / Amortization 276 290 17.74 46.78  Interest Expense (Income) - Net Operating -42 -42 - -  Unusual Expense (Income) - - - 7.65  Other Operating Expenses, Total -234 -455 - -"
"Selling/General/Admin. Expenses, Total",1733,1554,1464.29,1721.52
Research & Development,-,-,214.7,247.39
Depreciation / Amortization,276,290,17.74,46.78
Interest Expense (Income) - Net Operating,-42,-42,-,-
Unusual Expense (Income),-,-,-,7.65
"Other Operating Expenses, Total",-234,-455,-,-
Operating Income,426,-128,278.08,1130.45
"Interest Income (Expense), Net Non-Operating",-,-42.96,-30.48,-36.31
Gain (Loss) on Sale of Assets,171,38,-0.7,-12.77
"Other, Net",-292,-54,20.79,2.56
Net Income Before Taxes,547,-112,267.69,1083.93
Provision for Income Taxes,233,-18.3,31.91,408.22
Net Income After Taxes,314,-94,235.78,675.7
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,314,-94.5,235.78,675.7
Total Extraordinary Items,-,-,-,-
Net Income,314,-94.5,235.78,675.7
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,314,-94,235.78,675.7
Dilution Adjustment,-,-,-,-
Diluted Net Income,314,-94.5,235.78,675.7
Diluted Weighted Average Shares,0.968,0.968,0.97,0.97
Diluted EPS Excluding Extraordinary Items,324.55,-97.15,243.68,698.34
DPS - Common Stock Primary Issue,-,25,50,70
Diluted Normalized EPS,264.21,-96.89,244.32,711.5
