Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,13530,14390,11018.06,12072.56
"Revenue 13530 14390.24 11018.06 12072.56  Other Revenue, Total - - - -","Revenue 13530 14390.24 11018.06 12072.56  Other Revenue, Total - - - -","Revenue 13530 14390.24 11018.06 12072.56  Other Revenue, Total - - - -","Revenue 13530 14390.24 11018.06 12072.56  Other Revenue, Total - - - -","Revenue 13530 14390.24 11018.06 12072.56  Other Revenue, Total - - - -"
Revenue,13530,14390.24,11018.06,12072.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8920,8860.68,6975.88,7775.92
Gross Profit,4610,5529.56,4042.18,4296.64
Total Operating Expenses,11793,11610.99,9488.43,10486.78
"Selling/General/Admin. Expenses, Total 2597 2571.93 2346.23 2507.09  Research & Development 72 75.48 54.65 55.76  Depreciation / Amortization 934 95.94 91.44 98.11  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.96 20.23 49.91  Other Operating Expenses, Total -730 - - -","Selling/General/Admin. Expenses, Total 2597 2571.93 2346.23 2507.09  Research & Development 72 75.48 54.65 55.76  Depreciation / Amortization 934 95.94 91.44 98.11  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.96 20.23 49.91  Other Operating Expenses, Total -730 - - -","Selling/General/Admin. Expenses, Total 2597 2571.93 2346.23 2507.09  Research & Development 72 75.48 54.65 55.76  Depreciation / Amortization 934 95.94 91.44 98.11  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.96 20.23 49.91  Other Operating Expenses, Total -730 - - -","Selling/General/Admin. Expenses, Total 2597 2571.93 2346.23 2507.09  Research & Development 72 75.48 54.65 55.76  Depreciation / Amortization 934 95.94 91.44 98.11  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.96 20.23 49.91  Other Operating Expenses, Total -730 - - -","Selling/General/Admin. Expenses, Total 2597 2571.93 2346.23 2507.09  Research & Development 72 75.48 54.65 55.76  Depreciation / Amortization 934 95.94 91.44 98.11  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.96 20.23 49.91  Other Operating Expenses, Total -730 - - -"
"Selling/General/Admin. Expenses, Total",2597,2571.93,2346.23,2507.09
Research & Development,72,75.48,54.65,55.76
Depreciation / Amortization,934,95.94,91.44,98.11
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,6.96,20.23,49.91
"Other Operating Expenses, Total",-730,-,-,-
Operating Income,1737,2779.26,1529.63,1585.78
"Interest Income (Expense), Net Non-Operating",-,238.82,121.84,76.59
Gain (Loss) on Sale of Assets,1,0.45,1.02,1.8
"Other, Net",-599,60.82,85.75,48.16
Net Income Before Taxes,2335,3079.35,1738.24,1712.32
Provision for Income Taxes,680,948.82,535.57,549.1
Net Income After Taxes,1655,2130.53,1202.67,1163.22
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1655,2130.53,1202.67,1163.22
Total Extraordinary Items,-,-,-,-
Net Income,1655,2130.53,1202.67,1163.22
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,1655,2130.53,1202.67,1163.22
Dilution Adjustment,-,-,-,-
Diluted Net Income,1655,2130.53,1202.67,1163.22
Diluted Weighted Average Shares,4.63,4.63,4.63,4.63
Diluted EPS Excluding Extraordinary Items,357.65,460.41,259.89,251.37
DPS - Common Stock Primary Issue,110,140,80,77
Diluted Normalized EPS,316.72,461.38,262.77,258.43
