Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,350665,300918,278443,281191
"Revenue 350665 300918 278443 281191  Other Revenue, Total - - - -","Revenue 350665 300918 278443 281191  Other Revenue, Total - - - -","Revenue 350665 300918 278443 281191  Other Revenue, Total - - - -","Revenue 350665 300918 278443 281191  Other Revenue, Total - - - -","Revenue 350665 300918 278443 281191  Other Revenue, Total - - - -"
Revenue,350665,300918,278443,281191
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",230723,187376,162849,172574
Gross Profit,119942,113542,115594,108617
Total Operating Expenses,312719,259834,258028,266792
"Selling/General/Admin. Expenses, Total 81996 70187 85772 86285  Research & Development - - 5914 4259  Depreciation / Amortization 9118 - 2313 2237  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 2270 1180 1437  Other Operating Expenses, Total -8794 1 - -","Selling/General/Admin. Expenses, Total 81996 70187 85772 86285  Research & Development - - 5914 4259  Depreciation / Amortization 9118 - 2313 2237  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 2270 1180 1437  Other Operating Expenses, Total -8794 1 - -","Selling/General/Admin. Expenses, Total 81996 70187 85772 86285  Research & Development - - 5914 4259  Depreciation / Amortization 9118 - 2313 2237  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 2270 1180 1437  Other Operating Expenses, Total -8794 1 - -","Selling/General/Admin. Expenses, Total 81996 70187 85772 86285  Research & Development - - 5914 4259  Depreciation / Amortization 9118 - 2313 2237  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 2270 1180 1437  Other Operating Expenses, Total -8794 1 - -","Selling/General/Admin. Expenses, Total 81996 70187 85772 86285  Research & Development - - 5914 4259  Depreciation / Amortization 9118 - 2313 2237  Interest Expense (Income) - Net Operating -324 - - -  Unusual Expense (Income) - 2270 1180 1437  Other Operating Expenses, Total -8794 1 - -"
"Selling/General/Admin. Expenses, Total",81996,70187,85772,86285
Research & Development,-,-,5914,4259
Depreciation / Amortization,9118,-,2313,2237
Interest Expense (Income) - Net Operating,-324,-,-,-
Unusual Expense (Income),-,2270,1180,1437
"Other Operating Expenses, Total",-8794,1,-,-
Operating Income,37946,41084,20415,14399
"Interest Income (Expense), Net Non-Operating",-,-371,365,1382
Gain (Loss) on Sale of Assets,439,-,-295,-319
"Other, Net",-2183,248,98,181
Net Income Before Taxes,39690,40961,20583,15643
Provision for Income Taxes,11001,11590,6326,4952
Net Income After Taxes,28689,29371,14257,10691
Minority Interest,51366,44135,-3682,-1710
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,21206,20770,10575,8981
Total Extraordinary Items,-,-,-,-
Net Income,21206,20770,10575,8981
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,21206,20769,10574,8980
Dilution Adjustment,-,-,-,-
Diluted Net Income,21206,20769,10574,8980
Diluted Weighted Average Shares,197.7,197.7,197.7,199.06
Diluted EPS Excluding Extraordinary Items,107.26,105.05,53.48,45.11
DPS - Common Stock Primary Issue,38,37,21,20
Diluted Normalized EPS,84.5,117.71,63.03,55.4
