Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,41497,33265,29381.09,29121.71
"Revenue 41497 33265.42 29381.09 29121.71  Other Revenue, Total - - - -","Revenue 41497 33265.42 29381.09 29121.71  Other Revenue, Total - - - -","Revenue 41497 33265.42 29381.09 29121.71  Other Revenue, Total - - - -","Revenue 41497 33265.42 29381.09 29121.71  Other Revenue, Total - - - -","Revenue 41497 33265.42 29381.09 29121.71  Other Revenue, Total - - - -"
Revenue,41497,33265.42,29381.09,29121.71
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17285,12635.79,11462.46,10633.67
Gross Profit,24212,20629.64,17918.63,18488.04
Total Operating Expenses,39612,31836.26,28762.83,28926.3
"Selling/General/Admin. Expenses, Total 17911 15351.32 13627.8 14440.54  Research & Development 4416 3875.34 3666.42 3801.3  Depreciation / Amortization 970 - - -  Interest Expense (Income) - Net Operating -268 - - -  Unusual Expense (Income) - -26.19 6.15 50.78  Other Operating Expenses, Total -702 - - -","Selling/General/Admin. Expenses, Total 17911 15351.32 13627.8 14440.54  Research & Development 4416 3875.34 3666.42 3801.3  Depreciation / Amortization 970 - - -  Interest Expense (Income) - Net Operating -268 - - -  Unusual Expense (Income) - -26.19 6.15 50.78  Other Operating Expenses, Total -702 - - -","Selling/General/Admin. Expenses, Total 17911 15351.32 13627.8 14440.54  Research & Development 4416 3875.34 3666.42 3801.3  Depreciation / Amortization 970 - - -  Interest Expense (Income) - Net Operating -268 - - -  Unusual Expense (Income) - -26.19 6.15 50.78  Other Operating Expenses, Total -702 - - -","Selling/General/Admin. Expenses, Total 17911 15351.32 13627.8 14440.54  Research & Development 4416 3875.34 3666.42 3801.3  Depreciation / Amortization 970 - - -  Interest Expense (Income) - Net Operating -268 - - -  Unusual Expense (Income) - -26.19 6.15 50.78  Other Operating Expenses, Total -702 - - -","Selling/General/Admin. Expenses, Total 17911 15351.32 13627.8 14440.54  Research & Development 4416 3875.34 3666.42 3801.3  Depreciation / Amortization 970 - - -  Interest Expense (Income) - Net Operating -268 - - -  Unusual Expense (Income) - -26.19 6.15 50.78  Other Operating Expenses, Total -702 - - -"
"Selling/General/Admin. Expenses, Total",17911,15351.32,13627.8,14440.54
Research & Development,4416,3875.34,3666.42,3801.3
Depreciation / Amortization,970,-,-,-
Interest Expense (Income) - Net Operating,-268,-,-,-
Unusual Expense (Income),-,-26.19,6.15,50.78
"Other Operating Expenses, Total",-702,-,-,-
Operating Income,1885,1429.16,618.26,195.41
"Interest Income (Expense), Net Non-Operating",-,-347.24,-252.33,-400.9
Gain (Loss) on Sale of Assets,7,-,-,-
"Other, Net",-9746,-86.66,28.72,3.77
Net Income Before Taxes,11624,995.26,394.65,-201.72
Provision for Income Taxes,3019,-375.08,208.75,-336.84
Net Income After Taxes,8605,1370.35,185.9,135.11
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8605,1370.35,185.9,135.11
Total Extraordinary Items,-,-,-,-
Net Income,8605,1370.35,185.9,135.11
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,8605,1370.35,185.9,135.11
Dilution Adjustment,-,-,-,-
Diluted Net Income,8605,1370.35,185.9,135.11
Diluted Weighted Average Shares,109.73,109.72,109.67,109.67
Diluted EPS Excluding Extraordinary Items,78.42,12.49,1.7,1.23
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,16.98,12.33,1.72,1.53
