Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,46913,50007,43608,43185
"Revenue - 50007 43608 43185  Other Revenue, Total - - - -","Revenue - 50007 43608 43185  Other Revenue, Total - - - -","Revenue - 50007 43608 43185  Other Revenue, Total - - - -","Revenue - 50007 43608 43185  Other Revenue, Total - - - -","Revenue - 50007 43608 43185  Other Revenue, Total - - - -"
Revenue,-,50007,43608,43185
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,32683,29910,30848
Gross Profit,-,17324,13698,12337
Total Operating Expenses,-,44504,41342,41424
"Selling/General/Admin. Expenses, Total - 10309 10844 11252  Research & Development - 300 - 16  Depreciation / Amortization 1025 942 239 228  Interest Expense (Income) - Net Operating - -27 - -  Unusual Expense (Income) - 312 348 -920  Other Operating Expenses, Total 433 297 1 -","Selling/General/Admin. Expenses, Total - 10309 10844 11252  Research & Development - 300 - 16  Depreciation / Amortization 1025 942 239 228  Interest Expense (Income) - Net Operating - -27 - -  Unusual Expense (Income) - 312 348 -920  Other Operating Expenses, Total 433 297 1 -","Selling/General/Admin. Expenses, Total - 10309 10844 11252  Research & Development - 300 - 16  Depreciation / Amortization 1025 942 239 228  Interest Expense (Income) - Net Operating - -27 - -  Unusual Expense (Income) - 312 348 -920  Other Operating Expenses, Total 433 297 1 -","Selling/General/Admin. Expenses, Total - 10309 10844 11252  Research & Development - 300 - 16  Depreciation / Amortization 1025 942 239 228  Interest Expense (Income) - Net Operating - -27 - -  Unusual Expense (Income) - 312 348 -920  Other Operating Expenses, Total 433 297 1 -","Selling/General/Admin. Expenses, Total - 10309 10844 11252  Research & Development - 300 - 16  Depreciation / Amortization 1025 942 239 228  Interest Expense (Income) - Net Operating - -27 - -  Unusual Expense (Income) - 312 348 -920  Other Operating Expenses, Total 433 297 1 -"
"Selling/General/Admin. Expenses, Total",-,10309,10844,11252
Research & Development,-,300,-,16
Depreciation / Amortization,1025,942,239,228
Interest Expense (Income) - Net Operating,-,-27,-,-
Unusual Expense (Income),-,312,348,-920
"Other Operating Expenses, Total",433,297,1,-
Operating Income,-,5503,2266,1761
"Interest Income (Expense), Net Non-Operating",-,154,188,70
Gain (Loss) on Sale of Assets,-,4,264,-
"Other, Net",-,-68,174,20
Net Income Before Taxes,-,5567,2892,1851
Provision for Income Taxes,-,2034,1038,607
Net Income After Taxes,-,3533,1854,1244
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,3533,1854,1244
Total Extraordinary Items,-,-,-,-
Net Income,-,3533,1854,1244
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,-,3533,1853,1243
Dilution Adjustment,-0.856,-0.742,-,-
Diluted Net Income,2261.86,3533.74,1853,1243
Diluted Weighted Average Shares,10.57,10.49,10.44,10.71
Diluted EPS Excluding Extraordinary Items,214.03,336.99,177.54,116.05
DPS - Common Stock Primary Issue,64,56,50,48
Diluted Normalized EPS,195.7,346.23,184.23,61.12
