Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15389,14884,13768.2,17867.39
"Revenue 15389 14884 13768.2 17867.39  Other Revenue, Total - - - -","Revenue 15389 14884 13768.2 17867.39  Other Revenue, Total - - - -","Revenue 15389 14884 13768.2 17867.39  Other Revenue, Total - - - -","Revenue 15389 14884 13768.2 17867.39  Other Revenue, Total - - - -","Revenue 15389 14884 13768.2 17867.39  Other Revenue, Total - - - -"
Revenue,15389,14884,13768.2,17867.39
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13172,12518,11580.8,15677.72
Gross Profit,2217,2366,2187.41,2189.66
Total Operating Expenses,15008,14206,13233.24,18050.09
"Selling/General/Admin. Expenses, Total 1724 1576 1556.41 1890.49  Research & Development 42 50 30.41 49.07  Depreciation / Amortization 650 701 91.78 66.43  Interest Expense (Income) - Net Operating -82 -93 - -  Unusual Expense (Income) - - -26.16 366.37  Other Operating Expenses, Total -498 -546 - -","Selling/General/Admin. Expenses, Total 1724 1576 1556.41 1890.49  Research & Development 42 50 30.41 49.07  Depreciation / Amortization 650 701 91.78 66.43  Interest Expense (Income) - Net Operating -82 -93 - -  Unusual Expense (Income) - - -26.16 366.37  Other Operating Expenses, Total -498 -546 - -","Selling/General/Admin. Expenses, Total 1724 1576 1556.41 1890.49  Research & Development 42 50 30.41 49.07  Depreciation / Amortization 650 701 91.78 66.43  Interest Expense (Income) - Net Operating -82 -93 - -  Unusual Expense (Income) - - -26.16 366.37  Other Operating Expenses, Total -498 -546 - -","Selling/General/Admin. Expenses, Total 1724 1576 1556.41 1890.49  Research & Development 42 50 30.41 49.07  Depreciation / Amortization 650 701 91.78 66.43  Interest Expense (Income) - Net Operating -82 -93 - -  Unusual Expense (Income) - - -26.16 366.37  Other Operating Expenses, Total -498 -546 - -","Selling/General/Admin. Expenses, Total 1724 1576 1556.41 1890.49  Research & Development 42 50 30.41 49.07  Depreciation / Amortization 650 701 91.78 66.43  Interest Expense (Income) - Net Operating -82 -93 - -  Unusual Expense (Income) - - -26.16 366.37  Other Operating Expenses, Total -498 -546 - -"
"Selling/General/Admin. Expenses, Total",1724,1576,1556.41,1890.49
Research & Development,42,50,30.41,49.07
Depreciation / Amortization,650,701,91.78,66.43
Interest Expense (Income) - Net Operating,-82,-93,-,-
Unusual Expense (Income),-,-,-26.16,366.37
"Other Operating Expenses, Total",-498,-546,-,-
Operating Income,381,678,534.97,-182.7
"Interest Income (Expense), Net Non-Operating",-,-87.95,-105.21,-157.67
Gain (Loss) on Sale of Assets,-,-,1.44,9.88
"Other, Net",-50,100,-51.61,-40.71
Net Income Before Taxes,431,578,379.58,-371.19
Provision for Income Taxes,109,62,10.71,41.27
Net Income After Taxes,322,516,368.87,-412.47
Minority Interest,1051,815,-18.8,-59.18
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,189,417,350.07,-471.65
Total Extraordinary Items,-,-,-,-
Net Income,189,417,350.07,-471.65
Total Adjustments to Net Income,-40,-40,-30.16,-0
Income Available to Common Excluding Extraordinary Items,149,377,319.92,-471.65
Dilution Adjustment,-0.191,-0.233,-,-
Diluted Net Income,189.19,417.23,319.92,-471.65
Diluted Weighted Average Shares,15.6,15.6,12.47,3.87
Diluted EPS Excluding Extraordinary Items,12.13,26.74,25.64,-121.87
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,8.74,16.81,23.49,-62
