Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4592,4779,4758.94,4747.7
"Revenue 4592 4779 4758.94 4747.7  Other Revenue, Total - - - -","Revenue 4592 4779 4758.94 4747.7  Other Revenue, Total - - - -","Revenue 4592 4779 4758.94 4747.7  Other Revenue, Total - - - -","Revenue 4592 4779 4758.94 4747.7  Other Revenue, Total - - - -","Revenue 4592 4779 4758.94 4747.7  Other Revenue, Total - - - -"
Revenue,4592,4779,4758.94,4747.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3024,3093,3164.01,3149.98
Gross Profit,1568,1686,1594.92,1597.73
Total Operating Expenses,4351,4364,4393.54,4441.75
"Selling/General/Admin. Expenses, Total 1327 1271 1229.53 1291.77  Research & Development - - - -  Depreciation / Amortization - 92 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - -49.52 - -  Other Operating Expenses, Total -87 -87 - -","Selling/General/Admin. Expenses, Total 1327 1271 1229.53 1291.77  Research & Development - - - -  Depreciation / Amortization - 92 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - -49.52 - -  Other Operating Expenses, Total -87 -87 - -","Selling/General/Admin. Expenses, Total 1327 1271 1229.53 1291.77  Research & Development - - - -  Depreciation / Amortization - 92 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - -49.52 - -  Other Operating Expenses, Total -87 -87 - -","Selling/General/Admin. Expenses, Total 1327 1271 1229.53 1291.77  Research & Development - - - -  Depreciation / Amortization - 92 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - -49.52 - -  Other Operating Expenses, Total -87 -87 - -","Selling/General/Admin. Expenses, Total 1327 1271 1229.53 1291.77  Research & Development - - - -  Depreciation / Amortization - 92 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - -49.52 - -  Other Operating Expenses, Total -87 -87 - -"
"Selling/General/Admin. Expenses, Total",1327,1271,1229.53,1291.77
Research & Development,-,-,-,-
Depreciation / Amortization,-,92,-,-
Interest Expense (Income) - Net Operating,-3,-5,-,-
Unusual Expense (Income),-,-49.52,-,-
"Other Operating Expenses, Total",-87,-87,-,-
Operating Income,241,415,365.4,305.95
"Interest Income (Expense), Net Non-Operating",-,14.4,-7.39,3.19
Gain (Loss) on Sale of Assets,5,52,1.42,-
"Other, Net",-61,-157,60.19,57.73
Net Income Before Taxes,297,520,419.61,366.87
Provision for Income Taxes,134,158,197.22,76.98
Net Income After Taxes,163,362,222.39,289.89
Minority Interest,52,47,-14.37,-6.24
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,158,347,208.01,283.65
Total Extraordinary Items,-,-,-,-
Net Income,158,347,208.01,283.65
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,158,347,208.01,283.65
Dilution Adjustment,-0.548,-,-,-
Diluted Net Income,158.55,347,208.01,283.65
Diluted Weighted Average Shares,2.77,2.68,2.52,2.52
Diluted EPS Excluding Extraordinary Items,57.32,129.26,82.55,112.56
DPS - Common Stock Primary Issue,27.5,22.5,-,-
Diluted Normalized EPS,64.17,103.84,94.71,125.09
