Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,6264,4894.06,3263.02,3092.66
"Revenue 6264 4894.06 3263.02 3092.66  Other Revenue, Total - - - -","Revenue 6264 4894.06 3263.02 3092.66  Other Revenue, Total - - - -","Revenue 6264 4894.06 3263.02 3092.66  Other Revenue, Total - - - -","Revenue 6264 4894.06 3263.02 3092.66  Other Revenue, Total - - - -","Revenue 6264 4894.06 3263.02 3092.66  Other Revenue, Total - - - -"
Revenue,6264,4894.06,3263.02,3092.66
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4705,3537.15,2292.83,2022.49
Gross Profit,1559,1356.91,970.19,1070.16
Total Operating Expenses,5774,4510.31,3139.12,2985.33
"Selling/General/Admin. Expenses, Total 1038 964.07 836.11 950.1  Research & Development - - - -  Depreciation / Amortization 31 9.09 10.18 11.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - - 1.52  Other Operating Expenses, Total 5 - - -","Selling/General/Admin. Expenses, Total 1038 964.07 836.11 950.1  Research & Development - - - -  Depreciation / Amortization 31 9.09 10.18 11.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - - 1.52  Other Operating Expenses, Total 5 - - -","Selling/General/Admin. Expenses, Total 1038 964.07 836.11 950.1  Research & Development - - - -  Depreciation / Amortization 31 9.09 10.18 11.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - - 1.52  Other Operating Expenses, Total 5 - - -","Selling/General/Admin. Expenses, Total 1038 964.07 836.11 950.1  Research & Development - - - -  Depreciation / Amortization 31 9.09 10.18 11.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - - 1.52  Other Operating Expenses, Total 5 - - -","Selling/General/Admin. Expenses, Total 1038 964.07 836.11 950.1  Research & Development - - - -  Depreciation / Amortization 31 9.09 10.18 11.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - - 1.52  Other Operating Expenses, Total 5 - - -"
"Selling/General/Admin. Expenses, Total",1038,964.07,836.11,950.1
Research & Development,-,-,-,-
Depreciation / Amortization,31,9.09,10.18,11.21
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,-,-,1.52
"Other Operating Expenses, Total",5,-,-,-
Operating Income,490,383.75,123.9,107.33
"Interest Income (Expense), Net Non-Operating",-,-6.4,-6.95,-8.11
Gain (Loss) on Sale of Assets,-,-,0.11,-
"Other, Net",7,-10.63,0.65,0.7
Net Income Before Taxes,483,366.72,117.72,99.92
Provision for Income Taxes,159,128.16,47.73,38.3
Net Income After Taxes,324,238.55,69.98,61.62
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,324,238.55,69.98,61.62
Total Extraordinary Items,-,-,-,-
Net Income,324,238.55,69.98,61.62
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,324,238.55,69.98,61.62
Dilution Adjustment,-,-,-,-
Diluted Net Income,324,238.55,69.98,61.62
Diluted Weighted Average Shares,1.86,1.64,1.76,1.76
Diluted EPS Excluding Extraordinary Items,174.59,145.59,39.81,35.05
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,163,145.59,39.77,35.58
