Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,51870,41163,35773.98,30152.77
"Revenue 51870 41163 35773.98 30152.77  Other Revenue, Total - - - -","Revenue 51870 41163 35773.98 30152.77  Other Revenue, Total - - - -","Revenue 51870 41163 35773.98 30152.77  Other Revenue, Total - - - -","Revenue 51870 41163 35773.98 30152.77  Other Revenue, Total - - - -","Revenue 51870 41163 35773.98 30152.77  Other Revenue, Total - - - -"
Revenue,51870,41163,35773.98,30152.77
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",44423,35277,30930.7,25620.03
Gross Profit,7447,5886,4843.28,4532.74
Total Operating Expenses,50357,39948,34899.01,29031.45
"Selling/General/Admin. Expenses, Total 5934 4671 3968.31 3411.42  Research & Development - - - -  Depreciation / Amortization 158 107 - -  Interest Expense (Income) - Net Operating -65 -40 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -93 -67 - -","Selling/General/Admin. Expenses, Total 5934 4671 3968.31 3411.42  Research & Development - - - -  Depreciation / Amortization 158 107 - -  Interest Expense (Income) - Net Operating -65 -40 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -93 -67 - -","Selling/General/Admin. Expenses, Total 5934 4671 3968.31 3411.42  Research & Development - - - -  Depreciation / Amortization 158 107 - -  Interest Expense (Income) - Net Operating -65 -40 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -93 -67 - -","Selling/General/Admin. Expenses, Total 5934 4671 3968.31 3411.42  Research & Development - - - -  Depreciation / Amortization 158 107 - -  Interest Expense (Income) - Net Operating -65 -40 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -93 -67 - -","Selling/General/Admin. Expenses, Total 5934 4671 3968.31 3411.42  Research & Development - - - -  Depreciation / Amortization 158 107 - -  Interest Expense (Income) - Net Operating -65 -40 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -93 -67 - -"
"Selling/General/Admin. Expenses, Total",5934,4671,3968.31,3411.42
Research & Development,-,-,-,-
Depreciation / Amortization,158,107,-,-
Interest Expense (Income) - Net Operating,-65,-40,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-93,-67,-,-
Operating Income,1513,1215,874.97,1121.32
"Interest Income (Expense), Net Non-Operating",-,-39.59,-35.35,-29.11
Gain (Loss) on Sale of Assets,44,4,31.81,20.42
"Other, Net",38,53,-8.48,-18.64
Net Income Before Taxes,1431,1158,862.94,1093.99
Provision for Income Taxes,476,412,268.32,320.77
Net Income After Taxes,955,746,594.62,773.22
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,955,746,594.62,773.22
Total Extraordinary Items,-,-,-,-
Net Income,955,746,594.62,773.22
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,955,746,594.62,773.22
Dilution Adjustment,-0.691,-0.262,-,-
Diluted Net Income,955.69,746.26,594.62,773.22
Diluted Weighted Average Shares,6,4.69,4.58,4.58
Diluted EPS Excluding Extraordinary Items,159.21,159.05,129.81,168.92
DPS - Common Stock Primary Issue,16.12,12.88,13,-
Diluted Normalized EPS,144.41,153.72,113.5,146.69
