Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7937,8033,8224.26,8837.15
"Revenue 7937 8033 8224.26 8837.15  Other Revenue, Total - - - -","Revenue 7937 8033 8224.26 8837.15  Other Revenue, Total - - - -","Revenue 7937 8033 8224.26 8837.15  Other Revenue, Total - - - -","Revenue 7937 8033 8224.26 8837.15  Other Revenue, Total - - - -","Revenue 7937 8033 8224.26 8837.15  Other Revenue, Total - - - -"
Revenue,7937,8033,8224.26,8837.15
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5875,5742,5822.1,6180.95
Gross Profit,2062,2291,2402.16,2656.2
Total Operating Expenses,7987,7828,8054.22,8599.46
"Selling/General/Admin. Expenses, Total 2112 2086 2073.98 2254.32  Research & Development - 66 63.35 88.37  Depreciation / Amortization 516 539 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 12.06 94.78 75.82  Other Operating Expenses, Total -513 -601 - -","Selling/General/Admin. Expenses, Total 2112 2086 2073.98 2254.32  Research & Development - 66 63.35 88.37  Depreciation / Amortization 516 539 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 12.06 94.78 75.82  Other Operating Expenses, Total -513 -601 - -","Selling/General/Admin. Expenses, Total 2112 2086 2073.98 2254.32  Research & Development - 66 63.35 88.37  Depreciation / Amortization 516 539 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 12.06 94.78 75.82  Other Operating Expenses, Total -513 -601 - -","Selling/General/Admin. Expenses, Total 2112 2086 2073.98 2254.32  Research & Development - 66 63.35 88.37  Depreciation / Amortization 516 539 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 12.06 94.78 75.82  Other Operating Expenses, Total -513 -601 - -","Selling/General/Admin. Expenses, Total 2112 2086 2073.98 2254.32  Research & Development - 66 63.35 88.37  Depreciation / Amortization 516 539 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 12.06 94.78 75.82  Other Operating Expenses, Total -513 -601 - -"
"Selling/General/Admin. Expenses, Total",2112,2086,2073.98,2254.32
Research & Development,-,66,63.35,88.37
Depreciation / Amortization,516,539,-,-
Interest Expense (Income) - Net Operating,-3,-4,-,-
Unusual Expense (Income),-,12.06,94.78,75.82
"Other Operating Expenses, Total",-513,-601,-,-
Operating Income,-50,205,170.04,237.69
"Interest Income (Expense), Net Non-Operating",-,14.39,13.1,9.22
Gain (Loss) on Sale of Assets,36,3,0.88,-
"Other, Net",-57,-59,111.01,50.78
Net Income Before Taxes,-29,261,295.03,297.69
Provision for Income Taxes,38,64,56.99,34.39
Net Income After Taxes,-67,197,238.04,263.3
Minority Interest,59,55,-1.95,-0.55
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-68,196,236.09,262.75
Total Extraordinary Items,-,-,-,-
Net Income,-68,196,236.09,262.75
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-68,196,236.09,262.75
Dilution Adjustment,-,-,-,-
Diluted Net Income,-68,196,236.09,262.75
Diluted Weighted Average Shares,1.83,1.82,1.81,1.82
Diluted EPS Excluding Extraordinary Items,-37.11,107.46,130.08,144.61
DPS - Common Stock Primary Issue,-,35,35,30
Diluted Normalized EPS,9,90.94,171.82,181.51
