Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,19426,12660,8970.1,7219.73
"Revenue 19426 12660.81 8970.1 7219.73  Other Revenue, Total - - - -","Revenue 19426 12660.81 8970.1 7219.73  Other Revenue, Total - - - -","Revenue 19426 12660.81 8970.1 7219.73  Other Revenue, Total - - - -","Revenue 19426 12660.81 8970.1 7219.73  Other Revenue, Total - - - -","Revenue 19426 12660.81 8970.1 7219.73  Other Revenue, Total - - - -"
Revenue,19426,12660.81,8970.1,7219.73
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9428,6421.9,4844.4,4303.4
Gross Profit,9998,6238.91,4125.69,2916.34
Total Operating Expenses,19454,13777.68,10548.57,9580.6
"Selling/General/Admin. Expenses, Total 7996 5670.66 4268.83 3499.89  Research & Development 2283 1710.54 1490.93 1776.21  Depreciation / Amortization 1306 - - -  Interest Expense (Income) - Net Operating -72 - - -  Unusual Expense (Income) - -9.6 -26.62 2.05  Other Operating Expenses, Total -1487 -15.81 -28.98 -0.95","Selling/General/Admin. Expenses, Total 7996 5670.66 4268.83 3499.89  Research & Development 2283 1710.54 1490.93 1776.21  Depreciation / Amortization 1306 - - -  Interest Expense (Income) - Net Operating -72 - - -  Unusual Expense (Income) - -9.6 -26.62 2.05  Other Operating Expenses, Total -1487 -15.81 -28.98 -0.95","Selling/General/Admin. Expenses, Total 7996 5670.66 4268.83 3499.89  Research & Development 2283 1710.54 1490.93 1776.21  Depreciation / Amortization 1306 - - -  Interest Expense (Income) - Net Operating -72 - - -  Unusual Expense (Income) - -9.6 -26.62 2.05  Other Operating Expenses, Total -1487 -15.81 -28.98 -0.95","Selling/General/Admin. Expenses, Total 7996 5670.66 4268.83 3499.89  Research & Development 2283 1710.54 1490.93 1776.21  Depreciation / Amortization 1306 - - -  Interest Expense (Income) - Net Operating -72 - - -  Unusual Expense (Income) - -9.6 -26.62 2.05  Other Operating Expenses, Total -1487 -15.81 -28.98 -0.95","Selling/General/Admin. Expenses, Total 7996 5670.66 4268.83 3499.89  Research & Development 2283 1710.54 1490.93 1776.21  Depreciation / Amortization 1306 - - -  Interest Expense (Income) - Net Operating -72 - - -  Unusual Expense (Income) - -9.6 -26.62 2.05  Other Operating Expenses, Total -1487 -15.81 -28.98 -0.95"
"Selling/General/Admin. Expenses, Total",7996,5670.66,4268.83,3499.89
Research & Development,2283,1710.54,1490.93,1776.21
Depreciation / Amortization,1306,-,-,-
Interest Expense (Income) - Net Operating,-72,-,-,-
Unusual Expense (Income),-,-9.6,-26.62,2.05
"Other Operating Expenses, Total",-1487,-15.81,-28.98,-0.95
Operating Income,-28,-1116.87,-1578.47,-2360.86
"Interest Income (Expense), Net Non-Operating",-,-53.2,21.15,107.45
Gain (Loss) on Sale of Assets,68,-,-,-
"Other, Net",-206,-,-,-
Net Income Before Taxes,110,-1170.07,-1557.32,-2253.41
Provision for Income Taxes,89,8.45,-103.68,96.32
Net Income After Taxes,21,-1178.52,-1453.64,-2349.73
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,21,-1178.52,-1453.64,-2349.73
Total Extraordinary Items,-,-,-,-
Net Income,21,-1178.52,-1453.64,-2349.73
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,21,-1178.52,-1453.64,-2349.73
Dilution Adjustment,-0.566,-,-,-
Diluted Net Income,21.57,-1178.52,-1453.64,-2349.73
Diluted Weighted Average Shares,102.7,98.46,90.76,90.76
Diluted EPS Excluding Extraordinary Items,0.207,-11.97,-16.02,-25.89
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,0.256,-12.03,-16.21,-25.87
