Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1938,2058,1905.09,2346.68
"Revenue 1938 2058 1905.09 2346.68  Other Revenue, Total - - - -","Revenue 1938 2058 1905.09 2346.68  Other Revenue, Total - - - -","Revenue 1938 2058 1905.09 2346.68  Other Revenue, Total - - - -","Revenue 1938 2058 1905.09 2346.68  Other Revenue, Total - - - -","Revenue 1938 2058 1905.09 2346.68  Other Revenue, Total - - - -"
Revenue,1938,2058,1905.09,2346.68
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1079,1069,1061.21,1226.69
Gross Profit,859,989,843.88,1120
Total Operating Expenses,2022,1980,2217.82,2311.2
"Selling/General/Admin. Expenses, Total 906 864 792.5 841.57  Research & Development 37 47 47.64 32.79  Depreciation / Amortization 42 35 210.16 210.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 70.45 106.32 -  Other Operating Expenses, Total -42 -35 - -","Selling/General/Admin. Expenses, Total 906 864 792.5 841.57  Research & Development 37 47 47.64 32.79  Depreciation / Amortization 42 35 210.16 210.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 70.45 106.32 -  Other Operating Expenses, Total -42 -35 - -","Selling/General/Admin. Expenses, Total 906 864 792.5 841.57  Research & Development 37 47 47.64 32.79  Depreciation / Amortization 42 35 210.16 210.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 70.45 106.32 -  Other Operating Expenses, Total -42 -35 - -","Selling/General/Admin. Expenses, Total 906 864 792.5 841.57  Research & Development 37 47 47.64 32.79  Depreciation / Amortization 42 35 210.16 210.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 70.45 106.32 -  Other Operating Expenses, Total -42 -35 - -","Selling/General/Admin. Expenses, Total 906 864 792.5 841.57  Research & Development 37 47 47.64 32.79  Depreciation / Amortization 42 35 210.16 210.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 70.45 106.32 -  Other Operating Expenses, Total -42 -35 - -"
"Selling/General/Admin. Expenses, Total",906,864,792.5,841.57
Research & Development,37,47,47.64,32.79
Depreciation / Amortization,42,35,210.16,210.16
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,70.45,106.32,-
"Other Operating Expenses, Total",-42,-35,-,-
Operating Income,-84,78,-312.73,35.48
"Interest Income (Expense), Net Non-Operating",-,13.31,4.21,3.51
Gain (Loss) on Sale of Assets,-30,-,-,-
"Other, Net",55,57,-,-
Net Income Before Taxes,-109,21,-308.52,39
Provision for Income Taxes,39,60,118.27,-38.2
Net Income After Taxes,-148,-39,-426.8,77.19
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-148,-39,-426.8,77.19
Total Extraordinary Items,-,-,-,-
Net Income,-148,-39,-426.8,77.19
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-148,-39,-426.8,77.19
Dilution Adjustment,-,-,-,-
Diluted Net Income,-148,-39,-426.8,77.19
Diluted Weighted Average Shares,10.46,10.46,10.46,10.46
Diluted EPS Excluding Extraordinary Items,-14.15,-3.73,-40.81,7.38
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-4.6,5.44,-14.11,27.47
