Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3122,3980,6788,9026
"Revenue 3122 3980 6788 9026  Other Revenue, Total - - - -","Revenue 3122 3980 6788 9026  Other Revenue, Total - - - -","Revenue 3122 3980 6788 9026  Other Revenue, Total - - - -","Revenue 3122 3980 6788 9026  Other Revenue, Total - - - -","Revenue 3122 3980 6788 9026  Other Revenue, Total - - - -"
Revenue,3122,3980,6788,9026
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1909,2566,5225,7347
Gross Profit,1213,1414,1563,1679
Total Operating Expenses,3212,3804,6975,11184
"Selling/General/Admin. Expenses, Total 1303 1238 1750 1886  Research & Development - 181 143 -  Depreciation / Amortization 30 46 318 -  Interest Expense (Income) - Net Operating -210 -219 -231 -  Unusual Expense (Income) - 1013 2435 1951  Other Operating Expenses, Total 180 -8 -230 -","Selling/General/Admin. Expenses, Total 1303 1238 1750 1886  Research & Development - 181 143 -  Depreciation / Amortization 30 46 318 -  Interest Expense (Income) - Net Operating -210 -219 -231 -  Unusual Expense (Income) - 1013 2435 1951  Other Operating Expenses, Total 180 -8 -230 -","Selling/General/Admin. Expenses, Total 1303 1238 1750 1886  Research & Development - 181 143 -  Depreciation / Amortization 30 46 318 -  Interest Expense (Income) - Net Operating -210 -219 -231 -  Unusual Expense (Income) - 1013 2435 1951  Other Operating Expenses, Total 180 -8 -230 -","Selling/General/Admin. Expenses, Total 1303 1238 1750 1886  Research & Development - 181 143 -  Depreciation / Amortization 30 46 318 -  Interest Expense (Income) - Net Operating -210 -219 -231 -  Unusual Expense (Income) - 1013 2435 1951  Other Operating Expenses, Total 180 -8 -230 -","Selling/General/Admin. Expenses, Total 1303 1238 1750 1886  Research & Development - 181 143 -  Depreciation / Amortization 30 46 318 -  Interest Expense (Income) - Net Operating -210 -219 -231 -  Unusual Expense (Income) - 1013 2435 1951  Other Operating Expenses, Total 180 -8 -230 -"
"Selling/General/Admin. Expenses, Total",1303,1238,1750,1886
Research & Development,-,181,143,-
Depreciation / Amortization,30,46,318,-
Interest Expense (Income) - Net Operating,-210,-219,-231,-
Unusual Expense (Income),-,1013,2435,1951
"Other Operating Expenses, Total",180,-8,-230,-
Operating Income,-90,176,-187,-2158
"Interest Income (Expense), Net Non-Operating",-,-217,-581,-216
Gain (Loss) on Sale of Assets,-,1004,4162,49
"Other, Net",1468,-850,-5370,-50
Net Income Before Taxes,-1558,22,1021,-2375
Provision for Income Taxes,-444,397,-19,-8
Net Income After Taxes,-1114,-375,1040,-2367
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1114,-375,1040,-2367
Total Extraordinary Items,-,-,-,-
Net Income,-1114,-375,1040,-2367
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-1114,-375,1040,-2367
Dilution Adjustment,-,-,-0.65,-
Diluted Net Income,-1114,-375,1040.65,-2367
Diluted Weighted Average Shares,6.6,6.6,8,6.6
Diluted EPS Excluding Extraordinary Items,-168.86,-56.84,130.13,-358.78
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,2.08,2.94,-55.18,-158.65
