Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,277244,207608,233934,211912
"Revenue 277244 207608 233934 211912  Other Revenue, Total - - - -","Revenue 277244 207608 233934 211912  Other Revenue, Total - - - -","Revenue 277244 207608 233934 211912  Other Revenue, Total - - - -","Revenue 277244 207608 233934 211912  Other Revenue, Total - - - -","Revenue 277244 207608 233934 211912  Other Revenue, Total - - - -"
Revenue,277244,207608,233934,211912
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",251487,185884,211578,190571
Gross Profit,25757,21724,22356,21341
Total Operating Expenses,261494,195883,221555,200690
"Selling/General/Admin. Expenses, Total 10007 9999 9977 10121  Research & Development - 2187 2410 -  Depreciation / Amortization 3385 3185 3136 -  Interest Expense (Income) - Net Operating -34 -35 -70 -  Unusual Expense (Income) - 41 258 -3  Other Operating Expenses, Total -3351 -5337 -5476 1","Selling/General/Admin. Expenses, Total 10007 9999 9977 10121  Research & Development - 2187 2410 -  Depreciation / Amortization 3385 3185 3136 -  Interest Expense (Income) - Net Operating -34 -35 -70 -  Unusual Expense (Income) - 41 258 -3  Other Operating Expenses, Total -3351 -5337 -5476 1","Selling/General/Admin. Expenses, Total 10007 9999 9977 10121  Research & Development - 2187 2410 -  Depreciation / Amortization 3385 3185 3136 -  Interest Expense (Income) - Net Operating -34 -35 -70 -  Unusual Expense (Income) - 41 258 -3  Other Operating Expenses, Total -3351 -5337 -5476 1","Selling/General/Admin. Expenses, Total 10007 9999 9977 10121  Research & Development - 2187 2410 -  Depreciation / Amortization 3385 3185 3136 -  Interest Expense (Income) - Net Operating -34 -35 -70 -  Unusual Expense (Income) - 41 258 -3  Other Operating Expenses, Total -3351 -5337 -5476 1","Selling/General/Admin. Expenses, Total 10007 9999 9977 10121  Research & Development - 2187 2410 -  Depreciation / Amortization 3385 3185 3136 -  Interest Expense (Income) - Net Operating -34 -35 -70 -  Unusual Expense (Income) - 41 258 -3  Other Operating Expenses, Total -3351 -5337 -5476 1"
"Selling/General/Admin. Expenses, Total",10007,9999,9977,10121
Research & Development,-,2187,2410,-
Depreciation / Amortization,3385,3185,3136,-
Interest Expense (Income) - Net Operating,-34,-35,-70,-
Unusual Expense (Income),-,41,258,-3
"Other Operating Expenses, Total",-3351,-5337,-5476,1
Operating Income,15750,11725,12379,11222
"Interest Income (Expense), Net Non-Operating",-,3969,829,398
Gain (Loss) on Sale of Assets,-109,561,187,-136
"Other, Net",-2667,-5141,-1137,48
Net Income Before Taxes,18526,16305,13329,11532
Provision for Income Taxes,5889,4404,2991,2099
Net Income After Taxes,12637,11901,10338,9433
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,12637,11901,10338,9433
Total Extraordinary Items,-,-,-,-
Net Income,12637,11901,10338,9433
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,12637,11901,10338,9433
Dilution Adjustment,-,-,14,-14
Diluted Net Income,12637,11901,10324,9419
Diluted Weighted Average Shares,58.8,60.62,62.09,62.63
Diluted EPS Excluding Extraordinary Items,214.93,196.32,166.28,150.39
DPS - Common Stock Primary Issue,-,65,20,20
Diluted Normalized EPS,201.8,162.74,134.89,152.13
