Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,44590,45438,48753,45062
"Revenue 44590 45438 48753 45062  Other Revenue, Total - - - -","Revenue 44590 45438 48753 45062  Other Revenue, Total - - - -","Revenue 44590 45438 48753 45062  Other Revenue, Total - - - -","Revenue 44590 45438 48753 45062  Other Revenue, Total - - - -","Revenue 44590 45438 48753 45062  Other Revenue, Total - - - -"
Revenue,44590,45438,48753,45062
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",35915,37123,40734,37523
Gross Profit,8675,8315,8019,7539
Total Operating Expenses,42068,42668,46008,42840
"Selling/General/Admin. Expenses, Total 5695 5172 4770 4976  Research & Development 276 230 362 249  Depreciation / Amortization 643 593 575 91  Interest Expense (Income) - Net Operating -30 -31 -37 -  Unusual Expense (Income) - 146 93 -  Other Operating Expenses, Total -431 -419 -396 1","Selling/General/Admin. Expenses, Total 5695 5172 4770 4976  Research & Development 276 230 362 249  Depreciation / Amortization 643 593 575 91  Interest Expense (Income) - Net Operating -30 -31 -37 -  Unusual Expense (Income) - 146 93 -  Other Operating Expenses, Total -431 -419 -396 1","Selling/General/Admin. Expenses, Total 5695 5172 4770 4976  Research & Development 276 230 362 249  Depreciation / Amortization 643 593 575 91  Interest Expense (Income) - Net Operating -30 -31 -37 -  Unusual Expense (Income) - 146 93 -  Other Operating Expenses, Total -431 -419 -396 1","Selling/General/Admin. Expenses, Total 5695 5172 4770 4976  Research & Development 276 230 362 249  Depreciation / Amortization 643 593 575 91  Interest Expense (Income) - Net Operating -30 -31 -37 -  Unusual Expense (Income) - 146 93 -  Other Operating Expenses, Total -431 -419 -396 1","Selling/General/Admin. Expenses, Total 5695 5172 4770 4976  Research & Development 276 230 362 249  Depreciation / Amortization 643 593 575 91  Interest Expense (Income) - Net Operating -30 -31 -37 -  Unusual Expense (Income) - 146 93 -  Other Operating Expenses, Total -431 -419 -396 1"
"Selling/General/Admin. Expenses, Total",5695,5172,4770,4976
Research & Development,276,230,362,249
Depreciation / Amortization,643,593,575,91
Interest Expense (Income) - Net Operating,-30,-31,-37,-
Unusual Expense (Income),-,146,93,-
"Other Operating Expenses, Total",-431,-419,-396,1
Operating Income,2522,2770,2745,2222
"Interest Income (Expense), Net Non-Operating",-,915,1001,475
Gain (Loss) on Sale of Assets,1878,396,712,-
"Other, Net",-3719,-1171,-1546,-8
Net Income Before Taxes,4363,3545,3579,2689
Provision for Income Taxes,1320,1068,1040,786
Net Income After Taxes,3043,2477,2539,1903
Minority Interest,-,70,69,-41
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3043,2547,2511,1862
Total Extraordinary Items,-,-,-,-
Net Income,3043,2547,2511,1862
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,3043,2547,2511,1860
Dilution Adjustment,-,-,-,-
Diluted Net Income,3043,2547,2511,1860
Diluted Weighted Average Shares,7.62,7.6,7.59,7.8
Diluted EPS Excluding Extraordinary Items,399.61,335.04,330.92,238.52
DPS - Common Stock Primary Issue,80,70,70,60
Diluted Normalized EPS,236.05,278.05,238.14,238.52
