Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,63367,63270,62519,64322
"Revenue 63367 63270 62519 64322  Other Revenue, Total - - - -","Revenue 63367 63270 62519 64322  Other Revenue, Total - - - -","Revenue 63367 63270 62519 64322  Other Revenue, Total - - - -","Revenue 63367 63270 62519 64322  Other Revenue, Total - - - -","Revenue 63367 63270 62519 64322  Other Revenue, Total - - - -"
Revenue,63367,63270,62519,64322
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",52781,52894,52745,54726
Gross Profit,10586,10376,9774,9596
Total Operating Expenses,62214,61967,61572,63273
"Selling/General/Admin. Expenses, Total 9364 8812 8565 8475  Research & Development 66 40 50 40  Depreciation / Amortization 734 69 81 81  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - 150 130 -50  Other Operating Expenses, Total -662 2 1 1","Selling/General/Admin. Expenses, Total 9364 8812 8565 8475  Research & Development 66 40 50 40  Depreciation / Amortization 734 69 81 81  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - 150 130 -50  Other Operating Expenses, Total -662 2 1 1","Selling/General/Admin. Expenses, Total 9364 8812 8565 8475  Research & Development 66 40 50 40  Depreciation / Amortization 734 69 81 81  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - 150 130 -50  Other Operating Expenses, Total -662 2 1 1","Selling/General/Admin. Expenses, Total 9364 8812 8565 8475  Research & Development 66 40 50 40  Depreciation / Amortization 734 69 81 81  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - 150 130 -50  Other Operating Expenses, Total -662 2 1 1","Selling/General/Admin. Expenses, Total 9364 8812 8565 8475  Research & Development 66 40 50 40  Depreciation / Amortization 734 69 81 81  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - 150 130 -50  Other Operating Expenses, Total -662 2 1 1"
"Selling/General/Admin. Expenses, Total",9364,8812,8565,8475
Research & Development,66,40,50,40
Depreciation / Amortization,734,69,81,81
Interest Expense (Income) - Net Operating,-69,-,-,-
Unusual Expense (Income),-,150,130,-50
"Other Operating Expenses, Total",-662,2,1,1
Operating Income,1153,1303,947,1049
"Interest Income (Expense), Net Non-Operating",-,56,23,-182
Gain (Loss) on Sale of Assets,22,-,3,1
"Other, Net",-22,235,281,212
Net Income Before Taxes,1153,1594,1254,1080
Provision for Income Taxes,540,567,441,426
Net Income After Taxes,613,1027,813,654
Minority Interest,339,-12,-,-30
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,621,1015,813,624
Total Extraordinary Items,-,-,-,-
Net Income,621,1015,813,624
Total Adjustments to Net Income,-,-1,1,-
Income Available to Common Excluding Extraordinary Items,621,1014,814,624
Dilution Adjustment,-,-,-,-
Diluted Net Income,621,1014,814,624
Diluted Weighted Average Shares,1.68,1.68,1.68,1.68
Diluted EPS Excluding Extraordinary Items,369.45,603.24,484.23,371.2
DPS - Common Stock Primary Issue,25,25,25,25
Diluted Normalized EPS,494.09,701.79,581.4,401.01
