Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3007,2756,2264,2072.93
"Revenue 3007 2756 2264 2072.93  Other Revenue, Total - - - -","Revenue 3007 2756 2264 2072.93  Other Revenue, Total - - - -","Revenue 3007 2756 2264 2072.93  Other Revenue, Total - - - -","Revenue 3007 2756 2264 2072.93  Other Revenue, Total - - - -","Revenue 3007 2756 2264 2072.93  Other Revenue, Total - - - -"
Revenue,3007,2756,2264,2072.93
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",732,627,485,377.23
Gross Profit,2275,2129,1779,1695.7
Total Operating Expenses,2436,1821,1461,1374.66
"Selling/General/Admin. Expenses, Total 1704 1194 976 997.43  Research & Development - - - -  Depreciation / Amortization 136 99 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.14 10.3 -  Other Operating Expenses, Total -136 -99 - -","Selling/General/Admin. Expenses, Total 1704 1194 976 997.43  Research & Development - - - -  Depreciation / Amortization 136 99 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.14 10.3 -  Other Operating Expenses, Total -136 -99 - -","Selling/General/Admin. Expenses, Total 1704 1194 976 997.43  Research & Development - - - -  Depreciation / Amortization 136 99 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.14 10.3 -  Other Operating Expenses, Total -136 -99 - -","Selling/General/Admin. Expenses, Total 1704 1194 976 997.43  Research & Development - - - -  Depreciation / Amortization 136 99 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.14 10.3 -  Other Operating Expenses, Total -136 -99 - -","Selling/General/Admin. Expenses, Total 1704 1194 976 997.43  Research & Development - - - -  Depreciation / Amortization 136 99 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.14 10.3 -  Other Operating Expenses, Total -136 -99 - -"
"Selling/General/Admin. Expenses, Total",1704,1194,976,997.43
Research & Development,-,-,-,-
Depreciation / Amortization,136,99,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.14,10.3,-
"Other Operating Expenses, Total",-136,-99,-,-
Operating Income,571,935,803,698.27
"Interest Income (Expense), Net Non-Operating",-,-0.08,-0.17,-0.08
Gain (Loss) on Sale of Assets,-,-,-8,-
"Other, Net",56,23,19,1.02
Net Income Before Taxes,515,912,792,699.21
Provision for Income Taxes,176,309,282,189.03
Net Income After Taxes,339,603,510,510.18
Minority Interest,-,-,-3.54,-4.93
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,339,603,507,505.25
Total Extraordinary Items,-,-,-,-
Net Income,339,603,507,505.25
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,339,603,507,505.25
Dilution Adjustment,-14.68,-0.605,-,-
Diluted Net Income,353.68,603.61,507,505.25
Diluted Weighted Average Shares,6.55,5.45,5,6.25
Diluted EPS Excluding Extraordinary Items,54,110.82,101.4,80.84
DPS - Common Stock Primary Issue,12,-,-,-
Diluted Normalized EPS,54.3,104.65,99.4,81.68
