Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,324634,292033,242886,257511
"Revenue 324634 292033 242886 257511  Other Revenue, Total - - - -","Revenue 324634 292033 242886 257511  Other Revenue, Total - - - -","Revenue 324634 292033 242886 257511  Other Revenue, Total - - - -","Revenue 324634 292033 242886 257511  Other Revenue, Total - - - -","Revenue 324634 292033 242886 257511  Other Revenue, Total - - - -"
Revenue,324634,292033,242886,257511
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",239065,209781,191429,202622
Gross Profit,85569,82252,51457,54889
Total Operating Expenses,299303,259610,228739,276742
"Selling/General/Admin. Expenses, Total 59384 44395 29028 33351  Research & Development 7266 5077 4767 5278  Depreciation / Amortization 28962 26721 1228 584  Interest Expense (Income) - Net Operating -925 -504 - -  Unusual Expense (Income) - 8807 2285 34905  Other Operating Expenses, Total -34449 -25860 2 2","Selling/General/Admin. Expenses, Total 59384 44395 29028 33351  Research & Development 7266 5077 4767 5278  Depreciation / Amortization 28962 26721 1228 584  Interest Expense (Income) - Net Operating -925 -504 - -  Unusual Expense (Income) - 8807 2285 34905  Other Operating Expenses, Total -34449 -25860 2 2","Selling/General/Admin. Expenses, Total 59384 44395 29028 33351  Research & Development 7266 5077 4767 5278  Depreciation / Amortization 28962 26721 1228 584  Interest Expense (Income) - Net Operating -925 -504 - -  Unusual Expense (Income) - 8807 2285 34905  Other Operating Expenses, Total -34449 -25860 2 2","Selling/General/Admin. Expenses, Total 59384 44395 29028 33351  Research & Development 7266 5077 4767 5278  Depreciation / Amortization 28962 26721 1228 584  Interest Expense (Income) - Net Operating -925 -504 - -  Unusual Expense (Income) - 8807 2285 34905  Other Operating Expenses, Total -34449 -25860 2 2","Selling/General/Admin. Expenses, Total 59384 44395 29028 33351  Research & Development 7266 5077 4767 5278  Depreciation / Amortization 28962 26721 1228 584  Interest Expense (Income) - Net Operating -925 -504 - -  Unusual Expense (Income) - 8807 2285 34905  Other Operating Expenses, Total -34449 -25860 2 2"
"Selling/General/Admin. Expenses, Total",59384,44395,29028,33351
Research & Development,7266,5077,4767,5278
Depreciation / Amortization,28962,26721,1228,584
Interest Expense (Income) - Net Operating,-925,-504,-,-
Unusual Expense (Income),-,8807,2285,34905
"Other Operating Expenses, Total",-34449,-25860,2,2
Operating Income,25331,32423,14147,-19231
"Interest Income (Expense), Net Non-Operating",-,12837,4752,-310
Gain (Loss) on Sale of Assets,255,1021,-,-
"Other, Net",-14440,-7735,997,273
Net Income Before Taxes,39516,39137,19896,-19268
Provision for Income Taxes,11022,10904,4372,13969
Net Income After Taxes,28494,28233,15524,-33237
Minority Interest,4567,4672,-271,-431
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,28167,27904,15253,-33668
Total Extraordinary Items,-,-,-,-
Net Income,28167,27904,15253,-33668
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,28167,27904,15252,-33669
Dilution Adjustment,-,-,-,-
Diluted Net Income,28167,27904,15252,-33669
Diluted Weighted Average Shares,93.04,95.9,96.63,96.61
Diluted EPS Excluding Extraordinary Items,302.75,290.97,157.83,-348.49
DPS - Common Stock Primary Issue,120,110,100,100
Diluted Normalized EPS,231.52,296.04,176.28,-113.66
