Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,285141,260117,204908,242262
"Revenue 285141 260117 204908 242262  Other Revenue, Total - - - -","Revenue 285141 260117 204908 242262  Other Revenue, Total - - - -","Revenue 285141 260117 204908 242262  Other Revenue, Total - - - -","Revenue 285141 260117 204908 242262  Other Revenue, Total - - - -","Revenue 285141 260117 204908 242262  Other Revenue, Total - - - -"
Revenue,285141,260117,204908,242262
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",256073,232737,178145,204168
Gross Profit,29068,27380,26763,38094
Total Operating Expenses,281881,256789,201535,229057
"Selling/General/Admin. Expenses, Total 25145 23185 18205 19448  Research & Development - 4343 4054 3758  Depreciation / Amortization 17821 17276 940 986  Interest Expense (Income) - Net Operating -332 -243 - -  Unusual Expense (Income) - 788 190 696  Other Operating Expenses, Total -20956 -20509 1 1","Selling/General/Admin. Expenses, Total 25145 23185 18205 19448  Research & Development - 4343 4054 3758  Depreciation / Amortization 17821 17276 940 986  Interest Expense (Income) - Net Operating -332 -243 - -  Unusual Expense (Income) - 788 190 696  Other Operating Expenses, Total -20956 -20509 1 1","Selling/General/Admin. Expenses, Total 25145 23185 18205 19448  Research & Development - 4343 4054 3758  Depreciation / Amortization 17821 17276 940 986  Interest Expense (Income) - Net Operating -332 -243 - -  Unusual Expense (Income) - 788 190 696  Other Operating Expenses, Total -20956 -20509 1 1","Selling/General/Admin. Expenses, Total 25145 23185 18205 19448  Research & Development - 4343 4054 3758  Depreciation / Amortization 17821 17276 940 986  Interest Expense (Income) - Net Operating -332 -243 - -  Unusual Expense (Income) - 788 190 696  Other Operating Expenses, Total -20956 -20509 1 1","Selling/General/Admin. Expenses, Total 25145 23185 18205 19448  Research & Development - 4343 4054 3758  Depreciation / Amortization 17821 17276 940 986  Interest Expense (Income) - Net Operating -332 -243 - -  Unusual Expense (Income) - 788 190 696  Other Operating Expenses, Total -20956 -20509 1 1"
"Selling/General/Admin. Expenses, Total",25145,23185,18205,19448
Research & Development,-,4343,4054,3758
Depreciation / Amortization,17821,17276,940,986
Interest Expense (Income) - Net Operating,-332,-243,-,-
Unusual Expense (Income),-,788,190,696
"Other Operating Expenses, Total",-20956,-20509,1,1
Operating Income,3260,3328,3373,13205
"Interest Income (Expense), Net Non-Operating",-,1172,583,423
Gain (Loss) on Sale of Assets,-,-655,-144,-468
"Other, Net",-838,1089,905,-2
Net Income Before Taxes,4098,2894,4717,13158
Provision for Income Taxes,1228,766,761,3694
Net Income After Taxes,2870,2128,3956,9464
Minority Interest,10562,10927,-906,-919
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1610,1089,3050,8545
Total Extraordinary Items,-,-,-,-
Net Income,1610,1089,3050,8545
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,1610,1089,3049,8543
Dilution Adjustment,-,-0.655,-,-
Diluted Net Income,1610,1089.66,3049,8543
Diluted Weighted Average Shares,19.72,19.71,19.7,19.68
Diluted EPS Excluding Extraordinary Items,81.63,55.26,154.81,434.05
DPS - Common Stock Primary Issue,30,30,45,130
Diluted Normalized EPS,65.98,79.11,169.03,476.59
