Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10847,12301,10823,14774.34
"Revenue 10847 12301 10823 14774.34  Other Revenue, Total - - - -","Revenue 10847 12301 10823 14774.34  Other Revenue, Total - - - -","Revenue 10847 12301 10823 14774.34  Other Revenue, Total - - - -","Revenue 10847 12301 10823 14774.34  Other Revenue, Total - - - -","Revenue 10847 12301 10823 14774.34  Other Revenue, Total - - - -"
Revenue,10847,12301,10823,14774.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8861,9961,9213,11825.48
Gross Profit,1986,2340,1610,2948.86
Total Operating Expenses,11049,12084,11162,14069.41
"Selling/General/Admin. Expenses, Total 2188 2123 1949 2235.92  Research & Development - 129 161 -  Depreciation / Amortization 635 784 759 -  Interest Expense (Income) - Net Operating -6 -9 -7 -  Unusual Expense (Income) - 762.07 1.32 8  Other Operating Expenses, Total -740 -904 -913 -","Selling/General/Admin. Expenses, Total 2188 2123 1949 2235.92  Research & Development - 129 161 -  Depreciation / Amortization 635 784 759 -  Interest Expense (Income) - Net Operating -6 -9 -7 -  Unusual Expense (Income) - 762.07 1.32 8  Other Operating Expenses, Total -740 -904 -913 -","Selling/General/Admin. Expenses, Total 2188 2123 1949 2235.92  Research & Development - 129 161 -  Depreciation / Amortization 635 784 759 -  Interest Expense (Income) - Net Operating -6 -9 -7 -  Unusual Expense (Income) - 762.07 1.32 8  Other Operating Expenses, Total -740 -904 -913 -","Selling/General/Admin. Expenses, Total 2188 2123 1949 2235.92  Research & Development - 129 161 -  Depreciation / Amortization 635 784 759 -  Interest Expense (Income) - Net Operating -6 -9 -7 -  Unusual Expense (Income) - 762.07 1.32 8  Other Operating Expenses, Total -740 -904 -913 -","Selling/General/Admin. Expenses, Total 2188 2123 1949 2235.92  Research & Development - 129 161 -  Depreciation / Amortization 635 784 759 -  Interest Expense (Income) - Net Operating -6 -9 -7 -  Unusual Expense (Income) - 762.07 1.32 8  Other Operating Expenses, Total -740 -904 -913 -"
"Selling/General/Admin. Expenses, Total",2188,2123,1949,2235.92
Research & Development,-,129,161,-
Depreciation / Amortization,635,784,759,-
Interest Expense (Income) - Net Operating,-6,-9,-7,-
Unusual Expense (Income),-,762.07,1.32,8
"Other Operating Expenses, Total",-740,-904,-913,-
Operating Income,-202,217,-339,704.93
"Interest Income (Expense), Net Non-Operating",-,8.15,0.67,7.23
Gain (Loss) on Sale of Assets,-,0.56,3,-0.28
"Other, Net",131,696,-170,23.63
Net Income Before Taxes,-333,-479,-172,735.52
Provision for Income Taxes,189,204,31,199.12
Net Income After Taxes,-522,-683,-203,536.39
Minority Interest,1152,1076,1151,-58.83
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-484,-619,-170,477.56
Total Extraordinary Items,-,-,-,-
Net Income,-484,-619,-170,477.56
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-484,-619,-170,477.56
Dilution Adjustment,-,-,-,-
Diluted Net Income,-484,-619,-170,477.56
Diluted Weighted Average Shares,9.05,9.05,9.05,9.05
Diluted EPS Excluding Extraordinary Items,-53.47,-68.39,-18.78,52.76
DPS - Common Stock Primary Issue,-,8,4,20
Diluted Normalized EPS,-0.29,25.37,-8.37,53.43
