Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,114880,117110,77332,94209
"Revenue 114880 117110 77332 94209  Other Revenue, Total - - - -","Revenue 114880 117110 77332 94209  Other Revenue, Total - - - -","Revenue 114880 117110 77332 94209  Other Revenue, Total - - - -","Revenue 114880 117110 77332 94209  Other Revenue, Total - - - -","Revenue 114880 117110 77332 94209  Other Revenue, Total - - - -"
Revenue,114880,117110,77332,94209
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",90434,84876,61187,73409
Gross Profit,24446,32234,16145,20800
Total Operating Expenses,102423,97536,71688,84649
"Selling/General/Admin. Expenses, Total 11989 11542 10501 11240  Research & Development - 1005 919 847  Depreciation / Amortization 4159 - 3871 3330  Interest Expense (Income) - Net Operating -86 - -80 -70  Unusual Expense (Income) - 111 - -  Other Operating Expenses, Total -4944 2 -4710 -4107","Selling/General/Admin. Expenses, Total 11989 11542 10501 11240  Research & Development - 1005 919 847  Depreciation / Amortization 4159 - 3871 3330  Interest Expense (Income) - Net Operating -86 - -80 -70  Unusual Expense (Income) - 111 - -  Other Operating Expenses, Total -4944 2 -4710 -4107","Selling/General/Admin. Expenses, Total 11989 11542 10501 11240  Research & Development - 1005 919 847  Depreciation / Amortization 4159 - 3871 3330  Interest Expense (Income) - Net Operating -86 - -80 -70  Unusual Expense (Income) - 111 - -  Other Operating Expenses, Total -4944 2 -4710 -4107","Selling/General/Admin. Expenses, Total 11989 11542 10501 11240  Research & Development - 1005 919 847  Depreciation / Amortization 4159 - 3871 3330  Interest Expense (Income) - Net Operating -86 - -80 -70  Unusual Expense (Income) - 111 - -  Other Operating Expenses, Total -4944 2 -4710 -4107","Selling/General/Admin. Expenses, Total 11989 11542 10501 11240  Research & Development - 1005 919 847  Depreciation / Amortization 4159 - 3871 3330  Interest Expense (Income) - Net Operating -86 - -80 -70  Unusual Expense (Income) - 111 - -  Other Operating Expenses, Total -4944 2 -4710 -4107"
"Selling/General/Admin. Expenses, Total",11989,11542,10501,11240
Research & Development,-,1005,919,847
Depreciation / Amortization,4159,-,3871,3330
Interest Expense (Income) - Net Operating,-86,-,-80,-70
Unusual Expense (Income),-,111,-,-
"Other Operating Expenses, Total",-4944,2,-4710,-4107
Operating Income,12457,19574,5644,9560
"Interest Income (Expense), Net Non-Operating",-,381,220,348
Gain (Loss) on Sale of Assets,-1046,-385,-534,-297
"Other, Net",1869,218,19,-334
Net Income Before Taxes,11634,19788,5625,9894
Provision for Income Taxes,3382,5924,1480,2850
Net Income After Taxes,8252,13864,4145,7044
Minority Interest,2718,-173,2504,2438
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8073,13691,4046,6917
Total Extraordinary Items,-,-,-,-
Net Income,8073,13691,4046,6917
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,8073,13691,4046,6917
Dilution Adjustment,-,-,-0.168,-0.67
Diluted Net Income,8073,13691,4046.17,6917.67
Diluted Weighted Average Shares,37.08,37.11,37.11,37.1
Diluted EPS Excluding Extraordinary Items,217.74,368.95,109.02,186.44
DPS - Common Stock Primary Issue,85,75,60,60
Diluted Normalized EPS,215.89,381.93,92.06,163.24
