Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,35382,37296,32893,33729
"Revenue 35382 37296 32893 33729  Other Revenue, Total - - - -","Revenue 35382 37296 32893 33729  Other Revenue, Total - - - -","Revenue 35382 37296 32893 33729  Other Revenue, Total - - - -","Revenue 35382 37296 32893 33729  Other Revenue, Total - - - -","Revenue 35382 37296 32893 33729  Other Revenue, Total - - - -"
Revenue,35382,37296,32893,33729
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27972,28394,24680,27044
Gross Profit,7410,8902,8213,6685
Total Operating Expenses,31868,32792,28896,31428
"Selling/General/Admin. Expenses, Total 3896 4318 3338 2765  Research & Development - - 793 1513  Depreciation / Amortization 2593 6 12 -  Interest Expense (Income) - Net Operating -32 - - -  Unusual Expense (Income) - 73 72 106  Other Operating Expenses, Total -2561 1 1 -","Selling/General/Admin. Expenses, Total 3896 4318 3338 2765  Research & Development - - 793 1513  Depreciation / Amortization 2593 6 12 -  Interest Expense (Income) - Net Operating -32 - - -  Unusual Expense (Income) - 73 72 106  Other Operating Expenses, Total -2561 1 1 -","Selling/General/Admin. Expenses, Total 3896 4318 3338 2765  Research & Development - - 793 1513  Depreciation / Amortization 2593 6 12 -  Interest Expense (Income) - Net Operating -32 - - -  Unusual Expense (Income) - 73 72 106  Other Operating Expenses, Total -2561 1 1 -","Selling/General/Admin. Expenses, Total 3896 4318 3338 2765  Research & Development - - 793 1513  Depreciation / Amortization 2593 6 12 -  Interest Expense (Income) - Net Operating -32 - - -  Unusual Expense (Income) - 73 72 106  Other Operating Expenses, Total -2561 1 1 -","Selling/General/Admin. Expenses, Total 3896 4318 3338 2765  Research & Development - - 793 1513  Depreciation / Amortization 2593 6 12 -  Interest Expense (Income) - Net Operating -32 - - -  Unusual Expense (Income) - 73 72 106  Other Operating Expenses, Total -2561 1 1 -"
"Selling/General/Admin. Expenses, Total",3896,4318,3338,2765
Research & Development,-,-,793,1513
Depreciation / Amortization,2593,6,12,-
Interest Expense (Income) - Net Operating,-32,-,-,-
Unusual Expense (Income),-,73,72,106
"Other Operating Expenses, Total",-2561,1,1,-
Operating Income,3514,4504,3997,2301
"Interest Income (Expense), Net Non-Operating",-,1074,-268,-123
Gain (Loss) on Sale of Assets,1399,1203,15,42
"Other, Net",-1251,59,222,20
Net Income Before Taxes,3366,6840,3966,2240
Provision for Income Taxes,1383,1814,1262,726
Net Income After Taxes,1983,5026,2704,1514
Minority Interest,238,508,486,410
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2280,5364,2959,1924
Total Extraordinary Items,-,-,-,-
Net Income,2280,5364,2959,1924
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,2280,5364,2959,1924
Dilution Adjustment,-,-,-,-
Diluted Net Income,2280,5364,2959,1924
Diluted Weighted Average Shares,12.26,12.68,12.83,12.91
Diluted EPS Excluding Extraordinary Items,185.96,422.9,230.69,149
DPS - Common Stock Primary Issue,60,50,47,45
Diluted Normalized EPS,252.45,357.44,233.72,152.35
