Period Ending:,202130/09,202030/09,201930/09,201830/09
Total Revenue,683.03,783.03,1059.02,998.28
"Revenue 683.03 783.03 1059.02 998.28  Other Revenue, Total - - - -","Revenue 683.03 783.03 1059.02 998.28  Other Revenue, Total - - - -","Revenue 683.03 783.03 1059.02 998.28  Other Revenue, Total - - - -","Revenue 683.03 783.03 1059.02 998.28  Other Revenue, Total - - - -","Revenue 683.03 783.03 1059.02 998.28  Other Revenue, Total - - - -"
Revenue,683.03,783.03,1059.02,998.28
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",502.62,491.66,658.58,668.27
Gross Profit,180.42,291.38,400.44,330.01
Total Operating Expenses,1739.25,1709.16,1875.14,4403.94
"Selling/General/Admin. Expenses, Total 890.38 905.78 1027.84 1528.34  Research & Development 325.72 250 276.57 1502.88  Depreciation / Amortization 44.96 61.72 104.3 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -24.43 - -192.15 704.46  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 890.38 905.78 1027.84 1528.34  Research & Development 325.72 250 276.57 1502.88  Depreciation / Amortization 44.96 61.72 104.3 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -24.43 - -192.15 704.46  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 890.38 905.78 1027.84 1528.34  Research & Development 325.72 250 276.57 1502.88  Depreciation / Amortization 44.96 61.72 104.3 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -24.43 - -192.15 704.46  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 890.38 905.78 1027.84 1528.34  Research & Development 325.72 250 276.57 1502.88  Depreciation / Amortization 44.96 61.72 104.3 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -24.43 - -192.15 704.46  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 890.38 905.78 1027.84 1528.34  Research & Development 325.72 250 276.57 1502.88  Depreciation / Amortization 44.96 61.72 104.3 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -24.43 - -192.15 704.46  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",890.38,905.78,1027.84,1528.34
Research & Development,325.72,250,276.57,1502.88
Depreciation / Amortization,44.96,61.72,104.3,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-24.43,-,-192.15,704.46
"Other Operating Expenses, Total",-,-,-,-
Operating Income,-1056.22,-926.12,-816.12,-3405.66
"Interest Income (Expense), Net Non-Operating",212.63,85.18,20.54,373.36
Gain (Loss) on Sale of Assets,8.27,-,5.98,0.03
"Other, Net",-2.71,4.28,0.93,-5.62
Net Income Before Taxes,-838.03,-836.66,-788.67,-3037.89
Provision for Income Taxes,5.37,5.35,6.64,10.65
Net Income After Taxes,-843.39,-842.01,-795.31,-3048.54
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-843.39,-842.01,-795.31,-3048.54
Total Extraordinary Items,-,-,-,-
Net Income,-843.39,-842.01,-795.31,-3048.54
Total Adjustments to Net Income,-0,-0,-,-0
Income Available to Common Excluding Extraordinary Items,-843.4,-842.01,-795.31,-3048.55
Dilution Adjustment,-,-,-,-
Diluted Net Income,-843.4,-842.01,-795.31,-3048.55
Diluted Weighted Average Shares,172.66,135.94,118.49,113.87
Diluted EPS Excluding Extraordinary Items,-4.88,-6.19,-6.71,-26.77
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-5.01,-6.19,-7.8,-22.75
