Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5990,4496,3402.28,2624.79
"Revenue 5990 4496 3402.28 2624.79  Other Revenue, Total - - - -","Revenue 5990 4496 3402.28 2624.79  Other Revenue, Total - - - -","Revenue 5990 4496 3402.28 2624.79  Other Revenue, Total - - - -","Revenue 5990 4496 3402.28 2624.79  Other Revenue, Total - - - -","Revenue 5990 4496 3402.28 2624.79  Other Revenue, Total - - - -"
Revenue,5990,4496,3402.28,2624.79
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1570,1202,941.14,652.44
Gross Profit,4420,3294,2461.14,1972.35
Total Operating Expenses,5667,4322,3522.28,2974.79
"Selling/General/Admin. Expenses, Total 4097 3083 2449.9 2239.99  Research & Development - - - -  Depreciation / Amortization 188 - 22.28 10.01  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - 43.12 108.96 72.35  Other Operating Expenses, Total -101 -16 - -","Selling/General/Admin. Expenses, Total 4097 3083 2449.9 2239.99  Research & Development - - - -  Depreciation / Amortization 188 - 22.28 10.01  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - 43.12 108.96 72.35  Other Operating Expenses, Total -101 -16 - -","Selling/General/Admin. Expenses, Total 4097 3083 2449.9 2239.99  Research & Development - - - -  Depreciation / Amortization 188 - 22.28 10.01  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - 43.12 108.96 72.35  Other Operating Expenses, Total -101 -16 - -","Selling/General/Admin. Expenses, Total 4097 3083 2449.9 2239.99  Research & Development - - - -  Depreciation / Amortization 188 - 22.28 10.01  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - 43.12 108.96 72.35  Other Operating Expenses, Total -101 -16 - -","Selling/General/Admin. Expenses, Total 4097 3083 2449.9 2239.99  Research & Development - - - -  Depreciation / Amortization 188 - 22.28 10.01  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - 43.12 108.96 72.35  Other Operating Expenses, Total -101 -16 - -"
"Selling/General/Admin. Expenses, Total",4097,3083,2449.9,2239.99
Research & Development,-,-,-,-
Depreciation / Amortization,188,-,22.28,10.01
Interest Expense (Income) - Net Operating,-4,-5,-,-
Unusual Expense (Income),-,43.12,108.96,72.35
"Other Operating Expenses, Total",-101,-16,-,-
Operating Income,323,174,-120,-350
"Interest Income (Expense), Net Non-Operating",-,-5.34,-4.48,-1.92
Gain (Loss) on Sale of Assets,-27,-46,-1.24,-0.38
"Other, Net",62,99,0.6,0.14
Net Income Before Taxes,288,121,-125.11,-352.15
Provision for Income Taxes,42,-89,5.64,4.76
Net Income After Taxes,246,210,-130.75,-356.91
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,246,210,-130.75,-356.91
Total Extraordinary Items,-,-,-,-
Net Income,246,210,-130.75,-356.91
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,246,210,-130.75,-356.91
Dilution Adjustment,-,-,-,-
Diluted Net Income,246,210,-130.75,-356.91
Diluted Weighted Average Shares,12.28,12.34,11.28,10.85
Diluted EPS Excluding Extraordinary Items,20.03,17.02,-11.59,-32.89
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,16.03,8.46,-5.24,-28.53
