Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,142576,144137,129912,114888
"Revenue 142576 144137 129912 114888  Other Revenue, Total - - - -","Revenue 142576 144137 129912 114888  Other Revenue, Total - - - -","Revenue 142576 144137 129912 114888  Other Revenue, Total - - - -","Revenue 142576 144137 129912 114888  Other Revenue, Total - - - -","Revenue 142576 144137 129912 114888  Other Revenue, Total - - - -"
Revenue,142576,144137,129912,114888
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",106589,100219,94537,86943
Gross Profit,35987,43918,35375,27945
Total Operating Expenses,138061,131544,121065,111411
"Selling/General/Admin. Expenses, Total 31468 31263 26456 21138  Research & Development - 3468 2923 2669  Depreciation / Amortization 2254 2280 2395 44  Interest Expense (Income) - Net Operating -3 -7 -13 -  Unusual Expense (Income) - 47 63 616  Other Operating Expenses, Total -5625 -5679 -5233 1","Selling/General/Admin. Expenses, Total 31468 31263 26456 21138  Research & Development - 3468 2923 2669  Depreciation / Amortization 2254 2280 2395 44  Interest Expense (Income) - Net Operating -3 -7 -13 -  Unusual Expense (Income) - 47 63 616  Other Operating Expenses, Total -5625 -5679 -5233 1","Selling/General/Admin. Expenses, Total 31468 31263 26456 21138  Research & Development - 3468 2923 2669  Depreciation / Amortization 2254 2280 2395 44  Interest Expense (Income) - Net Operating -3 -7 -13 -  Unusual Expense (Income) - 47 63 616  Other Operating Expenses, Total -5625 -5679 -5233 1","Selling/General/Admin. Expenses, Total 31468 31263 26456 21138  Research & Development - 3468 2923 2669  Depreciation / Amortization 2254 2280 2395 44  Interest Expense (Income) - Net Operating -3 -7 -13 -  Unusual Expense (Income) - 47 63 616  Other Operating Expenses, Total -5625 -5679 -5233 1","Selling/General/Admin. Expenses, Total 31468 31263 26456 21138  Research & Development - 3468 2923 2669  Depreciation / Amortization 2254 2280 2395 44  Interest Expense (Income) - Net Operating -3 -7 -13 -  Unusual Expense (Income) - 47 63 616  Other Operating Expenses, Total -5625 -5679 -5233 1"
"Selling/General/Admin. Expenses, Total",31468,31263,26456,21138
Research & Development,-,3468,2923,2669
Depreciation / Amortization,2254,2280,2395,44
Interest Expense (Income) - Net Operating,-3,-7,-13,-
Unusual Expense (Income),-,47,63,616
"Other Operating Expenses, Total",-5625,-5679,-5233,1
Operating Income,4515,12593,8847,3477
"Interest Income (Expense), Net Non-Operating",-,86,-16,690
Gain (Loss) on Sale of Assets,-166,-,-140,137
"Other, Net",594,-442,132,259
Net Income Before Taxes,4087,13035,8855,4563
Provision for Income Taxes,1030,3689,2230,1424
Net Income After Taxes,3057,9346,6625,3139
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3057,9346,6625,3139
Total Extraordinary Items,-,-,-,-
Net Income,3057,9346,6625,3139
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3057,9346,6625,3139
Dilution Adjustment,-,-,-,-
Diluted Net Income,3057,9346,6625,3139
Diluted Weighted Average Shares,16.87,16,16.48,18.08
Diluted EPS Excluding Extraordinary Items,181.18,584.26,402.07,173.6
DPS - Common Stock Primary Issue,120,110,70,60
Diluted Normalized EPS,174.73,511.13,344.08,198.07
