Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,361245,270883,141448,179924
"Revenue 361245 270883 141448 179924  Other Revenue, Total - - - -","Revenue 361245 270883 141448 179924  Other Revenue, Total - - - -","Revenue 361245 270883 141448 179924  Other Revenue, Total - - - -","Revenue 361245 270883 141448 179924  Other Revenue, Total - - - -","Revenue 361245 270883 141448 179924  Other Revenue, Total - - - -"
Revenue,361245,270883,141448,179924
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",298344,220694,121639,143130
Gross Profit,62901,50189,19809,36794
Total Operating Expenses,323180,239109,138171,164221
"Selling/General/Admin. Expenses, Total 24836 18229 15467 19057  Research & Development - 164 176 217  Depreciation / Amortization 5032 4558 170 160  Interest Expense (Income) - Net Operating -18 -27 - -  Unusual Expense (Income) - 545 718 1657  Other Operating Expenses, Total -4968 -4509 1 -","Selling/General/Admin. Expenses, Total 24836 18229 15467 19057  Research & Development - 164 176 217  Depreciation / Amortization 5032 4558 170 160  Interest Expense (Income) - Net Operating -18 -27 - -  Unusual Expense (Income) - 545 718 1657  Other Operating Expenses, Total -4968 -4509 1 -","Selling/General/Admin. Expenses, Total 24836 18229 15467 19057  Research & Development - 164 176 217  Depreciation / Amortization 5032 4558 170 160  Interest Expense (Income) - Net Operating -18 -27 - -  Unusual Expense (Income) - 545 718 1657  Other Operating Expenses, Total -4968 -4509 1 -","Selling/General/Admin. Expenses, Total 24836 18229 15467 19057  Research & Development - 164 176 217  Depreciation / Amortization 5032 4558 170 160  Interest Expense (Income) - Net Operating -18 -27 - -  Unusual Expense (Income) - 545 718 1657  Other Operating Expenses, Total -4968 -4509 1 -","Selling/General/Admin. Expenses, Total 24836 18229 15467 19057  Research & Development - 164 176 217  Depreciation / Amortization 5032 4558 170 160  Interest Expense (Income) - Net Operating -18 -27 - -  Unusual Expense (Income) - 545 718 1657  Other Operating Expenses, Total -4968 -4509 1 -"
"Selling/General/Admin. Expenses, Total",24836,18229,15467,19057
Research & Development,-,164,176,217
Depreciation / Amortization,5032,4558,170,160
Interest Expense (Income) - Net Operating,-18,-27,-,-
Unusual Expense (Income),-,545,718,1657
"Other Operating Expenses, Total",-4968,-4509,1,-
Operating Income,38065,31774,3277,15703
"Interest Income (Expense), Net Non-Operating",-,1242,541,360
Gain (Loss) on Sale of Assets,48,1,17,156
"Other, Net",-638,-1108,458,138
Net Income Before Taxes,38655,32881,4293,16357
Provision for Income Taxes,7807,944,-1596,2561
Net Income After Taxes,30848,31937,5889,13796
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,30848,31937,5889,13796
Total Extraordinary Items,-,-,-,-
Net Income,30848,31937,5889,13796
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,30848,31937,5889,13795
Dilution Adjustment,-,-,-,-
Diluted Net Income,30848,31937,5889,13795
Diluted Weighted Average Shares,113.23,118.38,122.6,133.36
Diluted EPS Excluding Extraordinary Items,272.44,269.79,48.03,103.44
DPS - Common Stock Primary Issue,-,25,16,15
Diluted Normalized EPS,216.68,176.48,51.75,112.94
