Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,19595,14134,10000,11439
"Revenue 19595 14134 10000 11439  Other Revenue, Total - - - -","Revenue 19595 14134 10000 11439  Other Revenue, Total - - - -","Revenue 19595 14134 10000 11439  Other Revenue, Total - - - -","Revenue 19595 14134 10000 11439  Other Revenue, Total - - - -","Revenue 19595 14134 10000 11439  Other Revenue, Total - - - -"
Revenue,19595,14134,10000,11439
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9925,7945,5801,6152
Gross Profit,-,6189,4199,5287
Total Operating Expenses,16398,12643,9594,10506
"Selling/General/Admin. Expenses, Total 5411 3779 3125 3448  Research & Development 177 159 144 170  Depreciation / Amortization 1534 1385 739 745  Interest Expense (Income) - Net Operating -415 -320 - -  Unusual Expense (Income) - 10 -190 1  Other Operating Expenses, Total -249 -305 -25 -10","Selling/General/Admin. Expenses, Total 5411 3779 3125 3448  Research & Development 177 159 144 170  Depreciation / Amortization 1534 1385 739 745  Interest Expense (Income) - Net Operating -415 -320 - -  Unusual Expense (Income) - 10 -190 1  Other Operating Expenses, Total -249 -305 -25 -10","Selling/General/Admin. Expenses, Total 5411 3779 3125 3448  Research & Development 177 159 144 170  Depreciation / Amortization 1534 1385 739 745  Interest Expense (Income) - Net Operating -415 -320 - -  Unusual Expense (Income) - 10 -190 1  Other Operating Expenses, Total -249 -305 -25 -10","Selling/General/Admin. Expenses, Total 5411 3779 3125 3448  Research & Development 177 159 144 170  Depreciation / Amortization 1534 1385 739 745  Interest Expense (Income) - Net Operating -415 -320 - -  Unusual Expense (Income) - 10 -190 1  Other Operating Expenses, Total -249 -305 -25 -10","Selling/General/Admin. Expenses, Total 5411 3779 3125 3448  Research & Development 177 159 144 170  Depreciation / Amortization 1534 1385 739 745  Interest Expense (Income) - Net Operating -415 -320 - -  Unusual Expense (Income) - 10 -190 1  Other Operating Expenses, Total -249 -305 -25 -10"
"Selling/General/Admin. Expenses, Total",5411,3779,3125,3448
Research & Development,177,159,144,170
Depreciation / Amortization,1534,1385,739,745
Interest Expense (Income) - Net Operating,-415,-320,-,-
Unusual Expense (Income),-,10,-190,1
"Other Operating Expenses, Total",-249,-305,-25,-10
Operating Income,3212,1491,406,933
"Interest Income (Expense), Net Non-Operating",-,-112,-458,-425
Gain (Loss) on Sale of Assets,-16,-11,-,-
"Other, Net",364,155,-9,-14
Net Income Before Taxes,2864,1347,-61,494
Provision for Income Taxes,813,361,-95,129
Net Income After Taxes,2051,986,34,365
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2051,986,34,365
Total Extraordinary Items,-,-,-,-
Net Income,2051,986,34,365
Total Adjustments to Net Income,-,-232,-8,-89
Income Available to Common Excluding Extraordinary Items,2051,754,26,276
Dilution Adjustment,-,231.88,-,-
Diluted Net Income,-,754.12,26,276
Diluted Weighted Average Shares,19.42,13.74,6.51,6.82
Diluted EPS Excluding Extraordinary Items,105.62,109.78,2.02,20.27
DPS - Common Stock Primary Issue,31,14,20,13
Diluted Normalized EPS,-,61.78,-2.45,22.69
