Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2890,2918,3156.14,3204.98
"Revenue 2890 2918 3156.14 3204.98  Other Revenue, Total - - - -","Revenue 2890 2918 3156.14 3204.98  Other Revenue, Total - - - -","Revenue 2890 2918 3156.14 3204.98  Other Revenue, Total - - - -","Revenue 2890 2918 3156.14 3204.98  Other Revenue, Total - - - -","Revenue 2890 2918 3156.14 3204.98  Other Revenue, Total - - - -"
Revenue,2890,2918,3156.14,3204.98
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2117,2081,2280.8,2367.75
Gross Profit,773,837,875.33,837.23
Total Operating Expenses,2916,2866,3137.87,3337.46
"Selling/General/Admin. Expenses, Total 799 773 845.76 931.89  Research & Development - - - -  Depreciation / Amortization 36 57 11.3 10.97  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 28.73 - 26.84  Other Operating Expenses, Total -35 -44 - -0","Selling/General/Admin. Expenses, Total 799 773 845.76 931.89  Research & Development - - - -  Depreciation / Amortization 36 57 11.3 10.97  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 28.73 - 26.84  Other Operating Expenses, Total -35 -44 - -0","Selling/General/Admin. Expenses, Total 799 773 845.76 931.89  Research & Development - - - -  Depreciation / Amortization 36 57 11.3 10.97  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 28.73 - 26.84  Other Operating Expenses, Total -35 -44 - -0","Selling/General/Admin. Expenses, Total 799 773 845.76 931.89  Research & Development - - - -  Depreciation / Amortization 36 57 11.3 10.97  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 28.73 - 26.84  Other Operating Expenses, Total -35 -44 - -0","Selling/General/Admin. Expenses, Total 799 773 845.76 931.89  Research & Development - - - -  Depreciation / Amortization 36 57 11.3 10.97  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 28.73 - 26.84  Other Operating Expenses, Total -35 -44 - -0"
"Selling/General/Admin. Expenses, Total",799,773,845.76,931.89
Research & Development,-,-,-,-
Depreciation / Amortization,36,57,11.3,10.97
Interest Expense (Income) - Net Operating,-1,-1,-,-
Unusual Expense (Income),-,28.73,-,26.84
"Other Operating Expenses, Total",-35,-44,-,-0
Operating Income,-26,52,18.27,-132.48
"Interest Income (Expense), Net Non-Operating",-,-1.24,-2.4,-3.36
Gain (Loss) on Sale of Assets,-,841,-,-
"Other, Net",-61,-1693,29.78,-6.51
Net Income Before Taxes,35,904,45.65,-142.35
Provision for Income Taxes,24,218,21.27,14.19
Net Income After Taxes,11,686,24.38,-156.55
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11,686,24.38,-156.55
Total Extraordinary Items,-,-,-,-
Net Income,11,686,24.38,-156.55
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,11,686,24.38,-156.55
Dilution Adjustment,-,-,-,-
Diluted Net Income,11,686,24.38,-156.55
Diluted Weighted Average Shares,12.71,12.71,12.71,12.71
Diluted EPS Excluding Extraordinary Items,0.866,53.99,1.92,-12.32
DPS - Common Stock Primary Issue,2,3,-,-
Diluted Normalized EPS,1.72,4.48,2.56,-10.05
