Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,33212,25942,18339.85,16908.45
"Revenue 33212 25942.4 18339.85 16908.45  Other Revenue, Total - - - -","Revenue 33212 25942.4 18339.85 16908.45  Other Revenue, Total - - - -","Revenue 33212 25942.4 18339.85 16908.45  Other Revenue, Total - - - -","Revenue 33212 25942.4 18339.85 16908.45  Other Revenue, Total - - - -","Revenue 33212 25942.4 18339.85 16908.45  Other Revenue, Total - - - -"
Revenue,33212,25942.4,18339.85,16908.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",23833,19774.36,16261.52,15226.77
Gross Profit,9379,6168.04,2078.33,1681.68
Total Operating Expenses,26409,21721.39,18550.95,17289.15
"Selling/General/Admin. Expenses, Total 2539 2006.31 1649.31 1784.35  Research & Development - - - 8.04  Depreciation / Amortization 11370 31.48 156.62 114.14  Interest Expense (Income) - Net Operating -216 - - -  Unusual Expense (Income) - -90.76 483.51 155.86  Other Operating Expenses, Total -11117 - - -0","Selling/General/Admin. Expenses, Total 2539 2006.31 1649.31 1784.35  Research & Development - - - 8.04  Depreciation / Amortization 11370 31.48 156.62 114.14  Interest Expense (Income) - Net Operating -216 - - -  Unusual Expense (Income) - -90.76 483.51 155.86  Other Operating Expenses, Total -11117 - - -0","Selling/General/Admin. Expenses, Total 2539 2006.31 1649.31 1784.35  Research & Development - - - 8.04  Depreciation / Amortization 11370 31.48 156.62 114.14  Interest Expense (Income) - Net Operating -216 - - -  Unusual Expense (Income) - -90.76 483.51 155.86  Other Operating Expenses, Total -11117 - - -0","Selling/General/Admin. Expenses, Total 2539 2006.31 1649.31 1784.35  Research & Development - - - 8.04  Depreciation / Amortization 11370 31.48 156.62 114.14  Interest Expense (Income) - Net Operating -216 - - -  Unusual Expense (Income) - -90.76 483.51 155.86  Other Operating Expenses, Total -11117 - - -0","Selling/General/Admin. Expenses, Total 2539 2006.31 1649.31 1784.35  Research & Development - - - 8.04  Depreciation / Amortization 11370 31.48 156.62 114.14  Interest Expense (Income) - Net Operating -216 - - -  Unusual Expense (Income) - -90.76 483.51 155.86  Other Operating Expenses, Total -11117 - - -0"
"Selling/General/Admin. Expenses, Total",2539,2006.31,1649.31,1784.35
Research & Development,-,-,-,8.04
Depreciation / Amortization,11370,31.48,156.62,114.14
Interest Expense (Income) - Net Operating,-216,-,-,-
Unusual Expense (Income),-,-90.76,483.51,155.86
"Other Operating Expenses, Total",-11117,-,-,-0
Operating Income,6803,4221,-211.1,-380.71
"Interest Income (Expense), Net Non-Operating",-,-176.91,-248.09,-250.77
Gain (Loss) on Sale of Assets,768,219.72,1061,616.01
"Other, Net",-1989,133.5,137.66,82.25
Net Income Before Taxes,8024,4397.31,739.46,66.78
Provision for Income Taxes,2005,1118.8,141.71,267.02
Net Income After Taxes,6019,3278.51,597.75,-200.24
Minority Interest,12628,-1484.61,-359.1,-43.2
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3134,1793.9,238.65,-243.43
Total Extraordinary Items,-,-,-,-
Net Income,3134,1793.9,238.65,-243.43
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,3134,1793.9,238.65,-243.43
Dilution Adjustment,-,-,-,-
Diluted Net Income,3134,1793.9,238.65,-243.43
Diluted Weighted Average Shares,9.1,9.1,9.1,9.13
Diluted EPS Excluding Extraordinary Items,344.5,197.19,26.23,-26.66
DPS - Common Stock Primary Issue,54,17,-,-
Diluted Normalized EPS,187.42,171.75,-25.08,-59.41
