Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,17917,17331,17071.14,19251.21
"Revenue 17917 17331 17071.14 19251.21  Other Revenue, Total - - - -","Revenue 17917 17331 17071.14 19251.21  Other Revenue, Total - - - -","Revenue 17917 17331 17071.14 19251.21  Other Revenue, Total - - - -","Revenue 17917 17331 17071.14 19251.21  Other Revenue, Total - - - -","Revenue 17917 17331 17071.14 19251.21  Other Revenue, Total - - - -"
Revenue,17917,17331,17071.14,19251.21
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11057,10789,11072.94,12145.04
Gross Profit,6860,6542,5998.2,7106.18
Total Operating Expenses,15327,15053,15265.77,17139.46
"Selling/General/Admin. Expenses, Total 4270 4264 4109.7 4784.48  Research & Development 149 32 69.96 75.14  Depreciation / Amortization 290 341 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 4.31 13.17 134.81  Other Operating Expenses, Total -438 -372 - -","Selling/General/Admin. Expenses, Total 4270 4264 4109.7 4784.48  Research & Development 149 32 69.96 75.14  Depreciation / Amortization 290 341 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 4.31 13.17 134.81  Other Operating Expenses, Total -438 -372 - -","Selling/General/Admin. Expenses, Total 4270 4264 4109.7 4784.48  Research & Development 149 32 69.96 75.14  Depreciation / Amortization 290 341 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 4.31 13.17 134.81  Other Operating Expenses, Total -438 -372 - -","Selling/General/Admin. Expenses, Total 4270 4264 4109.7 4784.48  Research & Development 149 32 69.96 75.14  Depreciation / Amortization 290 341 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 4.31 13.17 134.81  Other Operating Expenses, Total -438 -372 - -","Selling/General/Admin. Expenses, Total 4270 4264 4109.7 4784.48  Research & Development 149 32 69.96 75.14  Depreciation / Amortization 290 341 - -  Interest Expense (Income) - Net Operating -1 -1 - -  Unusual Expense (Income) - 4.31 13.17 134.81  Other Operating Expenses, Total -438 -372 - -"
"Selling/General/Admin. Expenses, Total",4270,4264,4109.7,4784.48
Research & Development,149,32,69.96,75.14
Depreciation / Amortization,290,341,-,-
Interest Expense (Income) - Net Operating,-1,-1,-,-
Unusual Expense (Income),-,4.31,13.17,134.81
"Other Operating Expenses, Total",-438,-372,-,-
Operating Income,2590,2278,1805.37,2111.75
"Interest Income (Expense), Net Non-Operating",-,61.06,-108.85,-80.59
Gain (Loss) on Sale of Assets,8,6,40.08,15.56
"Other, Net",-384,-151,128.42,70.97
Net Income Before Taxes,2966,2423,1865.01,2117.7
Provision for Income Taxes,935,809,517.98,784.56
Net Income After Taxes,2031,1614,1347.03,1333.14
Minority Interest,111,80,7.57,-19.05
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2003,1618,1354.6,1314.1
Total Extraordinary Items,-,-,-,-
Net Income,2003,1618,1354.6,1314.1
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,2003,1618,1354.6,1314.1
Dilution Adjustment,-,-,-,-
Diluted Net Income,2003,1618,1354.6,1314.1
Diluted Weighted Average Shares,13.31,13.61,14.02,13.93
Diluted EPS Excluding Extraordinary Items,150.54,118.89,96.64,94.34
DPS - Common Stock Primary Issue,27,27,24,20
Diluted Normalized EPS,136.79,111.24,97.53,103.74
