Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,30728,28551,25453,24611.12
"Revenue 30728 28551 25453 24611.12  Other Revenue, Total - - - -","Revenue 30728 28551 25453 24611.12  Other Revenue, Total - - - -","Revenue 30728 28551 25453 24611.12  Other Revenue, Total - - - -","Revenue 30728 28551 25453 24611.12  Other Revenue, Total - - - -","Revenue 30728 28551 25453 24611.12  Other Revenue, Total - - - -"
Revenue,30728,28551,25453,24611.12
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21906,20684,18770,17734.14
Gross Profit,8822,7867,6683,6876.98
Total Operating Expenses,28328,26729,24389,23551.96
"Selling/General/Admin. Expenses, Total 6422 5936 5599 5707.94  Research & Development - - - -  Depreciation / Amortization 979 1093 921 -  Interest Expense (Income) - Net Operating -7 -12 -19 -  Unusual Expense (Income) - 16.25 122.85 109.88  Other Operating Expenses, Total -839 -972 -882 -","Selling/General/Admin. Expenses, Total 6422 5936 5599 5707.94  Research & Development - - - -  Depreciation / Amortization 979 1093 921 -  Interest Expense (Income) - Net Operating -7 -12 -19 -  Unusual Expense (Income) - 16.25 122.85 109.88  Other Operating Expenses, Total -839 -972 -882 -","Selling/General/Admin. Expenses, Total 6422 5936 5599 5707.94  Research & Development - - - -  Depreciation / Amortization 979 1093 921 -  Interest Expense (Income) - Net Operating -7 -12 -19 -  Unusual Expense (Income) - 16.25 122.85 109.88  Other Operating Expenses, Total -839 -972 -882 -","Selling/General/Admin. Expenses, Total 6422 5936 5599 5707.94  Research & Development - - - -  Depreciation / Amortization 979 1093 921 -  Interest Expense (Income) - Net Operating -7 -12 -19 -  Unusual Expense (Income) - 16.25 122.85 109.88  Other Operating Expenses, Total -839 -972 -882 -","Selling/General/Admin. Expenses, Total 6422 5936 5599 5707.94  Research & Development - - - -  Depreciation / Amortization 979 1093 921 -  Interest Expense (Income) - Net Operating -7 -12 -19 -  Unusual Expense (Income) - 16.25 122.85 109.88  Other Operating Expenses, Total -839 -972 -882 -"
"Selling/General/Admin. Expenses, Total",6422,5936,5599,5707.94
Research & Development,-,-,-,-
Depreciation / Amortization,979,1093,921,-
Interest Expense (Income) - Net Operating,-7,-12,-19,-
Unusual Expense (Income),-,16.25,122.85,109.88
"Other Operating Expenses, Total",-839,-972,-882,-
Operating Income,2400,1822,1064,1059.16
"Interest Income (Expense), Net Non-Operating",-,8.69,0.83,4.95
Gain (Loss) on Sale of Assets,-8,-16,-9,213.32
"Other, Net",-23,-3,122,10.76
Net Income Before Taxes,2431,1841,951,1288.18
Provision for Income Taxes,878,733,422,515.74
Net Income After Taxes,1553,1108,529,772.44
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1553,1108,529,772.44
Total Extraordinary Items,-,-,-,-
Net Income,1553,1108,529,772.44
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1553,1108,529,772.44
Dilution Adjustment,-,-,-,-
Diluted Net Income,1553,1108,529,772.44
Diluted Weighted Average Shares,18.86,18.86,15.97,15.84
Diluted EPS Excluding Extraordinary Items,82.33,58.76,33.12,48.76
DPS - Common Stock Primary Issue,24,22,20,20
Diluted Normalized EPS,80.82,61.55,42.26,52.9
