Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,303921,338571,344048,288187
"Revenue 303921 338571 344048 288187  Other Revenue, Total - - - -","Revenue 303921 338571 344048 288187  Other Revenue, Total - - - -","Revenue 303921 338571 344048 288187  Other Revenue, Total - - - -","Revenue 303921 338571 344048 288187  Other Revenue, Total - - - -","Revenue 303921 338571 344048 288187  Other Revenue, Total - - - -"
Revenue,303921,338571,344048,288187
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",193172,180537,181640,150127
Gross Profit,110749,158034,162408,138060
Total Operating Expenses,291191,321827,327801,277353
"Selling/General/Admin. Expenses, Total 94478 130008 134855 116029  Research & Development 5148 5077 5472 4071  Depreciation / Amortization 13896 3785 3764 2565  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 2419 2069 4560  Other Operating Expenses, Total -15407 1 1 1","Selling/General/Admin. Expenses, Total 94478 130008 134855 116029  Research & Development 5148 5077 5472 4071  Depreciation / Amortization 13896 3785 3764 2565  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 2419 2069 4560  Other Operating Expenses, Total -15407 1 1 1","Selling/General/Admin. Expenses, Total 94478 130008 134855 116029  Research & Development 5148 5077 5472 4071  Depreciation / Amortization 13896 3785 3764 2565  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 2419 2069 4560  Other Operating Expenses, Total -15407 1 1 1","Selling/General/Admin. Expenses, Total 94478 130008 134855 116029  Research & Development 5148 5077 5472 4071  Depreciation / Amortization 13896 3785 3764 2565  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 2419 2069 4560  Other Operating Expenses, Total -15407 1 1 1","Selling/General/Admin. Expenses, Total 94478 130008 134855 116029  Research & Development 5148 5077 5472 4071  Depreciation / Amortization 13896 3785 3764 2565  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 2419 2069 4560  Other Operating Expenses, Total -15407 1 1 1"
"Selling/General/Admin. Expenses, Total",94478,130008,134855,116029
Research & Development,5148,5077,5472,4071
Depreciation / Amortization,13896,3785,3764,2565
Interest Expense (Income) - Net Operating,-96,-,-,-
Unusual Expense (Income),-,2419,2069,4560
"Other Operating Expenses, Total",-15407,1,1,1
Operating Income,12730,16744,16247,10834
"Interest Income (Expense), Net Non-Operating",-,2232,742,6475
Gain (Loss) on Sale of Assets,844,746,1307,1621
"Other, Net",-2048,1084,1387,1253
Net Income Before Taxes,13934,20806,19683,20183
Provision for Income Taxes,5779,7239,7040,7771
Net Income After Taxes,8155,13567,12643,12412
Minority Interest,468,-48,-806,-364
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8099,13519,11837,12048
Total Extraordinary Items,-,-,-,-
Net Income,8099,13519,11837,12048
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,8099,13519,11836,12047
Dilution Adjustment,-,-,-,-
Diluted Net Income,8099,13519,11836,12047
Diluted Weighted Average Shares,63.98,64.86,64.86,65.01
Diluted EPS Excluding Extraordinary Items,126.58,208.45,182.47,185.3
DPS - Common Stock Primary Issue,70,70,65,60
Diluted Normalized EPS,137.4,225.27,190.02,213.1
