Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,2253,2405.09,2301.57,1557.11
"Revenue 2253 2405.09 2301.57 1557.11  Other Revenue, Total - - - -","Revenue 2253 2405.09 2301.57 1557.11  Other Revenue, Total - - - -","Revenue 2253 2405.09 2301.57 1557.11  Other Revenue, Total - - - -","Revenue 2253 2405.09 2301.57 1557.11  Other Revenue, Total - - - -","Revenue 2253 2405.09 2301.57 1557.11  Other Revenue, Total - - - -"
Revenue,2253,2405.09,2301.57,1557.11
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",960,925.81,934.15,460.49
Gross Profit,1293,1479.28,1367.42,1096.62
Total Operating Expenses,2449,1946.79,2147.58,1273.55
"Selling/General/Admin. Expenses, Total 1489 1020.98 1095.91 768.47  Research & Development - - 93.43 30.61  Depreciation / Amortization 130 77.21 - 14.1  Interest Expense (Income) - Net Operating -1 -1.52 - -  Unusual Expense (Income) - 22.9 24.09 -0.12  Other Operating Expenses, Total -129 -75.69 - -","Selling/General/Admin. Expenses, Total 1489 1020.98 1095.91 768.47  Research & Development - - 93.43 30.61  Depreciation / Amortization 130 77.21 - 14.1  Interest Expense (Income) - Net Operating -1 -1.52 - -  Unusual Expense (Income) - 22.9 24.09 -0.12  Other Operating Expenses, Total -129 -75.69 - -","Selling/General/Admin. Expenses, Total 1489 1020.98 1095.91 768.47  Research & Development - - 93.43 30.61  Depreciation / Amortization 130 77.21 - 14.1  Interest Expense (Income) - Net Operating -1 -1.52 - -  Unusual Expense (Income) - 22.9 24.09 -0.12  Other Operating Expenses, Total -129 -75.69 - -","Selling/General/Admin. Expenses, Total 1489 1020.98 1095.91 768.47  Research & Development - - 93.43 30.61  Depreciation / Amortization 130 77.21 - 14.1  Interest Expense (Income) - Net Operating -1 -1.52 - -  Unusual Expense (Income) - 22.9 24.09 -0.12  Other Operating Expenses, Total -129 -75.69 - -","Selling/General/Admin. Expenses, Total 1489 1020.98 1095.91 768.47  Research & Development - - 93.43 30.61  Depreciation / Amortization 130 77.21 - 14.1  Interest Expense (Income) - Net Operating -1 -1.52 - -  Unusual Expense (Income) - 22.9 24.09 -0.12  Other Operating Expenses, Total -129 -75.69 - -"
"Selling/General/Admin. Expenses, Total",1489,1020.98,1095.91,768.47
Research & Development,-,-,93.43,30.61
Depreciation / Amortization,130,77.21,-,14.1
Interest Expense (Income) - Net Operating,-1,-1.52,-,-
Unusual Expense (Income),-,22.9,24.09,-0.12
"Other Operating Expenses, Total",-129,-75.69,-,-
Operating Income,-196,458.3,153.99,283.56
"Interest Income (Expense), Net Non-Operating",-,-1.51,4.39,-1.1
Gain (Loss) on Sale of Assets,-1,-7.22,-4.26,-
"Other, Net",1,30.51,0.77,6.14
Net Income Before Taxes,-196,435.01,154.89,288.61
Provision for Income Taxes,-21,144.71,54.59,93.25
Net Income After Taxes,-175,290.3,100.3,195.35
Minority Interest,-,-,-1.75,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-175,290.3,98.54,195.35
Total Extraordinary Items,-,-,-,-
Net Income,-175,290.3,98.54,195.35
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-175,290.3,98.54,195.35
Dilution Adjustment,-,0.011,-,-
Diluted Net Income,-175,290.29,98.54,195.35
Diluted Weighted Average Shares,10.65,10.7,10.96,11.39
Diluted EPS Excluding Extraordinary Items,-16.43,27.13,8.99,17.15
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-11.38,26.75,10.66,17.14
