Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,20145,19148,44628,49805
"Revenue 20145 19148 44628 49805  Other Revenue, Total - - - -","Revenue 20145 19148 44628 49805  Other Revenue, Total - - - -","Revenue 20145 19148 44628 49805  Other Revenue, Total - - - -","Revenue 20145 19148 44628 49805  Other Revenue, Total - - - -","Revenue 20145 19148 44628 49805  Other Revenue, Total - - - -"
Revenue,20145,19148,44628,49805
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15244,14488,44388,46477
Gross Profit,4901,4660,240,3328
Total Operating Expenses,20049,18924,49896,52803
"Selling/General/Admin. Expenses, Total 4805 4436 5508 4791  Research & Development - 82 265 312  Depreciation / Amortization 682 667 1536 -  Interest Expense (Income) - Net Operating -113 -133 -332 -  Unusual Expense (Income) - 16 1471 1223  Other Operating Expenses, Total -800 -616 -1469 -","Selling/General/Admin. Expenses, Total 4805 4436 5508 4791  Research & Development - 82 265 312  Depreciation / Amortization 682 667 1536 -  Interest Expense (Income) - Net Operating -113 -133 -332 -  Unusual Expense (Income) - 16 1471 1223  Other Operating Expenses, Total -800 -616 -1469 -","Selling/General/Admin. Expenses, Total 4805 4436 5508 4791  Research & Development - 82 265 312  Depreciation / Amortization 682 667 1536 -  Interest Expense (Income) - Net Operating -113 -133 -332 -  Unusual Expense (Income) - 16 1471 1223  Other Operating Expenses, Total -800 -616 -1469 -","Selling/General/Admin. Expenses, Total 4805 4436 5508 4791  Research & Development - 82 265 312  Depreciation / Amortization 682 667 1536 -  Interest Expense (Income) - Net Operating -113 -133 -332 -  Unusual Expense (Income) - 16 1471 1223  Other Operating Expenses, Total -800 -616 -1469 -","Selling/General/Admin. Expenses, Total 4805 4436 5508 4791  Research & Development - 82 265 312  Depreciation / Amortization 682 667 1536 -  Interest Expense (Income) - Net Operating -113 -133 -332 -  Unusual Expense (Income) - 16 1471 1223  Other Operating Expenses, Total -800 -616 -1469 -"
"Selling/General/Admin. Expenses, Total",4805,4436,5508,4791
Research & Development,-,82,265,312
Depreciation / Amortization,682,667,1536,-
Interest Expense (Income) - Net Operating,-113,-133,-332,-
Unusual Expense (Income),-,16,1471,1223
"Other Operating Expenses, Total",-800,-616,-1469,-
Operating Income,96,224,-5268,-2998
"Interest Income (Expense), Net Non-Operating",-,41,8052,691
Gain (Loss) on Sale of Assets,465,28,3294,399
"Other, Net",-835,-31,-5232,-48
Net Income Before Taxes,466,227,-3330,-1956
Provision for Income Taxes,41,-207,355,255
Net Income After Taxes,425,434,-3685,-2211
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,425,434,-3685,-2211
Total Extraordinary Items,-,-,-,-
Net Income,425,434,-3685,-2211
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,425,434,-3685,-2211
Dilution Adjustment,-0.565,-0.858,-,-
Diluted Net Income,425.56,434.86,-3685,-2211
Diluted Weighted Average Shares,33.78,33.53,32.77,32.59
Diluted EPS Excluding Extraordinary Items,12.6,12.97,-112.46,-67.84
DPS - Common Stock Primary Issue,5,5,5,5
Diluted Normalized EPS,7.31,3.8,-98.33,-48.83
